Blink_rate_number;Measurement_start_time;Measurement_end_time;Round_number;Blink_rate_last_minute;User_ID
1;63856399090444;63856399090522;0;1;78ef50aafd
2;63856399219691;63856399219791;0;1;78ef50aafd
3;63856399270632;63856399270666;1;2;78ef50aafd
4;63856399271382;63856399271405;1;3;78ef50aafd
5;63856399273119;63856399273155;1;4;78ef50aafd
6;63856399285419;63856399285902;1;4;78ef50aafd
7;63856399338334;63856399338400;1;2;78ef50aafd
8;63856399353722;63856399353877;1;2;78ef50aafd
9;63856399368422;63856399368489;1;3;78ef50aafd
10;63856399387411;63856399387488;-1;4;78ef50aafd
11;63856399421122;63856399421199;2;3;78ef50aafd
12;63856399422078;63856399422122;2;4;78ef50aafd
13;63856399434805;63856399434828;2;4;78ef50aafd
14;63856399445471;63856399445527;2;5;78ef50aafd
15;63856399454242;63856399454287;2;5;78ef50aafd
16;63856399468139;63856399468150;2;6;78ef50aafd
17;63856399470475;63856399470508;2;7;78ef50aafd
18;63856399529864;63856399529898;3;2;78ef50aafd
19;63856399558245;63856399558297;3;2;78ef50aafd
20;63856399637905;63856399637927;4;1;78ef50aafd
21;63856399672494;63856399672605;5;2;78ef50aafd
22;63856399691038;63856399691094;5;3;78ef50aafd
23;63856399700012;63856399700035;5;3;78ef50aafd
24;63856399725645;63856399725679;5;4;78ef50aafd
25;63856399736271;63856399736359;5;4;78ef50aafd
26;63856399739127;63856399739182;5;5;78ef50aafd
27;63856399741937;63856399741971;5;6;78ef50aafd
28;63856399742127;63856399742172;5;7;78ef50aafd
29;63856399775092;63856399775270;5;6;78ef50aafd
30;63856399824713;63856399824758;6;2;78ef50aafd
31;63856399824924;63856399824969;6;3;78ef50aafd
32;63856399826869;63856399826891;6;4;78ef50aafd
33;63856399827480;63856399827524;6;5;78ef50aafd
34;63856399865034;63856399865168;6;5;78ef50aafd
35;63856399941449;63856399941550;7;1;78ef50aafd
36;63856399975422;63856399975489;7;2;78ef50aafd
37;63856399988754;63856399988798;7;3;78ef50aafd
38;63856399994199;63856399994455;7;4;78ef50aafd
39;63856399994521;63856399994588;7;5;78ef50aafd
40;63856399994799;63856399994799;7;6;78ef50aafd
41;63856400059586;63856400059720;8;1;78ef50aafd
42;63856400123871;63856400124240;8;1;78ef50aafd
43;63856400124240;63856400124240;8;2;78ef50aafd
44;63856400124263;63856400124363;8;3;78ef50aafd
45;63856400124407;63856400124485;8;4;78ef50aafd
46;63856400124585;63856400124640;8;5;78ef50aafd
47;63856400125974;63856400126207;8;6;78ef50aafd
48;63856400126273;63856400126340;8;7;78ef50aafd
49;63856400129463;63856400129474;8;8;78ef50aafd
50;63856400189718;63856400189774;8;1;78ef50aafd
