Blink_rate_number;Measurement_start_time;Measurement_end_time;Round_number;Blink_rate_last_minute;User_ID
1;63856213317003;63856213317047;0;1;9bb91adf73
2;63856213317232;63856213317232;0;2;9bb91adf73
3;63856213317247;63856213317247;0;3;9bb91adf73
4;63856213317247;63856213317291;0;4;9bb91adf73
5;63856213317291;63856213317304;0;5;9bb91adf73
6;63856213317362;63856213317505;0;6;9bb91adf73
7;63856213366818;63856213366831;0;7;9bb91adf73
8;63856213366909;63856213366961;0;8;9bb91adf73
9;63856213455084;63856213455211;1;1;9bb91adf73
10;63856213456445;63856213456582;1;2;9bb91adf73
11;63856213461065;63856213461103;1;3;9bb91adf73
12;63856213469081;63856213469110;1;4;9bb91adf73
13;63856213469150;63856213469191;1;5;9bb91adf73
14;63856213469256;63856213469321;1;6;9bb91adf73
15;63856213469435;63856213469435;1;7;9bb91adf73
16;63856213489001;63856213489014;-1;8;9bb91adf73
17;63856213489254;63856213489316;-1;9;9bb91adf73
18;63856213497182;63856213497246;-1;10;9bb91adf73
19;63856213497360;63856213497488;-1;11;9bb91adf73
20;63856213497650;63856213497800;-1;12;9bb91adf73
21;63856213499635;63856213499720;-1;13;9bb91adf73
22;63856213503742;63856213503778;-1;14;9bb91adf73
23;63856213503902;63856213503927;-1;15;9bb91adf73
24;63856213507486;63856213507894;-1;16;9bb91adf73
25;63856213512208;63856213512221;-1;17;9bb91adf73
26;63856213512477;63856213512526;-1;18;9bb91adf73
27;63856213543471;63856213543497;2;12;9bb91adf73
28;63856213567901;63856213567927;2;4;9bb91adf73
29;63856213580512;63856213580555;2;3;9bb91adf73
30;63856213589970;63856213589970;-2;4;9bb91adf73
31;63856213593098;63856213593098;-2;5;9bb91adf73
32;63856213593110;63856213593110;-2;6;9bb91adf73
33;63856213593274;63856213593351;-2;7;9bb91adf73
34;63856213605540;63856213605563;3;7;9bb91adf73
35;63856213618686;63856213618724;3;8;9bb91adf73
36;63856213623222;63856213623222;3;9;9bb91adf73
37;63856213630033;63856213630033;3;9;9bb91adf73
38;63856213630058;63856213630070;3;10;9bb91adf73
39;63856213654273;63856213654299;3;6;9bb91adf73
40;63856213662978;63856213663017;3;7;9bb91adf73
41;63856213674058;63856213674088;-3;7;9bb91adf73
42;63856213710524;63856213710552;4;4;9bb91adf73
43;63856213717901;63856213717929;4;4;9bb91adf73
44;63856213725749;63856213725775;4;4;9bb91adf73
45;63856213736307;63856213736307;-4;4;9bb91adf73
46;63856213739201;63856213739265;-4;5;9bb91adf73
47;63856213759201;63856213759229;5;6;9bb91adf73
48;63856213785893;63856213785919;5;4;9bb91adf73
49;63856213793231;63856213793286;5;5;9bb91adf73
50;63856213797577;63856213797631;5;5;9bb91adf73
51;63856213836156;63856213836171;-5;4;9bb91adf73
52;63856213867014;63856213867040;6;2;9bb91adf73
53;63856213895783;63856213895796;6;3;9bb91adf73
54;63856213895809;63856213895825;6;4;9bb91adf73
55;63856213913608;63856213913637;-6;4;9bb91adf73
56;63856213942080;63856213942107;7;4;9bb91adf73
57;63856213954251;63856213954278;7;5;9bb91adf73
58;63856213963841;63856213963855;7;4;9bb91adf73
59;63856214008404;63856214008433;8;3;9bb91adf73
60;63856214033156;63856214033196;-8;2;9bb91adf73
61;63856214040227;63856214040263;-8;3;9bb91adf73
