Saccade_velocity_number;Measurement_start_time;Measurement_end_time;Round_number;Saccade_velocity_raw;User_ID
1;63857426981822;63857426981912;0;165,6096;ed0fe57727
2;63857426981989;63857426982191;0;93,49622;ed0fe57727
3;63857426982615;63857426982677;0;257,362;ed0fe57727
4;63857426983106;63857426983156;0;207,2666;ed0fe57727
5;63857426983308;63857426983358;0;271,5354;ed0fe57727
6;63857426983450;63857426983512;0;366,9033;ed0fe57727
7;63857426983537;63857426983574;0;61,83153;ed0fe57727
8;63857426983598;63857426983710;0;125,5299;ed0fe57727
9;63857426983897;63857426983970;0;364,8482;ed0fe57727
10;63857426983995;63857426984032;0;71,10686;ed0fe57727
11;63857426984056;63857426984120;0;79,34693;ed0fe57727
12;63857426984245;63857426984282;0;167,4753;ed0fe57727
13;63857426984490;63857426984564;0;343,6033;ed0fe57727
14;63857426984662;63857426984674;0;112,2358;ed0fe57727
15;63857426984868;63857426984892;0;107,6216;ed0fe57727
16;63857426985298;63857426985373;0;321,4758;ed0fe57727
17;63857426985770;63857426985808;0;188,8437;ed0fe57727
18;63857426986693;63857426986760;0;322,6822;ed0fe57727
19;63857426986865;63857426986876;0;517,8817;ed0fe57727
20;63857426986888;63857426986911;0;443,273;ed0fe57727
21;63857426986958;63857426986995;0;68,96069;ed0fe57727
22;63857426987031;63857426987042;0;131,2012;ed0fe57727
23;63857426987054;63857426987139;0;58,5855;ed0fe57727
24;63857426987247;63857426987284;0;437,0764;ed0fe57727
25;63857426987296;63857426987320;0;409,5671;ed0fe57727
26;63857426987453;63857426987513;0;90,9959;ed0fe57727
27;63857426987833;63857426987880;0;158,7858;ed0fe57727
28;63857426988010;63857426988044;0;155,4942;ed0fe57727
29;63857426988571;63857426988607;0;105,6003;ed0fe57727
30;63857426989052;63857426989085;0;112,714;ed0fe57727
31;63857426990354;63857426990376;0;85,19311;ed0fe57727
32;63857426990399;63857426990445;0;90,44578;ed0fe57727
33;63857426990697;63857426990732;0;121,5599;ed0fe57727
34;63857426990891;63857426990925;0;89,18044;ed0fe57727
35;63857426991200;63857426991222;0;153,8373;ed0fe57727
36;63857426991601;63857426991646;0;252,8;ed0fe57727
37;63857426991908;63857426991932;0;128,5008;ed0fe57727
38;63857426992196;63857426992218;0;138,2111;ed0fe57727
39;63857426992521;63857426992579;0;208,8963;ed0fe57727
40;63857426993168;63857426993240;0;372,3868;ed0fe57727
41;63857426993462;63857426993474;0;221,9307;ed0fe57727
42;63857426993486;63857426993510;0;471,2169;ed0fe57727
43;63857426994013;63857426994051;0;130,364;ed0fe57727
44;63857426994242;63857426994304;0;395,7894;ed0fe57727
45;63857426994484;63857426994509;0;136,4879;ed0fe57727
46;63857426994991;63857426995031;0;216,0636;ed0fe57727
47;63857426995233;63857426995271;0;156,1543;ed0fe57727
48;63857426995499;63857426995538;0;228,9096;ed0fe57727
49;63857426995818;63857426995908;0;315,8669;ed0fe57727
50;63857426996192;63857426996207;0;440,4622;ed0fe57727
51;63857426996207;63857426996244;0;370,5605;ed0fe57727
52;63857426996597;63857426996623;0;270,1472;ed0fe57727
53;63857426996767;63857426996793;0;163,7091;ed0fe57727
54;63857426996963;63857426996989;0;83,1243;ed0fe57727
55;63857426997146;63857426997198;0;233,6534;ed0fe57727
56;63857426997632;63857426997673;0;223,6279;ed0fe57727
57;63857426998081;63857426998134;0;255,0238;ed0fe57727
