Blink_rate_number;Measurement_start_time;Measurement_end_time;Round_number;Blink_rate_last_minute;User_ID
121;63856394916807;63856394917106;4;15;7bee04cb79
122;63856394917351;63856394917664;4;16;7bee04cb79
123;63856394917664;63856394917705;4;17;7bee04cb79
124;63856394917786;63856394917868;4;18;7bee04cb79
125;63856394918150;63856394918538;4;19;7bee04cb79
126;63856394919263;63856394919448;4;20;7bee04cb79
127;63856394919605;63856394919632;4;21;7bee04cb79
128;63856394930959;63856394931203;4;22;7bee04cb79
129;63856394932983;63856394932997;4;23;7bee04cb79
130;63856394933011;63856394933078;4;24;7bee04cb79
131;63856394933291;63856394933346;4;25;7bee04cb79
132;63856394933667;63856394933735;4;26;7bee04cb79
133;63856394934541;63856394934621;4;25;7bee04cb79
134;63856394935006;63856394935073;4;26;7bee04cb79
135;63856394935338;63856394935591;4;27;7bee04cb79
136;63856394936628;63856394936707;4;27;7bee04cb79
137;63856394937476;63856394937542;4;28;7bee04cb79
138;63856394937729;63856394937850;4;29;7bee04cb79
139;63856394938569;63856394938715;4;30;7bee04cb79
140;63856394939194;63856394939234;4;31;7bee04cb79
141;63856394941556;63856394941656;4;32;7bee04cb79
142;63856394942269;63856394942283;4;33;7bee04cb79
143;63856394943114;63856394943128;4;33;7bee04cb79
144;63856394946923;63856394946923;4;32;7bee04cb79
145;63856394947031;63856394947059;4;33;7bee04cb79
146;63856394963133;63856394963218;4;29;7bee04cb79
147;63856394989932;63856394989948;4;20;7bee04cb79
148;63856394990396;63856394990396;4;21;7bee04cb79
149;63856394990456;63856394990456;4;22;7bee04cb79
150;63856394992381;63856394992513;4;22;7bee04cb79
151;63856394999327;63856394999357;4;11;7bee04cb79
152;63856395004778;63856395004778;4;9;7bee04cb79
153;63856395005773;63856395005824;4;10;7bee04cb79
154;63856395010532;63856395010570;4;9;7bee04cb79
155;63856395021293;63856395021361;-4;10;7bee04cb79
156;63856395026655;63856395026730;-4;10;7bee04cb79
157;63856395027987;63856395028090;-4;11;7bee04cb79
158;63856395030744;63856395030834;-4;12;7bee04cb79
159;63856395031288;63856395031379;-4;13;7bee04cb79
160;63856395032492;63856395032517;-4;14;7bee04cb79
161;63856395037153;63856395037285;-4;15;7bee04cb79
162;63856395038235;63856395038369;-4;16;7bee04cb79
163;63856395039037;63856395039049;-4;17;7bee04cb79
164;63856395043316;63856395043449;-4;18;7bee04cb79
165;63856395044379;63856395044415;-4;19;7bee04cb79
166;63856395049042;63856395049101;-4;20;7bee04cb79
167;63856395051959;63856395052116;-4;18;7bee04cb79
168;63856395053471;63856395053742;-4;18;7bee04cb79
169;63856395053851;63856395054098;-4;19;7bee04cb79
170;63856395067246;63856395067259;5;17;7bee04cb79
171;63856395067259;63856395067300;5;18;7bee04cb79
172;63856395082428;63856395082455;5;17;7bee04cb79
173;63856395098177;63856395098304;-5;12;7bee04cb79
174;63856395105468;63856395105736;-5;9;7bee04cb79
175;63856395109450;63856395109580;-5;9;7bee04cb79
176;63856395109763;63856395109776;-5;10;7bee04cb79
177;63856395110821;63856395111092;-5;11;7bee04cb79
178;63856395111170;63856395111183;-5;12;7bee04cb79
179;63856395111198;63856395111419;-5;13;7bee04cb79
180;63856395123546;63856395123620;6;11;7bee04cb79
181;63856395128083;63856395128123;6;10;7bee04cb79
182;63856395154847;63856395154860;-6;10;7bee04cb79
183;63856395154873;63856395154924;-6;11;7bee04cb79
184;63856395158087;63856395158186;-6;12;7bee04cb79
185;63856395159226;63856395159300;-6;12;7bee04cb79
186;63856395159424;63856395159437;-6;13;7bee04cb79
187;63856395159511;63856395159808;-6;14;7bee04cb79
188;63856395176378;63856395177045;7;9;7bee04cb79
189;63856395178189;63856395178278;7;10;7bee04cb79
190;63856395184381;63856395184395;7;10;7bee04cb79
191;63856395184682;63856395184760;7;11;7bee04cb79
192;63856395187169;63856395187262;7;12;7bee04cb79
193;63856395210720;63856395210888;7;12;7bee04cb79
194;63856395216028;63856395216107;7;11;7bee04cb79
195;63856395217159;63856395217198;7;12;7bee04cb79
196;63856395223815;63856395223842;-7;9;7bee04cb79
197;63856395234417;63856395234555;-7;10;7bee04cb79
198;63856395245217;63856395245278;8;7;7bee04cb79
199;63856395257981;63856395258035;8;7;7bee04cb79
200;63856395274761;63856395274774;8;7;7bee04cb79
201;63856395276482;63856395276546;8;7;7bee04cb79
202;63856395278074;63856395278127;8;7;7bee04cb79
203;63856395283810;63856395283879;8;8;7bee04cb79
204;63856395306556;63856395306624;8;6;7bee04cb79
205;63856395307051;63856395307051;8;7;7bee04cb79
206;63856395323216;63856395323349;8;7;7bee04cb79
207;63856395339966;63856395340072;8;5;7bee04cb79
208;63856395340193;63856395340401;8;6;7bee04cb79
