Blink_rate_number;Measurement_start_time;Measurement_end_time;Round_number;Blink_rate_last_minute;User_ID
1;63856307822932;63856307824199;0;1;68a5b124d8
2;63856307829658;63856307830292;0;2;68a5b124d8
3;63856307833493;63856307833970;0;3;68a5b124d8
4;63856307843621;63856307843737;0;4;68a5b124d8
5;63856307846965;63856307847212;0;5;68a5b124d8
6;63856307847223;63856307847991;0;6;68a5b124d8
7;63856307853681;63856307854103;0;7;68a5b124d8
8;63856307857604;63856307857751;0;8;68a5b124d8
9;63856307857840;63856307857942;0;9;68a5b124d8
10;63856307866329;63856307866621;0;10;68a5b124d8
11;63856307871371;63856307871562;0;11;68a5b124d8
12;63856307883639;63856307883719;0;11;68a5b124d8
13;63856307893458;63856307893969;0;11;68a5b124d8
14;63856307901880;63856307902158;0;11;68a5b124d8
15;63856307910902;63856307911269;1;9;68a5b124d8
16;63856307915950;63856307916644;1;9;68a5b124d8
17;63856307919523;63856307919649;1;8;68a5b124d8
18;63856307919810;63856307920434;1;9;68a5b124d8
19;63856307925172;63856307925307;1;10;68a5b124d8
20;63856307928272;63856307928434;1;10;68a5b124d8
21;63856307928516;63856307928739;1;11;68a5b124d8
22;63856307928794;63856307929019;1;12;68a5b124d8
23;63856307929074;63856307929283;1;13;68a5b124d8
24;63856307933547;63856307933624;1;13;68a5b124d8
25;63856307933647;63856307934252;1;14;68a5b124d8
26;63856307937062;63856307937249;1;15;68a5b124d8
27;63856307938287;63856307938710;1;16;68a5b124d8
28;63856307938810;63856307938978;1;17;68a5b124d8
29;63856307939099;63856307939132;1;18;68a5b124d8
30;63856307939177;63856307939533;1;19;68a5b124d8
31;63856307940022;63856307940287;1;20;68a5b124d8
32;63856307940354;63856307940466;1;21;68a5b124d8
33;63856307945930;63856307945997;1;21;68a5b124d8
34;63856307946154;63856307946767;1;22;68a5b124d8
35;63856307949671;63856307950177;1;23;68a5b124d8
36;63856307953945;63856307954089;1;23;68a5b124d8
37;63856307961191;63856307961690;1;24;68a5b124d8
38;63856307965920;63856307966008;1;24;68a5b124d8
39;63856307968746;63856307968870;-1;25;68a5b124d8
40;63856307976111;63856307976434;-1;24;68a5b124d8
41;63856307984356;63856307984411;-1;23;68a5b124d8
42;63856307989382;63856307989442;-1;19;68a5b124d8
43;63856307989678;63856307989822;-1;20;68a5b124d8
44;63856307993678;63856307993967;-1;19;68a5b124d8
45;63856308006867;63856308006978;-1;11;68a5b124d8
46;63856308008720;63856308009557;-1;12;68a5b124d8
47;63856308009645;63856308009655;-1;13;68a5b124d8
48;63856308014089;63856308014222;2;12;68a5b124d8
49;63856308017922;63856308018155;2;13;68a5b124d8
50;63856308026143;63856308026866;2;12;68a5b124d8
51;63856308029517;63856308029753;2;12;68a5b124d8
52;63856308041541;63856308041769;2;12;68a5b124d8
53;63856308045968;63856308046162;2;12;68a5b124d8
54;63856308051359;63856308051480;2;11;68a5b124d8
55;63856308056717;63856308057354;2;11;68a5b124d8
56;63856308066855;63856308067731;2;12;68a5b124d8
57;63856308073273;63856308073439;2;10;68a5b124d8
58;63856308077162;63856308077331;-2;10;68a5b124d8
59;63856308077386;63856308077420;-2;11;68a5b124d8
60;63856308077442;63856308077720;-2;12;68a5b124d8
61;63856308084921;63856308085177;-2;12;68a5b124d8
62;63856308089055;63856308089610;-2;12;68a5b124d8
63;63856308089721;63856308090077;3;12;68a5b124d8
64;63856308096088;63856308096643;3;13;68a5b124d8
65;63856308103965;63856308104342;3;13;68a5b124d8
66;63856308104475;63856308104686;3;14;68a5b124d8
67;63856308109719;63856308109819;3;14;68a5b124d8
68;63856308110248;63856308110426;3;15;68a5b124d8
69;63856308111237;63856308111404;3;16;68a5b124d8
70;63856308111504;63856308111538;3;16;68a5b124d8
71;63856308111804;63856308111849;3;17;68a5b124d8
72;63856308111860;63856308111938;3;18;68a5b124d8
73;63856308116898;63856308117338;3;18;68a5b124d8
74;63856308122114;63856308122317;3;19;68a5b124d8
75;63856308122353;63856308122375;3;20;68a5b124d8
76;63856308122624;63856308122735;3;21;68a5b124d8
77;63856308132353;63856308132488;3;21;68a5b124d8
78;63856308135625;63856308136497;3;21;68a5b124d8
79;63856308139431;63856308139909;3;19;68a5b124d8
80;63856308147170;63856308147276;3;19;68a5b124d8
81;63856308150379;63856308150493;3;18;68a5b124d8
82;63856308153506;63856308153628;3;19;68a5b124d8
83;63856308157607;63856308157763;3;19;68a5b124d8
84;63856308158507;63856308158751;3;20;68a5b124d8
85;63856308162883;63856308162951;3;21;68a5b124d8
86;63856308166203;63856308166475;3;20;68a5b124d8
87;63856308171885;63856308172073;3;15;68a5b124d8
88;63856308174954;63856308175231;3;16;68a5b124d8
89;63856308175242;63856308175253;3;17;68a5b124d8
90;63856308175285;63856308175883;3;18;68a5b124d8
91;63856308178918;63856308178995;3;18;68a5b124d8
92;63856308180988;63856308181641;3;19;68a5b124d8
93;63856308181675;63856308182131;3;20;68a5b124d8
94;63856308184390;63856308184581;-3;18;68a5b124d8
95;63856308186098;63856308186164;-3;19;68a5b124d8
96;63856308189041;63856308189163;-3;20;68a5b124d8
97;63856308189230;63856308189274;-3;21;68a5b124d8
98;63856308189329;63856308189374;-3;22;68a5b124d8
99;63856308193041;63856308193218;-3;22;68a5b124d8
100;63856308194663;63856308195002;-3;23;68a5b124d8
101;63856308202131;63856308202331;-3;22;68a5b124d8
102;63856308205736;63856308205883;4;23;68a5b124d8
103;63856308212541;63856308212785;4;22;68a5b124d8
104;63856308217714;63856308218235;4;21;68a5b124d8
105;63856308220347;63856308221086;4;21;68a5b124d8
106;63856308225125;63856308225363;4;21;68a5b124d8
107;63856308227355;63856308227499;4;21;68a5b124d8
108;63856308232660;63856308232901;4;21;68a5b124d8
109;63856308235359;63856308235659;4;19;68a5b124d8
110;63856308236503;63856308236915;4;20;68a5b124d8
111;63856308240157;63856308240547;4;20;68a5b124d8
112;63856308242811;63856308243378;4;19;68a5b124d8
113;63856308250625;63856308250771;-4;15;68a5b124d8
114;63856308250881;63856308250936;-4;16;68a5b124d8
115;63856308252658;63856308252793;-4;17;68a5b124d8
116;63856308257862;63856308258207;-4;16;68a5b124d8
117;63856308258895;63856308258996;5;17;68a5b124d8
118;63856308264718;63856308265377;5;17;68a5b124d8
119;63856308268852;63856308268930;5;17;68a5b124d8
120;63856308271247;63856308271584;5;18;68a5b124d8
121;63856308275706;63856308275884;5;18;68a5b124d8
122;63856308277180;63856308277202;5;19;68a5b124d8
123;63856308278345;63856308278882;5;19;68a5b124d8
124;63856308281305;63856308281616;5;19;68a5b124d8
125;63856308287883;63856308288483;5;18;68a5b124d8
126;63856308290350;63856308290899;5;19;68a5b124d8
127;63856308298528;63856308298715;5;17;68a5b124d8
128;63856308301055;63856308301249;-5;17;68a5b124d8
129;63856308304573;63856308304695;-5;17;68a5b124d8
130;63856308308284;63856308308373;-5;18;68a5b124d8
131;63856308319061;63856308320026;6;14;68a5b124d8
132;63856308323372;63856308323463;6;15;68a5b124d8
133;63856308325409;63856308326071;6;15;68a5b124d8
134;63856308328871;63856308329349;6;15;68a5b124d8
135;63856308331400;63856308331791;6;15;68a5b124d8
136;63856308333983;63856308334671;6;16;68a5b124d8
137;63856308338264;63856308338624;6;15;68a5b124d8
138;63856308340950;63856308341172;-6;15;68a5b124d8
139;63856308343783;63856308344004;-6;15;68a5b124d8
140;63856308344004;63856308344015;-6;16;68a5b124d8
141;63856308344038;63856308344038;-6;17;68a5b124d8
142;63856308345880;63856308346805;-6;18;68a5b124d8
143;63856308347472;63856308348139;-6;19;68a5b124d8
144;63856308359438;63856308359682;7;17;68a5b124d8
145;63856308361824;63856308361906;7;17;68a5b124d8
146;63856308366638;63856308367171;7;17;68a5b124d8
147;63856308370300;63856308370414;7;17;68a5b124d8
148;63856308370552;63856308370885;7;18;68a5b124d8
149;63856308373055;63856308373900;7;19;68a5b124d8
150;63856308379395;63856308379533;7;19;68a5b124d8
151;63856308379567;63856308379579;7;20;68a5b124d8
152;63856308379647;63856308379658;7;21;68a5b124d8
153;63856308381882;63856308381963;7;22;68a5b124d8
154;63856308382011;63856308382045;7;23;68a5b124d8
155;63856308382104;63856308382289;7;24;68a5b124d8
156;63856308384430;63856308384755;7;24;68a5b124d8
157;63856308386937;63856308387393;7;24;68a5b124d8
158;63856308393692;63856308393887;7;23;68a5b124d8
159;63856308396808;63856308397007;7;23;68a5b124d8
160;63856308399735;63856308400113;7;23;68a5b124d8
161;63856308402681;63856308402804;-7;23;68a5b124d8
162;63856308405259;63856308405503;-7;21;68a5b124d8
163;63856308407334;63856308408271;-7;21;68a5b124d8
164;63856308416171;63856308416337;8;21;68a5b124d8
165;63856308422193;63856308422870;8;20;68a5b124d8
166;63856308426117;63856308426519;8;21;68a5b124d8
167;63856308428303;63856308428874;8;21;68a5b124d8
168;63856308434934;63856308435104;8;19;68a5b124d8
169;63856308437821;63856308438668;8;20;68a5b124d8
170;63856308439312;63856308439716;8;21;68a5b124d8
171;63856308442562;63856308442679;8;16;68a5b124d8
172;63856308444689;63856308444912;8;16;68a5b124d8
173;63856308447668;63856308447791;8;16;68a5b124d8
174;63856308449592;63856308449959;8;17;68a5b124d8
175;63856308454143;63856308454393;8;17;68a5b124d8
176;63856308460501;63856308461680;-8;16;68a5b124d8
177;63856308463803;63856308463992;-8;16;68a5b124d8
