Blink_rate_number;Measurement_start_time;Measurement_end_time;Round_number;Blink_rate_last_minute;User_ID
1;63855710898034;63855710898048;0;1;9010301179
2;63855710898951;63855710898988;0;2;9010301179
3;63855710907516;63855710907554;0;3;9010301179
4;63855710910882;63855710910896;0;4;9010301179
5;63855710919288;63855710919352;0;5;9010301179
6;63855710927898;63855710927911;0;6;9010301179
7;63855710933521;63855710933596;0;7;9010301179
8;63855710933626;63855710933655;0;8;9010301179
9;63855710937786;63855710937800;0;9;9010301179
10;63855710940601;63855710940716;0;10;9010301179
11;63855710965844;63855710965908;1;9;9010301179
12;63855710967976;63855710968004;1;9;9010301179
13;63855710976484;63855710976497;1;9;9010301179
14;63855710976725;63855710976751;1;10;9010301179
15;63855710982103;63855710982193;1;10;9010301179
16;63855710985456;63855710985563;1;11;9010301179
17;63855710985944;63855710985999;1;12;9010301179
18;63855710990950;63855710991004;1;12;9010301179
19;63855710998649;63855710998720;1;10;9010301179
20;63855711005396;63855711005423;1;10;9010301179
21;63855711007443;63855711007443;1;11;9010301179
22;63855711010288;63855711010337;1;12;9010301179
23;63855711013266;63855711013266;1;13;9010301179
24;63855711013278;63855711013291;1;14;9010301179
25;63855711013303;63855711013427;1;15;9010301179
26;63855711013592;63855711013643;1;16;9010301179
27;63855711015638;63855711015650;1;17;9010301179
28;63855711024397;63855711024477;-1;18;9010301179
29;63855711025887;63855711026083;-1;18;9010301179
30;63855711026083;63855711026109;-1;19;9010301179
31;63855711041540;63855711041599;2;17;9010301179
32;63855711045281;63855711045281;2;17;9010301179
33;63855711047996;63855711048096;2;16;9010301179
34;63855711048400;63855711048480;2;17;9010301179
35;63855711049978;63855711050043;2;18;9010301179
36;63855711051437;63855711051490;2;18;9010301179
37;63855711062651;63855711062718;2;18;9010301179
38;63855711064458;63855711064494;2;19;9010301179
39;63855711064665;63855711064752;2;20;9010301179
40;63855711065565;63855711065650;2;20;9010301179
41;63855711065902;63855711065961;2;21;9010301179
42;63855711066105;63855711066153;2;22;9010301179
43;63855711066284;63855711066343;2;23;9010301179
44;63855711066343;63855711066368;2;24;9010301179
45;63855711066546;63855711066627;2;25;9010301179
46;63855711066801;63855711066882;2;26;9010301179
47;63855711067937;63855711067971;2;26;9010301179
48;63855711070104;63855711070164;2;27;9010301179
49;63855711071732;63855711071847;2;27;9010301179
50;63855711071896;63855711072009;2;28;9010301179
51;63855711083693;63855711083718;2;24;9010301179
52;63855711083820;63855711083859;2;25;9010301179
53;63855711083920;63855711083932;2;26;9010301179
54;63855711090107;63855711090319;2;24;9010301179
55;63855711093268;63855711093307;2;25;9010301179
56;63855711093451;63855711093464;2;26;9010301179
57;63855711093464;63855711093517;2;27;9010301179
58;63855711094227;63855711094264;2;28;9010301179
59;63855711095835;63855711095898;2;29;9010301179
60;63855711101694;63855711101802;-2;29;9010301179
61;63855711101951;63855711102018;-2;30;9010301179
62;63855711102206;63855711102246;-2;31;9010301179
63;63855711103288;63855711103459;-2;32;9010301179
64;63855711116152;63855711116260;3;28;9010301179
65;63855711125400;63855711125451;3;26;9010301179
66;63855711125502;63855711125515;3;27;9010301179
67;63855711128970;63855711128982;3;20;9010301179
68;63855711134278;63855711134356;3;18;9010301179
69;63855711136347;63855711136373;3;19;9010301179
70;63855711143592;63855711143605;3;20;9010301179
71;63855711143605;63855711143684;3;21;9010301179
72;63855711143778;63855711143830;3;21;9010301179
73;63855711144014;63855711144014;3;20;9010301179
74;63855711150727;63855711150847;3;20;9010301179
75;63855711155301;63855711155339;3;17;9010301179
76;63855711157779;63855711157905;3;17;9010301179
77;63855711165201;63855711165250;-3;14;9010301179
78;63855711165263;63855711165302;-3;15;9010301179
