Saccade_amplitude_number;Measurement_start_time;Measurement_end_time;Round_number;Saccade_amplitude_raw;User_ID
1;63856561611025;63856561611025;0;7,92075;9bc69d3da4
2;63856561611572;63856561611612;0;12,29828;9bc69d3da4
3;63856561611612;63856561611691;0;4,104558;9bc69d3da4
4;63856561611717;63856561611729;0;1,343629;9bc69d3da4
5;63856561611755;63856561611795;0;4,325313;9bc69d3da4
6;63856561611821;63856561611848;0;3,986344;9bc69d3da4
7;63856561611913;63856561611926;0;2,146578;9bc69d3da4
8;63856561611938;63856561611964;0;4,218862;9bc69d3da4
9;63856561611991;63856561612043;0;12,35882;9bc69d3da4
10;63856561612058;63856561612084;0;1,017987;9bc69d3da4
11;63856561612110;63856561612217;0;1,914382;9bc69d3da4
12;63856561612217;63856561612271;0;16,32548;9bc69d3da4
13;63856561612284;63856561612391;0;19,1359;9bc69d3da4
14;63856561612429;63856561612482;0;7,99851;9bc69d3da4
15;63856561612495;63856561612571;0;13,31208;9bc69d3da4
16;63856561612622;63856561612661;0;0,7030433;9bc69d3da4
17;63856561612687;63856561612737;0;6,510298;9bc69d3da4
18;63856561612762;63856561612787;0;1,536715;9bc69d3da4
19;63856561612811;63856561612836;0;1,480813;9bc69d3da4
20;63856561612959;63856561613019;0;4,36471;9bc69d3da4
21;63856561613082;63856561613094;0;1,977046;9bc69d3da4
22;63856561613142;63856561613181;0;2,757544;9bc69d3da4
23;63856561613193;63856561613217;0;1,680279;9bc69d3da4
24;63856561613230;63856561613291;0;8,148253;9bc69d3da4
25;63856561613351;63856561613364;0;1,927626;9bc69d3da4
26;63856561613496;63856561613532;0;5,652428;9bc69d3da4
27;63856561613750;63856561613773;0;2,991205;9bc69d3da4
28;63856561613821;63856561613882;0;3,657948;9bc69d3da4
29;63856561613942;63856561613966;0;3,09971;9bc69d3da4
30;63856561613978;63856561614015;0;2,798623;9bc69d3da4
31;63856561614063;63856561614088;0;2,088348;9bc69d3da4
32;63856561614125;63856561614137;0;9,299842;9bc69d3da4
33;63856561614150;63856561614173;0;3,091995;9bc69d3da4
34;63856561614185;63856561614236;0;4,089357;9bc69d3da4
35;63856561614261;63856561614274;0;2,786707;9bc69d3da4
36;63856561614551;63856561614576;0;3,078798;9bc69d3da4
37;63856561614842;63856561614918;0;4,876163;9bc69d3da4
38;63856561615651;63856561615716;0;26,06547;9bc69d3da4
39;63856561616078;63856561616096;0;2,403629;9bc69d3da4
40;63856561616116;63856561616152;0;4,265583;9bc69d3da4
41;63856561616152;63856561616188;0;5,921093;9bc69d3da4
42;63856561616214;63856561616250;0;7,927958;9bc69d3da4
43;63856561616322;63856561616384;0;3,61996;9bc69d3da4
44;63856561616396;63856561616420;0;5,213084;9bc69d3da4
45;63856561616563;63856561616633;0;15,56139;9bc69d3da4
46;63856561616971;63856561617006;0;4,540362;9bc69d3da4
47;63856561617181;63856561617228;0;7,908176;9bc69d3da4
48;63856561617414;63856561617449;0;6,605746;9bc69d3da4
49;63856561617806;63856561617843;0;8,481236;9bc69d3da4
50;63856561617881;63856561617893;0;4,029537;9bc69d3da4
