Blink_rate_number;Measurement_start_time;Measurement_end_time;Round_number;Blink_rate_last_minute;User_ID
1;63856657082247;63856657082314;0;1;66bb61393c
2;63856657091263;63856657091303;0;2;66bb61393c
3;63856657092421;63856657092435;0;3;66bb61393c
4;63856657093688;63856657093740;0;4;66bb61393c
5;63856657093909;63856657093974;0;5;66bb61393c
6;63856657118133;63856657118175;0;6;66bb61393c
7;63856657118355;63856657118410;0;7;66bb61393c
8;63856657119562;63856657119604;0;8;66bb61393c
9;63856657120117;63856657120173;0;9;66bb61393c
10;63856657123316;63856657123358;0;10;66bb61393c
11;63856657123650;63856657123761;0;11;66bb61393c
12;63856657137113;63856657137154;0;12;66bb61393c
13;63856657143105;63856657143176;0;12;66bb61393c
14;63856657161808;63856657161819;0;9;66bb61393c
15;63856657164636;63856657164649;0;10;66bb61393c
16;63856657171961;63856657172346;0;11;66bb61393c
17;63856657174785;63856657174824;0;12;66bb61393c
18;63856657178668;63856657178680;0;11;66bb61393c
19;63856657178680;63856657178693;0;12;66bb61393c
20;63856657183920;63856657183970;0;9;66bb61393c
21;63856657187514;63856657187686;0;10;66bb61393c
22;63856657191713;63856657191713;0;11;66bb61393c
23;63856657192038;63856657192073;0;12;66bb61393c
24;63856657199541;63856657199592;0;12;66bb61393c
25;63856657205005;63856657205005;0;12;66bb61393c
26;63856657206283;63856657206339;0;13;66bb61393c
27;63856657215691;63856657215757;0;14;66bb61393c
28;63856657218181;63856657218245;0;15;66bb61393c
29;63856657256966;63856657256989;1;6;66bb61393c
30;63856657257656;63856657257668;1;7;66bb61393c
31;63856657259412;63856657259435;1;8;66bb61393c
32;63856657259785;63856657259799;1;8;66bb61393c
33;63856657260686;63856657260697;1;9;66bb61393c
34;63856657260710;63856657260980;1;10;66bb61393c
35;63856657262827;63856657262890;1;11;66bb61393c
36;63856657263693;63856657263758;1;12;66bb61393c
37;63856657265499;63856657265523;1;12;66bb61393c
38;63856657268624;63856657268624;1;12;66bb61393c
39;63856657268637;63856657268667;1;13;66bb61393c
40;63856657271641;63856657271699;1;14;66bb61393c
41;63856657273366;63856657273452;1;15;66bb61393c
42;63856657276196;63856657276252;1;15;66bb61393c
43;63856657278291;63856657278374;1;15;66bb61393c
44;63856657288433;63856657288491;1;16;66bb61393c
45;63856657291441;63856657291472;1;17;66bb61393c
46;63856657295523;63856657295690;1;18;66bb61393c
47;63856657307636;63856657307700;1;19;66bb61393c
48;63856657307913;63856657307974;1;20;66bb61393c
49;63856657314989;63856657315091;1;21;66bb61393c
50;63856657320338;63856657320391;1;18;66bb61393c
51;63856657321545;63856657321623;1;17;66bb61393c
52;63856657322784;63856657322798;1;18;66bb61393c
53;63856657323037;63856657323049;1;18;66bb61393c
54;63856657323049;63856657323061;1;19;66bb61393c
55;63856657323200;63856657323274;1;20;66bb61393c
56;63856657323449;63856657323548;1;21;66bb61393c
57;63856657325010;63856657325035;1;21;66bb61393c
58;63856657328139;63856657328190;1;21;66bb61393c
59;63856657329171;63856657329237;1;20;66bb61393c
60;63856657351979;63856657352033;1;15;66bb61393c
61;63856657353826;63856657353866;-1;16;66bb61393c
62;63856657358523;63856657358591;-1;16;66bb61393c
63;63856657378431;63856657378454;2;14;66bb61393c
64;63856657382990;63856657383016;2;12;66bb61393c
65;63856657392395;63856657392395;2;6;66bb61393c
66;63856657396710;63856657396736;2;7;66bb61393c
67;63856657400530;63856657400624;2;8;66bb61393c
68;63856657404525;63856657404631;2;9;66bb61393c
69;63856657407905;63856657407947;2;10;66bb61393c
70;63856657408238;63856657408280;2;11;66bb61393c
71;63856657414949;63856657415015;2;10;66bb61393c
72;63856657422663;63856657422676;2;10;66bb61393c
73;63856657425286;63856657425338;2;11;66bb61393c
74;63856657427696;63856657427696;2;12;66bb61393c
75;63856657436225;63856657436274;2;13;66bb61393c
76;63856657436287;63856657436299;2;14;66bb61393c
77;63856657438500;63856657438512;2;14;66bb61393c
78;63856657439013;63856657439013;2;15;66bb61393c
79;63856657443178;63856657443190;2;15;66bb61393c
80;63856657443463;63856657443533;2;16;66bb61393c
81;63856657448944;63856657448991;2;17;66bb61393c
82;63856657450396;63856657450407;2;18;66bb61393c
83;63856657450420;63856657450420;2;19;66bb61393c
84;63856657452508;63856657452519;2;19;66bb61393c
85;63856657454403;63856657454451;2;20;66bb61393c
86;63856657456711;63856657456747;2;20;66bb61393c
87;63856657457024;63856657457097;2;21;66bb61393c
88;63856657459022;63856657459034;2;22;66bb61393c
89;63856657459486;63856657459510;2;23;66bb61393c
90;63856657459521;63856657459533;2;24;66bb61393c
91;63856657461976;63856657462023;2;24;66bb61393c
92;63856657462513;63856657462550;2;25;66bb61393c
93;63856657467919;63856657468020;2;24;66bb61393c
94;63856657468236;63856657468310;2;25;66bb61393c
95;63856657477459;63856657477487;-2;24;66bb61393c
96;63856657492325;63856657492361;3;22;66bb61393c
97;63856657506620;63856657506685;3;17;66bb61393c
98;63856657516178;63856657516194;3;13;66bb61393c
99;63856657516883;63856657516935;3;13;66bb61393c
100;63856657520161;63856657520222;3;10;66bb61393c
101;63856657524293;63856657524333;3;9;66bb61393c
102;63856657536331;63856657536371;3;8;66bb61393c
103;63856657548682;63856657548731;-3;8;66bb61393c
104;63856657549029;63856657549054;-3;9;66bb61393c
105;63856657552565;63856657552611;-3;9;66bb61393c
106;63856657563676;63856657563722;4;10;66bb61393c
107;63856657564459;63856657564494;4;11;66bb61393c
108;63856657573924;63856657573961;4;11;66bb61393c
109;63856657574613;63856657574664;4;12;66bb61393c
110;63856657575068;63856657575081;4;13;66bb61393c
111;63856657575106;63856657575118;4;14;66bb61393c
112;63856657581727;63856657581753;4;12;66bb61393c
113;63856657582119;63856657582171;4;13;66bb61393c
114;63856657584986;63856657585014;4;13;66bb61393c
115;63856657586104;63856657586131;4;14;66bb61393c
116;63856657588940;63856657588995;4;15;66bb61393c
