Blink_rate_number;Measurement_start_time;Measurement_end_time;Round_number;Blink_rate_last_minute;User_ID
1;63856920088312;63856920088401;0;1;de0e13f252
2;63856920142214;63856920142247;0;2;de0e13f252
3;63856920165121;63856920165166;0;2;de0e13f252
4;63856920173465;63856920173532;1;3;de0e13f252
5;63856920179553;63856920179609;1;4;de0e13f252
6;63856920212716;63856920212853;1;4;de0e13f252
7;63856920225619;63856920225630;1;4;de0e13f252
8;63856920226186;63856920226253;1;5;de0e13f252
9;63856920261297;63856920261352;2;4;de0e13f252
10;63856920262174;63856920262219;2;5;de0e13f252
11;63856920264463;63856920264519;2;6;de0e13f252
12;63856920306028;63856920306039;2;4;de0e13f252
13;63856920336184;63856920336228;2;2;de0e13f252
14;63856920337939;63856920337983;2;3;de0e13f252
15;63856920338773;63856920338906;2;4;de0e13f252
16;63856920341773;63856920341817;2;5;de0e13f252
17;63856920408628;63856920408678;3;1;de0e13f252
18;63856920445193;63856920445305;4;2;de0e13f252
19;63856920546410;63856920546489;5;1;de0e13f252
20;63856920562765;63856920562798;5;2;de0e13f252
21;63856920596511;63856920596552;6;3;de0e13f252
22;63856920632866;63856920632944;6;2;de0e13f252
23;63856920649933;63856920650022;6;3;de0e13f252
24;63856920651033;63856920651233;6;4;de0e13f252
25;63856920660421;63856920660510;-6;4;de0e13f252
26;63856920737330;63856920737363;7;1;de0e13f252
27;63856920769873;63856920769930;8;2;de0e13f252
28;63856920790652;63856920790741;8;3;de0e13f252
29;63856920796559;63856920796659;8;4;de0e13f252
30;63856920821216;63856920821316;8;4;de0e13f252
