Blink_rate_number;Measurement_start_time;Measurement_end_time;Round_number;Blink_rate_last_minute;User_ID
1;63856141553855;63856141553932;1;1;c72e33d6b7
2;63856141622098;63856141622150;2;1;c72e33d6b7
3;63856141820272;63856141820360;5;1;c72e33d6b7
