Blink_rate_number;Measurement_start_time;Measurement_end_time;Round_number;Blink_rate_last_minute;User_ID
1;63857246366230;63857246366422;0;1;e7ced685f4
2;63857246366461;63857246366500;0;2;e7ced685f4
3;63857246394297;63857246394405;0;3;e7ced685f4
4;63857246504076;63857246504134;1;1;e7ced685f4
5;63857246509156;63857246509182;1;2;e7ced685f4
6;63857246543362;63857246543480;1;3;e7ced685f4
7;63857246576503;63857246576665;1;2;e7ced685f4
8;63857246578806;63857246578857;1;3;e7ced685f4
9;63857246585884;63857246585909;1;4;e7ced685f4
10;63857246608731;63857246608759;1;4;e7ced685f4
11;63857246616841;63857246616870;1;5;e7ced685f4
12;63857246619027;63857246619056;1;6;e7ced685f4
13;63857246623214;63857246623262;1;7;e7ced685f4
14;63857246625004;63857246625103;1;8;e7ced685f4
15;63857246632746;63857246632780;1;9;e7ced685f4
16;63857246640776;63857246640850;1;8;e7ced685f4
17;63857246640947;63857246640996;1;9;e7ced685f4
18;63857246650912;63857246650926;1;9;e7ced685f4
19;63857246666935;63857246666948;1;10;e7ced685f4
20;63857246689258;63857246689306;-1;6;e7ced685f4
21;63857246707259;63857246707621;2;4;e7ced685f4
22;63857246710426;63857246711151;2;5;e7ced685f4
23;63857246727867;63857246727909;2;4;e7ced685f4
24;63857246744822;63857246744849;2;5;e7ced685f4
25;63857246753126;63857246753205;2;5;e7ced685f4
26;63857246753529;63857246753744;2;6;e7ced685f4
27;63857246762458;63857246762532;2;7;e7ced685f4
28;63857246789921;63857246790145;2;5;e7ced685f4
29;63857246798135;63857246798227;2;6;e7ced685f4
30;63857246808544;63857246808744;-2;6;e7ced685f4
31;63857246829911;63857246830086;3;4;e7ced685f4
32;63857246830434;63857246830459;3;5;e7ced685f4
33;63857246835679;63857246835898;3;6;e7ced685f4
34;63857246850425;63857246850649;3;6;e7ced685f4
35;63857246850793;63857246850858;3;7;e7ced685f4
36;63857246856123;63857246856188;3;8;e7ced685f4
37;63857246863436;63857246863685;3;8;e7ced685f4
38;63857246863835;63857246863885;3;9;e7ced685f4
39;63857246880055;63857246880271;3;9;e7ced685f4
40;63857246896141;63857246896180;-3;7;e7ced685f4
41;63857246896363;63857246896402;-3;8;e7ced685f4
42;63857246899937;63857246900173;-3;9;e7ced685f4
43;63857246925420;63857246925513;4;5;e7ced685f4
44;63857246925566;63857246925619;4;6;e7ced685f4
45;63857246940913;63857246940976;4;6;e7ced685f4
46;63857246941136;63857246941150;4;7;e7ced685f4
47;63857246941162;63857246941199;4;8;e7ced685f4
48;63857246950120;63857246950161;4;9;e7ced685f4
49;63857246950237;63857246950275;4;10;e7ced685f4
50;63857246957797;63857246957823;-4;9;e7ced685f4
51;63857246961264;63857246961264;-4;9;e7ced685f4
52;63857246980602;63857246980711;5;10;e7ced685f4
53;63857246980762;63857246980862;5;11;e7ced685f4
54;63857246986640;63857246986698;5;10;e7ced685f4
55;63857246986783;63857246986838;5;11;e7ced685f4
56;63857246991467;63857246991805;5;12;e7ced685f4
57;63857246998124;63857246998197;5;13;e7ced685f4
58;63857247002886;63857247002910;5;11;e7ced685f4
59;63857247002935;63857247002961;5;12;e7ced685f4
60;63857247003599;63857247003625;5;13;e7ced685f4
61;63857247018477;63857247018619;-5;11;e7ced685f4
62;63857247020260;63857247020462;-5;12;e7ced685f4
63;63857247032638;63857247032907;6;12;e7ced685f4
64;63857247038049;63857247038062;6;13;e7ced685f4
65;63857247041511;63857247041562;6;12;e7ced685f4
66;63857247041662;63857247041774;6;13;e7ced685f4
67;63857247047021;63857247047189;6;12;e7ced685f4
68;63857247050833;63857247051286;6;13;e7ced685f4
69;63857247059065;63857247059289;6;12;e7ced685f4
70;63857247059301;63857247059315;6;13;e7ced685f4
71;63857247063571;63857247063584;-6;12;e7ced685f4
72;63857247065752;63857247065941;-6;12;e7ced685f4
73;63857247079010;63857247079172;7;12;e7ced685f4
74;63857247084766;63857247084876;7;12;e7ced685f4
75;63857247088436;63857247088750;7;13;e7ced685f4
76;63857247095989;63857247096297;7;13;e7ced685f4
77;63857247106180;63857247106239;7;11;e7ced685f4
78;63857247107270;63857247107784;7;11;e7ced685f4
79;63857247107821;63857247107909;7;12;e7ced685f4
80;63857247113129;63857247113262;7;12;e7ced685f4
81;63857247118835;63857247118886;-7;13;e7ced685f4
82;63857247121863;63857247122130;-7;12;e7ced685f4
83;63857247130645;63857247130734;8;11;e7ced685f4
84;63857247135487;63857247135514;8;12;e7ced685f4
85;63857247138736;63857247138851;8;13;e7ced685f4
86;63857247142517;63857247142658;8;13;e7ced685f4
87;63857247146009;63857247146207;8;13;e7ced685f4
88;63857247156876;63857247156942;-8;12;e7ced685f4
89;63857247159949;63857247160245;-8;13;e7ced685f4
