Saccade_velocity_number;Measurement_start_time;Measurement_end_time;Round_number;Saccade_velocity_raw;User_ID
1;63856407034037;63856407034064;0;379,4812;b0514d19a5
2;63856407034308;63856407034349;0;256,1379;b0514d19a5
3;63856407034542;63856407034611;0;184,1399;b0514d19a5
4;63856407034664;63856407034801;0;36,19861;b0514d19a5
5;63856407034855;63856407034935;0;103,0445;b0514d19a5
6;63856407034961;63856407035015;0;252,1563;b0514d19a5
7;63856407035240;63856407035267;0;204,8217;b0514d19a5
8;63856407036220;63856407036247;0;214,6029;b0514d19a5
9;63856407036711;63856407036789;0;381,0983;b0514d19a5
10;63856407036943;63856407036969;0;99,39579;b0514d19a5
11;63856407037044;63856407037069;0;152,2287;b0514d19a5
12;63856407037208;63856407037234;0;18,19247;b0514d19a5
13;63856407037246;63856407037283;0;85,44429;b0514d19a5
14;63856407037346;63856407037359;0;109,6566;b0514d19a5
15;63856407037384;63856407037408;0;140,9577;b0514d19a5
16;63856407037622;63856407037660;0;160,7218;b0514d19a5
17;63856407037900;63856407037924;0;129,4544;b0514d19a5
18;63856407038183;63856407038223;0;321,5788;b0514d19a5
19;63856407038420;63856407038473;0;302,3081;b0514d19a5
20;63856407038617;63856407038657;0;162,1919;b0514d19a5
21;63856407039332;63856407039370;0;202,8363;b0514d19a5
22;63856407039500;63856407039537;0;220,5097;b0514d19a5
23;63856407039790;63856407039840;0;272,9279;b0514d19a5
24;63856407040080;63856407040155;0;237,4312;b0514d19a5
25;63856407040241;63856407040292;0;118,7802;b0514d19a5
26;63856407040340;63856407040367;0;90,65308;b0514d19a5
27;63856407040391;63856407040415;0;96,65844;b0514d19a5
28;63856407040451;63856407040475;0;27,72672;b0514d19a5
29;63856407040475;63856407040513;0;103,2588;b0514d19a5
30;63856407040622;63856407040633;0;87,01421;b0514d19a5
31;63856407040705;63856407040740;0;96,08652;b0514d19a5
32;63856407040765;63856407040812;0;96,91374;b0514d19a5
33;63856407041101;63856407041146;0;308,7034;b0514d19a5
34;63856407041341;63856407041400;0;296,1614;b0514d19a5
35;63856407041572;63856407041595;0;322,8684;b0514d19a5
36;63856407041769;63856407041803;0;165,6549;b0514d19a5
37;63856407042103;63856407042148;0;415,3468;b0514d19a5
38;63856407042381;63856407042415;0;241,3492;b0514d19a5
39;63856407042673;63856407042722;0;262,335;b0514d19a5
40;63856407042983;63856407043020;0;160,7108;b0514d19a5
41;63856407045258;63856407045284;0;214,408;b0514d19a5
42;63856407045297;63856407045349;0;19,65557;b0514d19a5
43;63856407045362;63856407045420;0;96,66454;b0514d19a5
44;63856407045439;63856407045452;0;251,1243;b0514d19a5
45;63856407045562;63856407045659;0;89,44596;b0514d19a5
46;63856407045741;63856407045788;0;156,9881;b0514d19a5
47;63856407045967;63856407046014;0;209,4427;b0514d19a5
48;63856407046170;63856407046182;0;115,6754;b0514d19a5
49;63856407046348;63856407046383;0;183,0437;b0514d19a5
50;63856407046711;63856407046757;0;279,0111;b0514d19a5
51;63856407046792;63856407046850;0;248,804;b0514d19a5
52;63856407047208;63856407047245;0;127,1212;b0514d19a5
53;63856407047581;63856407047615;0;218,028;b0514d19a5
54;63856407047801;63856407047847;0;319,4143;b0514d19a5
55;63856407048290;63856407048362;0;177,8692;b0514d19a5
56;63856407048411;63856407048483;0;108,5442;b0514d19a5
57;63856407048496;63856407048572;0;253,5089;b0514d19a5
58;63856407048891;63856407048917;0;91,56393;b0514d19a5
59;63856407049079;63856407049134;0;369,9866;b0514d19a5
60;63856407049509;63856407049578;0;426,9083;b0514d19a5
61;63856407049700;63856407049726;0;94,98841;b0514d19a5
62;63856407049740;63856407049768;0;129,676;b0514d19a5
63;63856407049875;63856407049903;0;508,4387;b0514d19a5
64;63856407049917;63856407049958;0;407,3188;b0514d19a5
65;63856407050052;63856407050093;0;122,6641;b0514d19a5
66;63856407050120;63856407050160;0;107,8235;b0514d19a5
67;63856407050324;63856407050391;0;120,3244;b0514d19a5
68;63856407050457;63856407050483;0;85,26517;b0514d19a5
69;63856407050791;63856407050896;0;297,2894;b0514d19a5
70;63856407051373;63856407051401;0;101,2534;b0514d19a5
71;63856407052161;63856407052249;0;382,2115;b0514d19a5
72;63856407052368;63856407052516;0;196,8281;b0514d19a5
73;63856407052574;63856407052604;0;240,8438;b0514d19a5
74;63856407052692;63856407052793;0;152,5566;b0514d19a5
75;63856407053323;63856407053366;0;287,352;b0514d19a5
76;63856407053380;63856407053394;0;62,87689;b0514d19a5
77;63856407053917;63856407053931;0;587,6541;b0514d19a5
78;63856407054063;63856407054106;0;152,9193;b0514d19a5
79;63856407054604;63856407054662;0;191,3359;b0514d19a5
80;63856407054675;63856407054705;0;121,8299;b0514d19a5
81;63856407054779;63856407054792;0;107,4792;b0514d19a5
82;63856407054820;63856407054879;0;149,8659;b0514d19a5
83;63856407054993;63856407055038;0;237,3839;b0514d19a5
84;63856407055038;63856407055052;0;189,5265;b0514d19a5
85;63856407055068;63856407055081;0;218,4811;b0514d19a5
86;63856407055194;63856407055328;0;111,1044;b0514d19a5
87;63856407055341;63856407055354;0;430,0075;b0514d19a5
88;63856407055474;63856407055597;0;100,9298;b0514d19a5
89;63856407055611;63856407055637;0;224,4686;b0514d19a5
90;63856407055676;63856407055757;0;104,9467;b0514d19a5
91;63856407055808;63856407055824;0;131,3138;b0514d19a5
92;63856407055863;63856407055903;0;134,9618;b0514d19a5
93;63856407056303;63856407056328;0;77,37873;b0514d19a5
94;63856407056828;63856407056853;0;165,9554;b0514d19a5
95;63856407057649;63856407057700;0;167,9459;b0514d19a5
96;63856407058436;63856407058473;0;102,528;b0514d19a5
97;63856407060520;63856407060570;0;283,9931;b0514d19a5
98;63856407060729;63856407060767;0;134,781;b0514d19a5
99;63856407061690;63856407061805;0;97,29732;b0514d19a5
