Blink_rate_number;Measurement_start_time;Measurement_end_time;Round_number;Blink_rate_last_minute;User_ID
1;63856997910340;63856997910458;0;1;1c6e0ea7da
2;63856997927565;63856997927579;0;2;1c6e0ea7da
3;63856997933264;63856997933278;0;3;1c6e0ea7da
4;63856997935576;63856997935645;0;4;1c6e0ea7da
5;63856997950884;63856997950896;0;5;1c6e0ea7da
6;63856997953323;63856997953350;0;6;1c6e0ea7da
7;63856997989600;63856997989927;1;5;1c6e0ea7da
8;63856997998569;63856997998621;1;4;1c6e0ea7da
9;63856998008286;63856998008347;1;5;1c6e0ea7da
10;63856998009592;63856998009666;1;6;1c6e0ea7da
11;63856998020971;63856998021172;1;5;1c6e0ea7da
12;63856998040351;63856998040637;1;6;1c6e0ea7da
13;63856998047629;63856998047667;1;7;1c6e0ea7da
14;63856998065067;63856998065116;1;6;1c6e0ea7da
15;63856998065716;63856998065842;1;7;1c6e0ea7da
16;63856998066813;63856998066900;1;8;1c6e0ea7da
17;63856998069721;63856998069771;1;7;1c6e0ea7da
18;63856998074570;63856998074622;1;8;1c6e0ea7da
19;63856998076349;63856998076420;1;9;1c6e0ea7da
20;63856998076726;63856998076798;1;10;1c6e0ea7da
21;63856998077177;63856998077259;1;11;1c6e0ea7da
22;63856998077603;63856998077687;1;12;1c6e0ea7da
23;63856998077792;63856998077957;1;13;1c6e0ea7da
24;63856998078243;63856998078349;1;14;1c6e0ea7da
25;63856998079225;63856998079309;1;15;1c6e0ea7da
26;63856998079737;63856998079807;1;16;1c6e0ea7da
27;63856998080320;63856998080392;1;17;1c6e0ea7da
28;63856998081482;63856998081543;1;17;1c6e0ea7da
29;63856998082332;63856998082403;1;18;1c6e0ea7da
30;63856998089054;63856998089162;1;19;1c6e0ea7da
31;63856998092869;63856998092957;-1;20;1c6e0ea7da
32;63856998096934;63856998096988;-1;21;1c6e0ea7da
33;63856998120217;63856998120320;2;20;1c6e0ea7da
34;63856998120424;63856998120605;2;21;1c6e0ea7da
35;63856998126852;63856998127039;2;19;1c6e0ea7da
36;63856998136403;63856998136455;2;17;1c6e0ea7da
37;63856998147008;63856998147035;2;8;1c6e0ea7da
38;63856998149297;63856998149360;2;8;1c6e0ea7da
39;63856998155363;63856998155390;2;8;1c6e0ea7da
40;63856998158843;63856998158915;2;8;1c6e0ea7da
41;63856998162513;63856998162597;2;9;1c6e0ea7da
42;63856998162870;63856998163025;2;10;1c6e0ea7da
43;63856998163815;63856998163878;2;11;1c6e0ea7da
44;63856998169170;63856998169242;2;12;1c6e0ea7da
45;63856998172766;63856998172868;-2;13;1c6e0ea7da
46;63856998179080;63856998179115;-2;14;1c6e0ea7da
47;63856998181479;63856998181646;-2;13;1c6e0ea7da
48;63856998190779;63856998190820;-2;13;1c6e0ea7da
49;63856998193174;63856998193232;-2;14;1c6e0ea7da
50;63856998194364;63856998194454;-2;15;1c6e0ea7da
51;63856998196246;63856998196275;3;16;1c6e0ea7da
52;63856998197031;63856998197077;3;16;1c6e0ea7da
53;63856998207502;63856998207551;3;16;1c6e0ea7da
54;63856998216587;63856998216664;3;15;1c6e0ea7da
55;63856998224479;63856998224598;3;12;1c6e0ea7da
56;63856998232162;63856998232235;3;12;1c6e0ea7da
57;63856998237962;63856998238019;3;12;1c6e0ea7da
58;63856998238704;63856998238763;3;13;1c6e0ea7da
59;63856998240289;63856998240362;3;13;1c6e0ea7da
60;63856998259977;63856998260020;3;8;1c6e0ea7da
61;63856998265032;63856998265074;3;9;1c6e0ea7da
62;63856998268037;63856998268089;3;9;1c6e0ea7da
63;63856998273752;63856998273822;3;10;1c6e0ea7da
64;63856998276156;63856998276264;-3;11;1c6e0ea7da
65;63856998277286;63856998277341;-3;11;1c6e0ea7da
66;63856998286130;63856998286200;-3;11;1c6e0ea7da
67;63856998298286;63856998298346;4;10;1c6e0ea7da
68;63856998308341;63856998308383;4;9;1c6e0ea7da
69;63856998308439;63856998308496;4;10;1c6e0ea7da
70;63856998313730;63856998313768;4;11;1c6e0ea7da
71;63856998314480;63856998314578;4;12;1c6e0ea7da
72;63856998326723;63856998326780;4;11;1c6e0ea7da
73;63856998327366;63856998327643;4;12;1c6e0ea7da
74;63856998330304;63856998330437;4;12;1c6e0ea7da
75;63856998330523;63856998330582;4;13;1c6e0ea7da
76;63856998338167;63856998338349;4;11;1c6e0ea7da
77;63856998341786;63856998341858;4;12;1c6e0ea7da
78;63856998344072;63856998344149;4;13;1c6e0ea7da
79;63856998352579;63856998352685;-4;13;1c6e0ea7da
80;63856998374117;63856998374174;5;10;1c6e0ea7da
81;63856998374355;63856998374509;5;11;1c6e0ea7da
82;63856998374596;63856998374659;5;11;1c6e0ea7da
83;63856998375172;63856998375197;5;12;1c6e0ea7da
84;63856998376137;63856998376210;5;13;1c6e0ea7da
85;63856998385544;63856998385654;5;14;1c6e0ea7da
86;63856998386615;63856998386726;5;15;1c6e0ea7da
87;63856998388165;63856998388310;5;14;1c6e0ea7da
88;63856998388845;63856998388885;5;15;1c6e0ea7da
89;63856998389776;63856998389835;5;16;1c6e0ea7da
90;63856998390277;63856998390311;5;17;1c6e0ea7da
91;63856998390597;63856998390656;5;16;1c6e0ea7da
92;63856998390953;63856998391061;5;17;1c6e0ea7da
93;63856998391523;63856998391595;5;18;1c6e0ea7da
94;63856998391880;63856998391974;5;19;1c6e0ea7da
95;63856998392283;63856998392354;5;20;1c6e0ea7da
96;63856998393292;63856998393397;5;21;1c6e0ea7da
97;63856998393694;63856998393753;5;22;1c6e0ea7da
98;63856998394003;63856998394120;5;23;1c6e0ea7da
99;63856998404487;63856998404609;5;21;1c6e0ea7da
100;63856998414165;63856998414217;5;21;1c6e0ea7da
101;63856998429478;63856998429550;5;22;1c6e0ea7da
102;63856998429740;63856998429835;5;23;1c6e0ea7da
103;63856998430091;63856998430196;5;24;1c6e0ea7da
104;63856998430585;63856998430720;5;25;1c6e0ea7da
105;63856998433699;63856998433726;5;26;1c6e0ea7da
106;63856998446859;63856998446883;5;20;1c6e0ea7da
107;63856998447422;63856998447598;5;21;1c6e0ea7da
108;63856998462369;63856998462409;5;10;1c6e0ea7da
109;63856998467735;63856998467933;5;10;1c6e0ea7da
