Saccade_amplitude_number;Measurement_start_time;Measurement_end_time;Round_number;Saccade_amplitude_raw;User_ID
1;63856568116105;63856568116161;0;14,94287;998f101ac0
2;63856568116239;63856568116261;0;11,88243;998f101ac0
3;63856568116361;63856568116528;0;18,81499;998f101ac0
4;63856568116538;63856568116560;0;1,780372;998f101ac0
5;63856568116582;63856568116793;0;10,50521;998f101ac0
6;63856568117404;63856568117482;0;14,33045;998f101ac0
7;63856568117504;63856568117527;0;1,886786;998f101ac0
8;63856568117573;63856568117618;0;4,007803;998f101ac0
9;63856568117686;63856568117877;0;2,178795;998f101ac0
10;63856568117889;63856568117922;0;2,05357;998f101ac0
11;63856568117933;63856568117988;0;5,722691;998f101ac0
12;63856568117988;63856568118022;0;2,723114;998f101ac0
13;63856568118033;63856568118055;0;2,171597;998f101ac0
14;63856568118385;63856568118429;0;5,928107;998f101ac0
15;63856568118731;63856568118776;0;7,566312;998f101ac0
16;63856568119405;63856568119438;0;11,69629;998f101ac0
17;63856568119716;63856568119749;0;6,217666;998f101ac0
18;63856568119983;63856568120060;0;26,09329;998f101ac0
19;63856568120238;63856568120249;0;1,905365;998f101ac0
20;63856568123772;63856568123871;0;30,43899;998f101ac0
21;63856568124205;63856568124294;0;6,38362;998f101ac0
22;63856568124773;63856568124806;0;4,152373;998f101ac0
23;63856568125083;63856568125116;0;6,361312;998f101ac0
24;63856568125295;63856568125316;0;3,440995;998f101ac0
25;63856568125850;63856568125894;0;9,528833;998f101ac0
26;63856568126239;63856568126294;0;19,95743;998f101ac0
27;63856568126750;63856568126795;0;17,12022;998f101ac0
28;63856568127305;63856568127349;0;5,633326;998f101ac0
29;63856568127528;63856568127572;0;8,644293;998f101ac0
30;63856568128283;63856568128328;0;12,44014;998f101ac0
31;63856568128516;63856568128561;0;6,897906;998f101ac0
32;63856568128683;63856568128717;0;10,63843;998f101ac0
33;63856568128916;63856568128961;0;11,72904;998f101ac0
34;63856568129106;63856568129139;0;8,089881;998f101ac0
35;63856568129283;63856568129317;0;2,834761;998f101ac0
36;63856568129539;63856568129595;0;16,99826;998f101ac0
37;63856568130628;63856568130683;0;14,76935;998f101ac0
38;63856568131005;63856568131061;0;9,733468;998f101ac0
39;63856568131294;63856568131327;0;4,005262;998f101ac0
40;63856568131516;63856568131561;0;3,936217;998f101ac0
41;63856568131661;63856568131705;0;9,412563;998f101ac0
42;63856568132116;63856568132194;0;22,07603;998f101ac0
43;63856568132205;63856568132260;0;9,84061;998f101ac0
44;63856568132271;63856568132327;0;1,444962;998f101ac0
45;63856568132338;63856568132450;0;12,94074;998f101ac0
46;63856568132450;63856568132604;0;17,17595;998f101ac0
47;63856568133061;63856568133093;0;6,842091;998f101ac0
48;63856568133226;63856568133260;0;9,210383;998f101ac0
49;63856568133494;63856568133527;0;2,478993;998f101ac0
50;63856568133815;63856568133848;0;18,59161;998f101ac0
51;63856568133870;63856568133904;0;2,871126;998f101ac0
52;63856568134326;63856568134360;0;6,774363;998f101ac0
53;63856568134504;63856568134548;0;8,229295;998f101ac0
54;63856568134559;63856568134570;0;1,496064;998f101ac0
55;63856568134593;63856568134682;0;11,09913;998f101ac0
56;63856568134985;63856568135019;0;8,241096;998f101ac0
57;63856568135469;63856568135502;0;3,482565;998f101ac0
58;63856568135791;63856568135824;0;6,25282;998f101ac0
59;63856568136013;63856568136057;0;10,20704;998f101ac0
60;63856568136835;63856568136891;0;18,26459;998f101ac0
61;63856568140169;63856568140236;0;22,82973;998f101ac0
62;63856568140615;63856568140670;0;18,54006;998f101ac0
63;63856568141883;63856568141963;0;15,43133;998f101ac0
64;63856568142145;63856568142213;0;13,6707;998f101ac0
65;63856568142313;63856568142468;0;3,714624;998f101ac0
66;63856568142533;63856568142566;0;3,573415;998f101ac0
67;63856568142660;63856568142702;0;3,40266;998f101ac0
68;63856568142724;63856568142824;0;8,405787;998f101ac0
69;63856568142835;63856568142881;0;9,657811;998f101ac0
70;63856568143259;63856568143293;0;3,080132;998f101ac0
71;63856568144248;63856568144293;0;2,79183;998f101ac0
