Blink_rate_number;Measurement_start_time;Measurement_end_time;Round_number;Blink_rate_last_minute;User_ID
1;63855512610401;63855512610582;0;1;2720d37c22
2;63855512612344;63855512612357;0;2;2720d37c22
3;63855512618938;63855512619024;0;3;2720d37c22
4;63855512623304;63855512623315;0;4;2720d37c22
5;63855512625054;63855512625090;0;5;2720d37c22
6;63855512630736;63855512630792;0;6;2720d37c22
7;63855512634767;63855512634811;0;7;2720d37c22
8;63855512637785;63855512637799;0;8;2720d37c22
9;63855512637799;63855512637936;0;9;2720d37c22
10;63855512640392;63855512640470;0;10;2720d37c22
11;63855512640929;63855512640971;0;11;2720d37c22
12;63855512641298;63855512641782;0;12;2720d37c22
13;63855512641966;63855512642064;0;13;2720d37c22
14;63855512643102;63855512643128;0;14;2720d37c22
15;63855512647937;63855512648001;0;15;2720d37c22
16;63855512648121;63855512648162;0;16;2720d37c22
17;63855512649884;63855512649910;0;17;2720d37c22
18;63855512654168;63855512654208;0;18;2720d37c22
19;63855512658390;63855512658441;0;19;2720d37c22
20;63855512661845;63855512661903;0;20;2720d37c22
21;63855512662240;63855512662501;0;21;2720d37c22
22;63855512662588;63855512662676;0;22;2720d37c22
23;63855512664974;63855512664988;0;23;2720d37c22
24;63855512673899;63855512673925;0;22;2720d37c22
25;63855512677510;63855512677547;0;23;2720d37c22
26;63855512682499;63855512682569;0;23;2720d37c22
27;63855512695617;63855512695693;0;20;2720d37c22
28;63855512697714;63855512697755;0;21;2720d37c22
29;63855512706215;63855512706241;0;15;2720d37c22
30;63855512710070;63855512710132;0;13;2720d37c22
31;63855512711990;63855512712097;0;14;2720d37c22
32;63855512726447;63855512726516;0;9;2720d37c22
33;63855512730631;63855512730737;0;10;2720d37c22
34;63855512739343;63855512739391;1;9;2720d37c22
35;63855512743762;63855512743790;1;9;2720d37c22
36;63855512743805;63855512743805;1;10;2720d37c22
37;63855512749349;63855512749376;1;11;2720d37c22
38;63855512752633;63855512752701;1;12;2720d37c22
39;63855512758065;63855512758077;1;11;2720d37c22
40;63855512765499;63855512765624;1;12;2720d37c22
41;63855512766954;63855512768012;1;12;2720d37c22
42;63855512768091;63855512768169;1;13;2720d37c22
43;63855512768515;63855512768598;1;14;2720d37c22
44;63855512768611;63855512768611;1;15;2720d37c22
45;63855512768758;63855512768825;1;16;2720d37c22
46;63855512768839;63855512768922;1;17;2720d37c22
47;63855512769099;63855512769127;1;18;2720d37c22
48;63855512772255;63855512772255;1;17;2720d37c22
49;63855512772255;63855512772267;1;18;2720d37c22
50;63855512772360;63855512772454;1;19;2720d37c22
51;63855512772547;63855512772587;1;20;2720d37c22
52;63855512772679;63855512772732;1;21;2720d37c22
53;63855512781124;63855512781395;1;22;2720d37c22
54;63855512788949;63855512788992;1;22;2720d37c22
55;63855512790396;63855512790475;1;23;2720d37c22
56;63855512792711;63855512792769;1;23;2720d37c22
57;63855512792936;63855512793018;1;24;2720d37c22
58;63855512804537;63855512804566;1;22;2720d37c22
59;63855512805003;63855512805030;1;23;2720d37c22
60;63855512808992;63855512809098;-1;24;2720d37c22
61;63855512810661;63855512810718;-1;24;2720d37c22
62;63855512814172;63855512814232;-1;24;2720d37c22
63;63855512819998;63855512820062;-1;24;2720d37c22
64;63855512824477;63855512824511;2;25;2720d37c22
65;63855512848660;63855512848703;2;12;2720d37c22
66;63855512852867;63855512852924;2;10;2720d37c22
67;63855512854911;63855512854982;2;10;2720d37c22
68;63855512858311;63855512858376;2;11;2720d37c22
69;63855512861644;63855512861688;2;12;2720d37c22
70;63855512871855;63855512871884;2;9;2720d37c22
71;63855512877248;63855512877302;2;9;2720d37c22
72;63855512877474;63855512877653;2;10;2720d37c22
73;63855512878370;63855512878438;2;11;2720d37c22
74;63855512878605;63855512878703;2;12;2720d37c22
75;63855512878962;63855512878992;2;13;2720d37c22
76;63855512883856;63855512883915;2;13;2720d37c22
77;63855512886100;63855512886160;2;13;2720d37c22
78;63855512889625;63855512889698;2;14;2720d37c22
79;63855512890537;63855512890623;2;15;2720d37c22
80;63855512890931;63855512890987;2;16;2720d37c22
81;63855512891001;63855512891030;2;17;2720d37c22
82;63855512894518;63855512894637;2;18;2720d37c22
83;63855512901720;63855512901772;2;19;2720d37c22
84;63855512903006;63855512903253;2;20;2720d37c22
85;63855512906822;63855512906851;2;21;2720d37c22
86;63855512912130;63855512912130;2;21;2720d37c22
87;63855512912837;63855512912837;2;22;2720d37c22
88;63855512913423;63855512913687;2;22;2720d37c22
89;63855512915597;63855512915649;2;22;2720d37c22
90;63855512927916;63855512928385;2;21;2720d37c22
91;63855512945415;63855512945498;2;15;2720d37c22
92;63855512951048;63855512951062;2;11;2720d37c22
93;63855512959305;63855512959399;2;11;2720d37c22
94;63855512968452;63855512968625;-2;9;2720d37c22
95;63855512968626;63855512968626;-2;10;2720d37c22
96;63855512968638;63855512968745;-2;11;2720d37c22
97;63855512975287;63855512975357;-2;9;2720d37c22
98;63855512986569;63855512986666;3;9;2720d37c22
99;63855512994476;63855512994516;3;9;2720d37c22
100;63855512997385;63855512997427;3;10;2720d37c22
101;63855512999516;63855512999555;3;11;2720d37c22
102;63855513001327;63855513001467;3;12;2720d37c22
103;63855513014956;63855513015130;3;11;2720d37c22
104;63855513015203;63855513015555;3;12;2720d37c22
105;63855513015890;63855513016066;3;13;2720d37c22
106;63855513016907;63855513017142;3;14;2720d37c22
107;63855513018308;63855513018334;3;15;2720d37c22
108;63855513021609;63855513021687;3;15;2720d37c22
109;63855513028112;63855513028169;3;16;2720d37c22
110;63855513040188;63855513040302;3;13;2720d37c22
111;63855513044972;63855513045151;3;14;2720d37c22
112;63855513051085;63855513051127;3;14;2720d37c22
113;63855513052584;63855513052640;3;15;2720d37c22
114;63855513060286;63855513060358;3;13;2720d37c22
115;63855513060873;63855513060903;3;14;2720d37c22
116;63855513067347;63855513067405;3;14;2720d37c22
117;63855513075311;63855513075507;-3;13;2720d37c22
118;63855513077223;63855513077350;-3;12;2720d37c22
119;63855513090155;63855513090205;4;10;2720d37c22
120;63855513098681;63855513098708;4;11;2720d37c22
121;63855513103241;63855513103284;4;11;2720d37c22
122;63855513106642;63855513107241;4;11;2720d37c22
123;63855513107475;63855513107501;4;12;2720d37c22
124;63855513107711;63855513107879;4;13;2720d37c22
125;63855513108255;63855513108422;4;14;2720d37c22
126;63855513108563;63855513108588;4;15;2720d37c22
127;63855513115746;63855513115894;4;14;2720d37c22
128;63855513117425;63855513117469;4;15;2720d37c22
129;63855513146727;63855513146779;4;11;2720d37c22
130;63855513150339;63855513150413;4;11;2720d37c22
131;63855513151901;63855513151943;4;12;2720d37c22
132;63855513156275;63855513156469;-4;13;2720d37c22
133;63855513180934;63855513181195;5;5;2720d37c22
134;63855513194414;63855513194555;5;6;2720d37c22
135;63855513203071;63855513203135;5;7;2720d37c22
136;63855513204268;63855513204665;5;8;2720d37c22
137;63855513213200;63855513213560;5;6;2720d37c22
138;63855513221639;63855513221681;5;6;2720d37c22
139;63855513226707;63855513226838;5;7;2720d37c22
140;63855513233488;63855513233615;5;8;2720d37c22
141;63855513237405;63855513237597;5;9;2720d37c22
142;63855513249208;63855513249236;-5;9;2720d37c22
143;63855513255118;63855513255367;-5;9;2720d37c22
144;63855513256145;63855513256227;-5;10;2720d37c22
145;63855513258189;63855513258245;-5;11;2720d37c22
146;63855513263483;63855513263530;-5;11;2720d37c22
147;63855513273111;63855513273511;6;11;2720d37c22
148;63855513279590;63855513279605;6;11;2720d37c22
149;63855513282031;63855513282096;6;11;2720d37c22
150;63855513295203;63855513295344;6;10;2720d37c22
151;63855513304857;63855513305119;6;10;2720d37c22
152;63855513309560;63855513309632;6;10;2720d37c22
153;63855513320794;63855513320834;6;8;2720d37c22
154;63855513326541;63855513326809;6;8;2720d37c22
155;63855513329388;63855513329442;6;9;2720d37c22
156;63855513330423;63855513330466;6;10;2720d37c22
157;63855513332262;63855513332290;6;11;2720d37c22
158;63855513339721;63855513339955;6;10;2720d37c22
159;63855513351229;63855513351434;6;10;2720d37c22
160;63855513358541;63855513358597;6;10;2720d37c22
161;63855513362362;63855513362415;6;11;2720d37c22
162;63855513367805;63855513367905;6;11;2720d37c22
163;63855513368594;63855513369180;6;12;2720d37c22
164;63855513369236;63855513369317;6;13;2720d37c22
165;63855513374809;63855513374837;6;13;2720d37c22
166;63855513378390;63855513378498;6;14;2720d37c22
167;63855513378732;63855513378821;6;15;2720d37c22
168;63855513381931;63855513381958;-6;15;2720d37c22
169;63855513384248;63855513384314;-6;16;2720d37c22
170;63855513384438;63855513384465;-6;17;2720d37c22
171;63855513384562;63855513384631;-6;18;2720d37c22
172;63855513385462;63855513385519;-6;19;2720d37c22
173;63855513385588;63855513385588;-6;20;2720d37c22
174;63855513390243;63855513390544;-6;19;2720d37c22
175;63855513399537;63855513399885;7;18;2720d37c22
176;63855513400891;63855513400957;7;18;2720d37c22
177;63855513412447;63855513412572;7;18;2720d37c22
178;63855513413132;63855513413194;7;19;2720d37c22
179;63855513413556;63855513413742;7;20;2720d37c22
180;63855513417594;63855513417788;7;21;2720d37c22
181;63855513421933;63855513421984;7;21;2720d37c22
182;63855513434231;63855513434297;7;18;2720d37c22
183;63855513443805;63855513443878;7;15;2720d37c22
184;63855513448219;63855513448277;7;11;2720d37c22
185;63855513451147;63855513451188;7;11;2720d37c22
186;63855513459117;63855513459204;7;12;2720d37c22
187;63855513474968;63855513475205;7;8;2720d37c22
188;63855513475404;63855513475590;7;9;2720d37c22
189;63855513475737;63855513475822;7;10;2720d37c22
190;63855513486138;63855513486217;7;9;2720d37c22
191;63855513497531;63855513497573;7;9;2720d37c22
192;63855513509680;63855513510162;-7;8;2720d37c22
193;63855513511287;63855513511343;-7;8;2720d37c22
194;63855513544954;63855513545098;8;5;2720d37c22
195;63855513547864;63855513548143;8;5;2720d37c22
196;63855513556689;63855513557468;8;6;2720d37c22
197;63855513567589;63855513567687;8;6;2720d37c22
198;63855513572020;63855513572134;8;5;2720d37c22
199;63855513582337;63855513582409;8;6;2720d37c22
200;63855513601921;63855513602255;8;7;2720d37c22
201;63855513613068;63855513613215;8;6;2720d37c22
202;63855513615179;63855513615369;8;7;2720d37c22
