Blink_rate_number;Measurement_start_time;Measurement_end_time;Round_number;Blink_rate_last_minute;User_ID
1;63857176313526;63857176313687;0;1;5546a2f355
2;63857176333213;63857176333236;0;2;5546a2f355
3;63857176333260;63857176333348;0;3;5546a2f355
4;63857176347225;63857176347326;0;4;5546a2f355
5;63857176358699;63857176358786;0;5;5546a2f355
6;63857176377218;63857176377329;0;5;5546a2f355
7;63857176385415;63857176385465;0;6;5546a2f355
8;63857176401759;63857176401805;0;5;5546a2f355
9;63857176416570;63857176416681;1;5;5546a2f355
10;63857176432850;63857176432948;1;5;5546a2f355
11;63857176440836;63857176440860;1;5;5546a2f355
12;63857176454725;63857176455062;1;5;5546a2f355
13;63857176462090;63857176462145;-1;5;5546a2f355
14;63857176465281;63857176465377;-1;6;5546a2f355
15;63857176471911;63857176471959;-1;7;5546a2f355
16;63857176474951;63857176475001;-1;8;5546a2f355
17;63857176489779;63857176489822;2;8;5546a2f355
18;63857176492662;63857176492706;2;9;5546a2f355
19;63857176503759;63857176504099;2;8;5546a2f355
20;63857176523916;63857176523931;2;7;5546a2f355
21;63857176534361;63857176534444;-2;6;5546a2f355
22;63857176543516;63857176543566;-2;6;5546a2f355
23;63857176550887;63857176550911;3;6;5546a2f355
24;63857176555965;63857176556162;3;6;5546a2f355
25;63857176574319;63857176574355;3;6;5546a2f355
26;63857176575922;63857176575946;3;7;5546a2f355
27;63857176578057;63857176578110;3;8;5546a2f355
28;63857176587932;63857176587957;3;8;5546a2f355
29;63857176593104;63857176593219;3;9;5546a2f355
30;63857176596809;63857176596897;3;9;5546a2f355
31;63857176619223;63857176619387;4;7;5546a2f355
32;63857176626678;63857176626842;4;8;5546a2f355
33;63857176633907;63857176633955;4;9;5546a2f355
34;63857176641099;63857176641151;4;7;5546a2f355
35;63857176648576;63857176648704;4;7;5546a2f355
36;63857176648717;63857176648731;4;8;5546a2f355
37;63857176657622;63857176657646;4;7;5546a2f355
38;63857176667712;63857176667855;-4;8;5546a2f355
39;63857176669384;63857176669447;-4;9;5546a2f355
40;63857176681910;63857176682039;5;9;5546a2f355
41;63857176701702;63857176701715;5;7;5546a2f355
42;63857176711591;63857176711607;5;6;5546a2f355
43;63857176722794;63857176722844;5;6;5546a2f355
44;63857176728302;63857176728391;5;6;5546a2f355
45;63857176733619;63857176733663;5;6;5546a2f355
46;63857176736272;63857176736363;5;7;5546a2f355
47;63857176744752;63857176744900;-5;7;5546a2f355
48;63857176749335;63857176749429;-5;8;5546a2f355
49;63857176764132;63857176764231;6;8;5546a2f355
50;63857176775245;63857176775334;6;8;5546a2f355
51;63857176777218;63857176777457;6;9;5546a2f355
52;63857176783672;63857176783843;6;9;5546a2f355
53;63857176805099;63857176805176;6;6;5546a2f355
54;63857176823118;63857176823162;6;6;5546a2f355
55;63857176826315;63857176826451;-6;6;5546a2f355
56;63857176846009;63857176846134;7;4;5546a2f355
57;63857176856461;63857176856562;7;5;5546a2f355
58;63857176864685;63857176864749;7;6;5546a2f355
59;63857176868595;63857176868664;7;6;5546a2f355
60;63857176880363;63857176880464;7;7;5546a2f355
61;63857176884051;63857176884107;7;7;5546a2f355
62;63857176886186;63857176886226;7;8;5546a2f355
63;63857176894108;63857176894161;7;8;5546a2f355
64;63857176900280;63857176900323;7;9;5546a2f355
65;63857176902954;63857176903046;-7;10;5546a2f355
66;63857176903073;63857176903141;-7;11;5546a2f355
67;63857176916924;63857176917065;8;10;5546a2f355
68;63857176921003;63857176921062;8;11;5546a2f355
69;63857176939754;63857176940025;8;10;5546a2f355
70;63857176951060;63857176951169;8;8;5546a2f355
71;63857176955360;63857176955445;8;8;5546a2f355
72;63857176959301;63857176959468;8;9;5546a2f355
73;63857176966751;63857176966829;8;7;5546a2f355
74;63857176972538;63857176972897;-8;8;5546a2f355
