Blink_rate_number;Measurement_start_time;Measurement_end_time;Round_number;Blink_rate_last_minute;User_ID
1;63857422803067;63857422803095;0;1;edab8c7cb8
2;63857422818018;63857422818030;0;2;edab8c7cb8
3;63857422820578;63857422820615;0;3;edab8c7cb8
4;63857422832473;63857422832496;0;4;edab8c7cb8
5;63857422847170;63857422847183;0;5;edab8c7cb8
6;63857422848443;63857422848494;0;6;edab8c7cb8
7;63857422860820;63857422860894;0;7;edab8c7cb8
8;63857422902106;63857422902172;1;4;edab8c7cb8
9;63857422906288;63857422906341;1;5;edab8c7cb8
10;63857422909176;63857422909201;1;4;edab8c7cb8
11;63857422915464;63857422915500;1;5;edab8c7cb8
12;63857422923354;63857422923366;1;5;edab8c7cb8
13;63857422926164;63857422926266;1;6;edab8c7cb8
14;63857422933300;63857422933342;1;7;edab8c7cb8
15;63857422937411;63857422937451;-1;8;edab8c7cb8
16;63857422949353;63857422949400;-1;9;edab8c7cb8
17;63857422957378;63857422957416;2;10;edab8c7cb8
18;63857422962087;63857422962144;2;11;edab8c7cb8
19;63857422964764;63857422964789;2;11;edab8c7cb8
20;63857422975850;63857422975938;2;9;edab8c7cb8
21;63857422982680;63857422982795;2;10;edab8c7cb8
22;63857422985360;63857422985411;2;10;edab8c7cb8
23;63857422985891;63857422985956;2;11;edab8c7cb8
24;63857422986853;63857422986910;2;11;edab8c7cb8
25;63857422989532;63857422989532;2;12;edab8c7cb8
26;63857422989545;63857422989545;2;13;edab8c7cb8
27;63857422991882;63857422991957;2;14;edab8c7cb8
28;63857422994429;63857422994467;2;14;edab8c7cb8
29;63857422998506;63857422998589;-2;14;edab8c7cb8
30;63857423015437;63857423015487;3;14;edab8c7cb8
31;63857423017633;63857423017657;3;14;edab8c7cb8
32;63857423026812;63857423026880;3;13;edab8c7cb8
33;63857423036163;63857423036217;3;13;edab8c7cb8
34;63857423040645;63857423040698;3;14;edab8c7cb8
35;63857423043279;63857423043320;-3;14;edab8c7cb8
36;63857423044265;63857423044305;-3;15;edab8c7cb8
37;63857423056454;63857423056503;4;9;edab8c7cb8
38;63857423059647;63857423059710;4;9;edab8c7cb8
39;63857423073169;63857423073225;4;10;edab8c7cb8
40;63857423075937;63857423076015;4;10;edab8c7cb8
41;63857423078730;63857423078767;4;10;edab8c7cb8
42;63857423080548;63857423080652;4;11;edab8c7cb8
43;63857423090200;63857423090265;4;11;edab8c7cb8
44;63857423091023;63857423091108;4;12;edab8c7cb8
45;63857423091300;63857423091354;4;13;edab8c7cb8
46;63857423097344;63857423097377;4;13;edab8c7cb8
47;63857423097477;63857423097542;4;14;edab8c7cb8
48;63857423099716;63857423099743;-4;15;edab8c7cb8
49;63857423100221;63857423100288;-4;16;edab8c7cb8
50;63857423101410;63857423101468;-4;16;edab8c7cb8
51;63857423105952;63857423106040;-4;15;edab8c7cb8
52;63857423112949;63857423112986;5;16;edab8c7cb8
53;63857423113153;63857423113199;5;17;edab8c7cb8
54;63857423126592;63857423126622;5;16;edab8c7cb8
55;63857423128891;63857423128970;5;17;edab8c7cb8
56;63857423133148;63857423133192;5;18;edab8c7cb8
57;63857423142627;63857423142701;5;15;edab8c7cb8
58;63857423154364;63857423154401;5;13;edab8c7cb8
59;63857423158604;63857423158649;5;12;edab8c7cb8
60;63857423173645;63857423173684;5;7;edab8c7cb8
61;63857423177065;63857423177105;5;8;edab8c7cb8
62;63857423186400;63857423186511;5;9;edab8c7cb8
63;63857423191338;63857423191339;5;8;edab8c7cb8
64;63857423193686;63857423193804;-5;8;edab8c7cb8
65;63857423195140;63857423195223;-5;9;edab8c7cb8
66;63857423209961;63857423209984;6;9;edab8c7cb8
67;63857423218922;63857423218970;6;8;edab8c7cb8
68;63857423222799;63857423222825;6;9;edab8c7cb8
69;63857423224966;63857423225043;6;10;edab8c7cb8
70;63857423227567;63857423227617;6;11;edab8c7cb8
71;63857423236565;63857423236603;6;11;edab8c7cb8
72;63857423242047;63857423242077;6;11;edab8c7cb8
73;63857423250112;63857423250179;6;11;edab8c7cb8
74;63857423252691;63857423252705;6;11;edab8c7cb8
75;63857423254761;63857423254823;6;11;edab8c7cb8
76;63857423257090;63857423257116;6;11;edab8c7cb8
77;63857423257223;63857423257288;6;12;edab8c7cb8
78;63857423259112;63857423259165;6;13;edab8c7cb8
79;63857423265007;63857423265101;-6;14;edab8c7cb8
80;63857423266118;63857423266244;-6;15;edab8c7cb8
81;63857423270686;63857423270747;-6;15;edab8c7cb8
82;63857423285496;63857423285534;7;13;edab8c7cb8
83;63857423292908;63857423292970;7;13;edab8c7cb8
84;63857423293233;63857423293272;7;14;edab8c7cb8
85;63857423295362;63857423295416;7;15;edab8c7cb8
86;63857423299849;63857423299875;7;15;edab8c7cb8
87;63857423302495;63857423302597;7;15;edab8c7cb8
88;63857423302655;63857423302707;7;16;edab8c7cb8
89;63857423304869;63857423304988;7;17;edab8c7cb8
90;63857423307036;63857423307102;7;18;edab8c7cb8
91;63857423315149;63857423315249;7;16;edab8c7cb8
92;63857423315361;63857423315388;7;17;edab8c7cb8
93;63857423317267;63857423317349;7;16;edab8c7cb8
94;63857423319202;63857423319289;7;16;edab8c7cb8
95;63857423319373;63857423319415;7;17;edab8c7cb8
96;63857423325415;63857423325456;-7;17;edab8c7cb8
97;63857423326538;63857423326607;-7;17;edab8c7cb8
98;63857423327564;63857423327690;-7;18;edab8c7cb8
99;63857423329389;63857423329461;-7;19;edab8c7cb8
100;63857423340225;63857423340283;8;19;edab8c7cb8
101;63857423340794;63857423340863;8;20;edab8c7cb8
102;63857423354924;63857423354938;8;18;edab8c7cb8
103;63857423355159;63857423355159;8;19;edab8c7cb8
104;63857423356970;63857423356983;8;19;edab8c7cb8
105;63857423358507;63857423358586;8;20;edab8c7cb8
106;63857423360983;63857423361013;8;20;edab8c7cb8
107;63857423362742;63857423362848;8;19;edab8c7cb8
108;63857423366035;63857423366100;8;19;edab8c7cb8
109;63857423369165;63857423369230;8;19;edab8c7cb8
110;63857423369747;63857423369798;8;20;edab8c7cb8
111;63857423373954;63857423373998;8;21;edab8c7cb8
112;63857423377260;63857423377309;8;20;edab8c7cb8
113;63857423379540;63857423379699;8;18;edab8c7cb8
114;63857423383220;63857423383261;8;19;edab8c7cb8
115;63857423385105;63857423385224;8;20;edab8c7cb8
116;63857423387489;63857423387517;8;19;edab8c7cb8
117;63857423389424;63857423389475;8;18;edab8c7cb8
118;63857423395162;63857423395203;8;19;edab8c7cb8
119;63857423397339;63857423397592;8;20;edab8c7cb8
120;63857423399346;63857423399387;8;21;edab8c7cb8
121;63857423399457;63857423399535;8;22;edab8c7cb8
122;63857423402685;63857423402749;-8;21;edab8c7cb8
123;63857423403808;63857423403913;-8;22;edab8c7cb8
