Blink_rate_number;Measurement_start_time;Measurement_end_time;Round_number;Blink_rate_last_minute;User_ID
1;63857162077738;63857162077841;0;1;0c8862eb19
2;63857162078229;63857162078357;0;2;0c8862eb19
3;63857162080623;63857162080770;0;3;0c8862eb19
4;63857162101302;63857162101302;0;4;0c8862eb19
5;63857162101327;63857162101339;0;5;0c8862eb19
6;63857162112584;63857162112757;0;6;0c8862eb19
7;63857162117377;63857162117444;0;7;0c8862eb19
8;63857162119034;63857162119324;0;8;0c8862eb19
9;63857162124870;63857162125049;0;9;0c8862eb19
10;63857162127287;63857162127324;0;10;0c8862eb19
11;63857162127448;63857162127472;0;11;0c8862eb19
12;63857162140633;63857162140747;0;9;0c8862eb19
13;63857162140900;63857162141014;0;10;0c8862eb19
14;63857162143069;63857162143109;0;11;0c8862eb19
15;63857162143147;63857162143160;0;12;0c8862eb19
16;63857162144981;63857162145096;0;13;0c8862eb19
17;63857162160380;63857162160433;0;14;0c8862eb19
18;63857162163716;63857162163769;0;13;0c8862eb19
19;63857162179605;63857162180415;1;11;0c8862eb19
20;63857162182434;63857162182624;1;12;0c8862eb19
21;63857162183273;63857162183287;1;13;0c8862eb19
22;63857162183312;63857162183399;1;14;0c8862eb19
23;63857162197549;63857162197564;1;12;0c8862eb19
24;63857162198408;63857162198525;1;13;0c8862eb19
25;63857162199111;63857162199414;1;14;0c8862eb19
26;63857162203287;63857162203414;1;11;0c8862eb19
27;63857162222535;63857162222574;1;10;0c8862eb19
28;63857162237157;63857162237169;2;10;0c8862eb19
29;63857162237378;63857162238247;2;11;0c8862eb19
30;63857162239961;63857162240415;2;11;0c8862eb19
31;63857162241348;63857162241592;2;12;0c8862eb19
32;63857162245300;63857162245419;2;10;0c8862eb19
33;63857162245952;63857162245987;2;11;0c8862eb19
34;63857162246446;63857162246485;2;12;0c8862eb19
35;63857162250391;63857162250492;2;13;0c8862eb19
36;63857162288637;63857162288637;2;9;0c8862eb19
37;63857162288652;63857162288680;2;10;0c8862eb19
38;63857162299622;63857162299695;2;9;0c8862eb19
39;63857162304348;63857162304425;-2;8;0c8862eb19
40;63857162313321;63857162313332;3;5;0c8862eb19
41;63857162313492;63857162313503;3;6;0c8862eb19
42;63857162313539;63857162313801;3;7;0c8862eb19
43;63857162315167;63857162315281;3;8;0c8862eb19
44;63857162316498;63857162316625;3;9;0c8862eb19
45;63857162318896;63857162319057;3;10;0c8862eb19
46;63857162321129;63857162322503;3;11;0c8862eb19
47;63857162349089;63857162349699;3;10;0c8862eb19
48;63857162364525;63857162364594;-3;9;0c8862eb19
49;63857162370357;63857162370606;4;10;0c8862eb19
50;63857162373188;63857162373377;4;11;0c8862eb19
51;63857162375006;63857162375172;4;9;0c8862eb19
52;63857162375681;63857162376455;4;9;0c8862eb19
53;63857162379878;63857162380358;4;8;0c8862eb19
54;63857162386693;63857162386909;4;8;0c8862eb19
55;63857162398768;63857162398860;4;9;0c8862eb19
56;63857162399828;63857162399919;4;10;0c8862eb19
57;63857162401649;63857162401674;4;11;0c8862eb19
58;63857162401674;63857162401779;4;12;0c8862eb19
59;63857162404251;63857162404321;4;13;0c8862eb19
60;63857162404335;63857162404335;4;14;0c8862eb19
61;63857162444595;63857162444726;5;8;0c8862eb19
62;63857162471695;63857162471893;5;2;0c8862eb19
63;63857162471918;63857162471985;5;3;0c8862eb19
64;63857162490194;63857162490417;5;4;0c8862eb19
65;63857162490618;63857162490807;5;5;0c8862eb19
66;63857162492505;63857162492530;5;6;0c8862eb19
67;63857162493081;63857162493117;5;7;0c8862eb19
68;63857162493561;63857162493747;5;8;0c8862eb19
69;63857162494525;63857162494550;5;9;0c8862eb19
70;63857162495280;63857162495488;5;10;0c8862eb19
71;63857162496313;63857162496461;5;11;0c8862eb19
72;63857162497713;63857162497725;5;12;0c8862eb19
73;63857162497762;63857162497922;5;13;0c8862eb19
74;63857162509603;63857162509646;5;13;0c8862eb19
75;63857162509870;63857162510028;5;14;0c8862eb19
76;63857162514835;63857162514899;-5;15;0c8862eb19
77;63857162520066;63857162520141;-5;16;0c8862eb19
78;63857162523996;63857162524428;6;17;0c8862eb19
79;63857162524520;63857162524755;6;18;0c8862eb19
80;63857162524873;63857162524908;6;19;0c8862eb19
81;63857162529473;63857162529496;6;20;0c8862eb19
82;63857162529602;63857162530089;6;21;0c8862eb19
83;63857162531751;63857162531836;6;21;0c8862eb19
84;63857162531907;63857162531919;6;22;0c8862eb19
85;63857162533621;63857162533902;6;22;0c8862eb19
86;63857162538666;63857162538964;6;23;0c8862eb19
87;63857162559474;63857162559574;6;14;0c8862eb19
88;63857162563065;63857162563118;6;15;0c8862eb19
89;63857162564066;63857162564224;6;16;0c8862eb19
90;63857162566818;63857162566962;6;17;0c8862eb19
91;63857162567949;63857162568050;6;18;0c8862eb19
92;63857162568150;63857162568208;6;19;0c8862eb19
93;63857162575237;63857162575380;6;17;0c8862eb19
94;63857162577266;63857162577380;6;18;0c8862eb19
95;63857162581925;63857162582072;6;18;0c8862eb19
96;63857162582193;63857162582960;6;19;0c8862eb19
97;63857162587070;63857162587114;6;17;0c8862eb19
98;63857162602733;63857162602867;-6;12;0c8862eb19
99;63857162610067;63857162610303;7;13;0c8862eb19
100;63857162611856;63857162611892;7;14;0c8862eb19
101;63857162611904;63857162612083;7;15;0c8862eb19
102;63857162612761;63857162613129;7;16;0c8862eb19
103;63857162614963;63857162615012;7;17;0c8862eb19
104;63857162615164;63857162615459;7;18;0c8862eb19
105;63857162617593;63857162617760;7;19;0c8862eb19
106;63857162621231;63857162621370;7;19;0c8862eb19
107;63857162621382;63857162621422;7;20;0c8862eb19
108;63857162627406;63857162627451;7;18;0c8862eb19
109;63857162642035;63857162642235;7;14;0c8862eb19
110;63857162652922;63857162653094;7;13;0c8862eb19
111;63857162653756;63857162653810;7;14;0c8862eb19
112;63857162653823;63857162654074;7;15;0c8862eb19
113;63857162656859;63857162657110;7;16;0c8862eb19
114;63857162657924;63857162657924;7;17;0c8862eb19
115;63857162657938;63857162658036;7;18;0c8862eb19
116;63857162664524;63857162664538;7;18;0c8862eb19
117;63857162681454;63857162681527;7;10;0c8862eb19
118;63857162681811;63857162681878;7;11;0c8862eb19
119;63857162681930;63857162682166;7;12;0c8862eb19
120;63857162688856;63857162688896;7;12;0c8862eb19
121;63857162692727;63857162692830;7;13;0c8862eb19
122;63857162693937;63857162694132;7;14;0c8862eb19
123;63857162694784;63857162694992;7;15;0c8862eb19
124;63857162695307;63857162695357;7;16;0c8862eb19
125;63857162697745;63857162698138;7;17;0c8862eb19
126;63857162704357;63857162704401;7;17;0c8862eb19
127;63857162706038;63857162706216;7;18;0c8862eb19
