Saccade_velocity_number;Measurement_start_time;Measurement_end_time;Round_number;Saccade_velocity_raw;User_ID
1;63856568116105;63856568116161;0;249,0478;998f101ac0
2;63856568116239;63856568116261;0;475,297;998f101ac0
3;63856568116361;63856568116528;0;114,0303;998f101ac0
4;63856568116538;63856568116560;0;118,6915;998f101ac0
5;63856568116582;63856568116793;0;48,86143;998f101ac0
6;63856568117404;63856568117482;0;179,1306;998f101ac0
7;63856568117504;63856568117527;0;75,47143;998f101ac0
8;63856568117573;63856568117618;0;80,15607;998f101ac0
9;63856568117686;63856568117877;0;11,46734;998f101ac0
10;63856568117889;63856568117922;0;82,14281;998f101ac0
11;63856568117933;63856568117988;0;127,1709;998f101ac0
12;63856568117988;63856568118022;0;108,9246;998f101ac0
13;63856568118033;63856568118055;0;72,38656;998f101ac0
14;63856568118385;63856568118429;0;131,7357;998f101ac0
15;63856568118731;63856568118776;0;168,1403;998f101ac0
16;63856568119405;63856568119438;0;292,4072;998f101ac0
17;63856568119716;63856568119749;0;177,6476;998f101ac0
18;63856568119983;63856568120060;0;347,9106;998f101ac0
19;63856568120238;63856568120249;0;95,26823;998f101ac0
20;63856568123772;63856568123871;0;320,4104;998f101ac0
21;63856568124205;63856568124294;0;67,196;998f101ac0
22;63856568124773;63856568124806;0;138,4124;998f101ac0
23;63856568125083;63856568125116;0;181,7518;998f101ac0
24;63856568125295;63856568125316;0;114,6999;998f101ac0
25;63856568125850;63856568125894;0;190,5767;998f101ac0
26;63856568126239;63856568126294;0;362,8624;998f101ac0
27;63856568126750;63856568126795;0;380,4493;998f101ac0
28;63856568127305;63856568127349;0;140,8331;998f101ac0
29;63856568127528;63856568127572;0;172,8859;998f101ac0
30;63856568128283;63856568128328;0;248,8027;998f101ac0
31;63856568128516;63856568128561;0;153,2868;998f101ac0
32;63856568128683;63856568128717;0;236,4096;998f101ac0
33;63856568128916;63856568128961;0;293,226;998f101ac0
34;63856568129106;63856568129139;0;202,247;998f101ac0
35;63856568129283;63856568129317;0;113,3904;998f101ac0
36;63856568129539;63856568129595;0;339,9653;998f101ac0
37;63856568130628;63856568130683;0;246,1559;998f101ac0
38;63856568131005;63856568131061;0;194,6694;998f101ac0
39;63856568131294;63856568131327;0;100,1315;998f101ac0
40;63856568131516;63856568131561;0;87,4715;998f101ac0
41;63856568131661;63856568131705;0;209,1681;998f101ac0
42;63856568132116;63856568132194;0;294,3471;998f101ac0
43;63856568132205;63856568132260;0;178,9202;998f101ac0
44;63856568132271;63856568132327;0;26,27204;998f101ac0
45;63856568132338;63856568132450;0;117,6431;998f101ac0
46;63856568132450;63856568132604;0;114,5064;998f101ac0
47;63856568133061;63856568133093;0;171,0523;998f101ac0
48;63856568133226;63856568133260;0;230,2596;998f101ac0
49;63856568133494;63856568133527;0;99,15971;998f101ac0
50;63856568133815;63856568133848;0;338,0292;998f101ac0
51;63856568133870;63856568133904;0;95,70422;998f101ac0
52;63856568134326;63856568134360;0;225,8121;998f101ac0
53;63856568134504;63856568134548;0;182,8732;998f101ac0
54;63856568134559;63856568134570;0;99,73757;998f101ac0
55;63856568134593;63856568134682;0;123,3237;998f101ac0
56;63856568134985;63856568135019;0;206,0274;998f101ac0
57;63856568135469;63856568135502;0;116,0855;998f101ac0
58;63856568135791;63856568135824;0;178,652;998f101ac0
59;63856568136013;63856568136057;0;226,8232;998f101ac0
60;63856568136835;63856568136891;0;365,2918;998f101ac0
61;63856568140169;63856568140236;0;326,1389;998f101ac0
62;63856568140615;63856568140670;0;309,001;998f101ac0
63;63856568141883;63856568141963;0;181,5451;998f101ac0
64;63856568142145;63856568142213;0;210,3185;998f101ac0
65;63856568142313;63856568142468;0;23,96531;998f101ac0
66;63856568142533;63856568142566;0;119,1138;998f101ac0
67;63856568142660;63856568142702;0;85,06651;998f101ac0
68;63856568142724;63856568142824;0;73,0938;998f101ac0
69;63856568142835;63856568142881;0;214,618;998f101ac0
70;63856568143259;63856568143293;0;102,6711;998f101ac0
71;63856568144248;63856568144293;0;93,06101;998f101ac0
72;63856568144756;63856568144837;0;16,44493;998f101ac0
73;63856568144856;63856568144876;0;108,6079;998f101ac0
74;63856568145088;63856568145144;0;131,9444;998f101ac0
75;63856568145515;63856568145559;0;164,4445;998f101ac0
76;63856568145614;63856568145681;0;115,9091;998f101ac0
77;63856568145703;63856568145828;0;135,7745;998f101ac0
78;63856568145914;63856568146048;0;72,13028;998f101ac0
79;63856568146123;63856568146146;0;195,2971;998f101ac0
80;63856568146315;63856568146360;0;146,369;998f101ac0
81;63856568146860;63856568146915;0;173,3379;998f101ac0
82;63856568147093;63856568147126;0;139,1581;998f101ac0
83;63856568147701;63856568147767;0;300,1717;998f101ac0
84;63856568147904;63856568147926;0;135,7284;998f101ac0
85;63856568147970;63856568148060;0;76,53053;998f101ac0
86;63856568148760;63856568148828;0;204,6814;998f101ac0
