Blink_rate_number;Measurement_start_time;Measurement_end_time;Round_number;Blink_rate_last_minute;User_ID
1;63856638935065;63856638935090;0;1;deaa43e599
2;63856638938612;63856638938734;0;2;deaa43e599
3;63856638948854;63856638948866;0;3;deaa43e599
4;63856638948938;63856638948960;0;4;deaa43e599
5;63856638956600;63856638956678;0;5;deaa43e599
6;63856638956690;63856638956722;0;6;deaa43e599
7;63856638958225;63856638958285;0;7;deaa43e599
8;63856638981979;63856638982001;1;8;deaa43e599
9;63856638994434;63856638994445;1;9;deaa43e599
10;63856638996701;63856638996782;1;9;deaa43e599
11;63856639000123;63856639000145;1;9;deaa43e599
12;63856639001621;63856639001633;1;10;deaa43e599
13;63856639002156;63856639002167;1;11;deaa43e599
14;63856639003900;63856639003945;1;12;deaa43e599
15;63856639024829;63856639024884;-1;8;deaa43e599
16;63856639035700;63856639035744;2;9;deaa43e599
17;63856639057955;63856639058010;2;7;deaa43e599
18;63856639058799;63856639058855;2;8;deaa43e599
19;63856639059388;63856639059455;2;9;deaa43e599
20;63856639060777;63856639060777;2;9;deaa43e599
21;63856639060788;63856639060800;2;10;deaa43e599
22;63856639061310;63856639061355;2;11;deaa43e599
23;63856639061755;63856639061800;2;11;deaa43e599
24;63856639070034;63856639070081;2;10;deaa43e599
25;63856639096876;63856639096887;2;9;deaa43e599
26;63856639096910;63856639096921;2;10;deaa43e599
27;63856639097243;63856639097265;2;11;deaa43e599
28;63856639097654;63856639097687;2;12;deaa43e599
29;63856639097698;63856639097732;2;13;deaa43e599
30;63856639098009;63856639098087;2;14;deaa43e599
31;63856639098677;63856639098733;2;15;deaa43e599
32;63856639098925;63856639098925;2;16;deaa43e599
33;63856639099236;63856639099325;2;17;deaa43e599
34;63856639099959;63856639099993;2;18;deaa43e599
35;63856639100359;63856639100415;2;19;deaa43e599
36;63856639100803;63856639100837;2;20;deaa43e599
37;63856639109463;63856639109496;-2;21;deaa43e599
38;63856639112061;63856639112119;-2;22;deaa43e599
39;63856639144066;63856639144090;3;15;deaa43e599
40;63856639149278;63856639149345;3;16;deaa43e599
41;63856639157164;63856639157231;3;15;deaa43e599
42;63856639157498;63856639157598;3;15;deaa43e599
43;63856639157764;63856639157820;3;14;deaa43e599
44;63856639158809;63856639158887;3;13;deaa43e599
