Saccade_amplitude_number;Measurement_start_time;Measurement_end_time;Round_number;Saccade_amplitude_raw;User_ID
1;63856055843717;63856055843717;0;2,616287;44fe85427e
2;63856055843976;63856055844065;0;24,89382;44fe85427e
3;63856055844143;63856055844165;0;3,33648;44fe85427e
4;63856055844398;63856055844410;0;2,667485;44fe85427e
5;63856055844499;63856055844588;0;12,25754;44fe85427e
6;63856055844606;63856055844691;0;14,25006;44fe85427e
7;63856055845066;63856055845110;0;4,975829;44fe85427e
8;63856055845332;63856055845376;0;9,645508;44fe85427e
9;63856055845665;63856055845688;0;2,019067;44fe85427e
10;63856055845922;63856055845966;0;7,927538;44fe85427e
11;63856055846210;63856055846266;0;13,3927;44fe85427e
12;63856055846377;63856055846421;0;6,047599;44fe85427e
13;63856055846588;63856055846621;0;3,290928;44fe85427e
14;63856055847610;63856055847676;0;17,80248;44fe85427e
15;63856055847733;63856055847810;0;18,88065;44fe85427e
16;63856055847833;63856055847844;0;2,303163;44fe85427e
17;63856055847855;63856055848033;0;18,54576;44fe85427e
18;63856055848056;63856055848122;0;4,512668;44fe85427e
19;63856055848511;63856055848533;0;3,253234;44fe85427e
20;63856055848756;63856055848822;0;11,44933;44fe85427e
21;63856055848878;63856055848911;0;4,290989;44fe85427e
22;63856055849289;63856055849322;0;5,933362;44fe85427e
23;63856055849533;63856055849566;0;2,930177;44fe85427e
24;63856055849844;63856055849877;0;8,703554;44fe85427e
25;63856055849988;63856055850033;0;10,36293;44fe85427e
26;63856055850766;63856055850810;0;7,286854;44fe85427e
27;63856055850966;63856055851010;0;5,126253;44fe85427e
28;63856055851332;63856055851354;0;2,980781;44fe85427e
29;63856055851722;63856055851755;0;6,134913;44fe85427e
30;63856055851955;63856055852076;0;18,44349;44fe85427e
31;63856055852087;63856055852165;0;14,63295;44fe85427e
32;63856055852187;63856055852286;0;17,686;44fe85427e
33;63856055852309;63856055852431;0;9,542048;44fe85427e
34;63856055852498;63856055852520;0;2,925764;44fe85427e
35;63856055852740;63856055852784;0;13,79823;44fe85427e
36;63856055853107;63856055853151;0;6,481137;44fe85427e
37;63856055853720;63856055853754;0;12,17152;44fe85427e
38;63856055853965;63856055853986;0;2,484592;44fe85427e
39;63856055854120;63856055854220;0;32,99849;44fe85427e
40;63856055854365;63856055854387;0;3,006675;44fe85427e
41;63856055854488;63856055854655;0;28,18574;44fe85427e
42;63856055854766;63856055854833;0;21,22925;44fe85427e
43;63856055854977;63856055855000;0;1,853508;44fe85427e
44;63856055855133;63856055855166;0;2,206377;44fe85427e
45;63856055855233;63856055855255;0;1,0945;44fe85427e
46;63856055855932;63856055855987;0;12,78126;44fe85427e
47;63856055856221;63856055856254;0;2,462833;44fe85427e
48;63856055856654;63856055856676;0;3,002375;44fe85427e
49;63856055857043;63856055857076;0;9,568997;44fe85427e
50;63856055857253;63856055857309;0;7,622206;44fe85427e
51;63856055857547;63856055857581;0;11,02619;44fe85427e
52;63856055857821;63856055857876;0;13,33421;44fe85427e
53;63856055858220;63856055858276;0;13,79348;44fe85427e
54;63856055858528;63856055858595;0;18,44523;44fe85427e
55;63856055858850;63856055858905;0;17,62605;44fe85427e
56;63856055858972;63856055859005;0;3,821108;44fe85427e
57;63856055859083;63856055859116;0;2,685986;44fe85427e
58;63856055859194;63856055859294;0;7,462008;44fe85427e
59;63856055859533;63856055859601;0;22,05437;44fe85427e
60;63856055859719;63856055859742;0;2,836901;44fe85427e
61;63856055859765;63856055859777;0;1,6001;44fe85427e
62;63856055859800;63856055859823;0;2,974404;44fe85427e
63;63856055860143;63856055860166;0;1,843025;44fe85427e
64;63856055860178;63856055860200;0;1,120474;44fe85427e
65;63856055860245;63856055860256;0;7,831806;44fe85427e
66;63856055860290;63856055860313;0;4,524589;44fe85427e
67;63856055860324;63856055860391;0;6,121894;44fe85427e
68;63856055860446;63856055860525;0;17,02641;44fe85427e
69;63856055860536;63856055860636;0;16,25466;44fe85427e
70;63856055860660;63856055860799;0;23,76797;44fe85427e
71;63856055860810;63856055860865;0;6,628684;44fe85427e
72;63856055860909;63856055861009;0;8,352072;44fe85427e
73;63856055861264;63856055861309;0;11,17151;44fe85427e
74;63856055861575;63856055861631;0;18,50263;44fe85427e
75;63856055862174;63856055862219;0;18,57035;44fe85427e
76;63856055862354;63856055862454;0;8,487393;44fe85427e
77;63856055862465;63856055862486;0;2,06687;44fe85427e
78;63856055863554;63856055863654;0;24,15157;44fe85427e
79;63856055863665;63856055863720;0;12,92093;44fe85427e
80;63856055863765;63856055863865;0;11,23363;44fe85427e
81;63856055863989;63856055864010;0;2,136525;44fe85427e
82;63856055864199;63856055864243;0;9,529658;44fe85427e
83;63856055864520;63856055864565;0;4,292313;44fe85427e
84;63856055864776;63856055864821;0;6,126279;44fe85427e
85;63856055864999;63856055865054;0;16,01895;44fe85427e
86;63856055865280;63856055865324;0;11,6471;44fe85427e
87;63856055865574;63856055865621;0;7,873274;44fe85427e
88;63856055865886;63856055865899;0;3,536513;44fe85427e
89;63856055866109;63856055866165;0;15,30664;44fe85427e
90;63856055866421;63856055866454;0;3,163536;44fe85427e
91;63856055867465;63856055867498;0;7,290811;44fe85427e
92;63856055867806;63856055867839;0;6,879028;44fe85427e
93;63856055868150;63856055868183;0;3,063499;44fe85427e
94;63856055868661;63856055868705;0;3,938206;44fe85427e
95;63856055869053;63856055869161;0;35,53584;44fe85427e
96;63856055869206;63856055869370;0;21,91747;44fe85427e
97;63856055869370;63856055869406;0;5,422421;44fe85427e
98;63856055869416;63856055869476;0;12,86261;44fe85427e
99;63856055869688;63856055869700;0;5,26548;44fe85427e
100;63856055869724;63856055869735;0;9,176225;44fe85427e
101;63856055869747;63856055869761;0;4,692563;44fe85427e
102;63856055869772;63856055869796;0;2,409647;44fe85427e
103;63856055869865;63856055869924;0;8,817083;44fe85427e
104;63856055869935;63856055869972;0;5,283942;44fe85427e
105;63856055870232;63856055870327;0;23,04117;44fe85427e
106;63856055870327;63856055870478;0;23,47811;44fe85427e
