Blink_rate_number;Measurement_start_time;Measurement_end_time;Round_number;Blink_rate_last_minute;User_ID
1;63856820469123;63856820469146;0;1;e2f2d05ef0
2;63856820476796;63856820476886;0;2;e2f2d05ef0
3;63856820484250;63856820484297;0;3;e2f2d05ef0
4;63856820511129;63856820511156;0;4;e2f2d05ef0
5;63856820512308;63856820512322;0;5;e2f2d05ef0
6;63856820515197;63856820515222;0;6;e2f2d05ef0
7;63856820516457;63856820516480;0;7;e2f2d05ef0
8;63856820518295;63856820518332;0;8;e2f2d05ef0
9;63856820525371;63856820525421;0;9;e2f2d05ef0
10;63856820530694;63856820530706;0;9;e2f2d05ef0
11;63856820531645;63856820531645;0;10;e2f2d05ef0
12;63856820532082;63856820532119;0;11;e2f2d05ef0
13;63856820534273;63856820534324;0;12;e2f2d05ef0
14;63856820553919;63856820554029;0;11;e2f2d05ef0
15;63856820558312;63856820558337;0;12;e2f2d05ef0
16;63856820561374;63856820561470;0;13;e2f2d05ef0
17;63856820569462;63856820569520;0;14;e2f2d05ef0
18;63856820578578;63856820578816;0;10;e2f2d05ef0
19;63856820592242;63856820592280;0;7;e2f2d05ef0
20;63856820598345;63856820598358;0;7;e2f2d05ef0
21;63856820599605;63856820599644;0;8;e2f2d05ef0
22;63856820621082;63856820621134;0;7;e2f2d05ef0
23;63856820627424;63856820627460;0;7;e2f2d05ef0
24;63856820629649;63856820629778;0;7;e2f2d05ef0
25;63856820645027;63856820645063;0;7;e2f2d05ef0
26;63856820657346;63856820657392;1;7;e2f2d05ef0
27;63856820665979;63856820666157;1;6;e2f2d05ef0
28;63856820676911;63856820676962;1;7;e2f2d05ef0
29;63856820677295;63856820677436;1;8;e2f2d05ef0
30;63856820678672;63856820678776;1;9;e2f2d05ef0
31;63856820687809;63856820687856;1;8;e2f2d05ef0
32;63856820690818;63856820690868;1;8;e2f2d05ef0
33;63856820691500;63856820691536;1;9;e2f2d05ef0
34;63856820691908;63856820691979;1;10;e2f2d05ef0
35;63856820692884;63856820693124;1;11;e2f2d05ef0
36;63856820700960;63856820700984;1;12;e2f2d05ef0
37;63856820712080;63856820712132;1;12;e2f2d05ef0
38;63856820715567;63856820715617;1;13;e2f2d05ef0
39;63856820729340;63856820729403;1;12;e2f2d05ef0
40;63856820737321;63856820737378;1;11;e2f2d05ef0
41;63856820753368;63856820753455;-1;6;e2f2d05ef0
42;63856820753807;63856820753820;-1;7;e2f2d05ef0
43;63856820780308;63856820780356;-1;5;e2f2d05ef0
44;63856820794505;63856820794611;2;5;e2f2d05ef0
45;63856820800094;63856820800150;2;5;e2f2d05ef0
46;63856820812291;63856820812320;2;6;e2f2d05ef0
47;63856820813365;63856820813395;2;7;e2f2d05ef0
48;63856820813939;63856820813964;2;6;e2f2d05ef0
49;63856820817624;63856820817701;2;7;e2f2d05ef0
50;63856820820264;63856820820316;2;8;e2f2d05ef0
51;63856820825255;63856820825319;2;9;e2f2d05ef0
52;63856820827974;63856820827987;2;10;e2f2d05ef0
53;63856820837287;63856820837339;2;11;e2f2d05ef0
54;63856820870004;63856820870004;2;9;e2f2d05ef0
55;63856820878520;63856820878581;-2;6;e2f2d05ef0
56;63856820927715;63856820927795;3;3;e2f2d05ef0
57;63856820932517;63856820932554;3;3;e2f2d05ef0
58;63856820940438;63856820940492;3;3;e2f2d05ef0
59;63856820950572;63856820950611;3;4;e2f2d05ef0
60;63856820966928;63856820966995;3;5;e2f2d05ef0
61;63856820970016;63856820970082;3;6;e2f2d05ef0
62;63856820976260;63856820976287;3;7;e2f2d05ef0
63;63856820986479;63856820986551;-3;8;e2f2d05ef0
64;63856821003201;63856821003283;4;6;e2f2d05ef0
65;63856821005280;63856821005341;4;7;e2f2d05ef0
66;63856821012063;63856821012176;4;7;e2f2d05ef0
67;63856821023331;63856821023344;4;8;e2f2d05ef0
68;63856821023984;63856821024034;4;9;e2f2d05ef0
69;63856821027012;63856821027071;4;9;e2f2d05ef0
70;63856821043559;63856821043617;4;8;e2f2d05ef0
71;63856821045817;63856821045922;4;9;e2f2d05ef0
72;63856821047867;63856821047916;4;9;e2f2d05ef0
73;63856821053978;63856821054003;4;10;e2f2d05ef0
74;63856821057978;63856821058222;4;11;e2f2d05ef0
75;63856821079961;63856821079995;4;9;e2f2d05ef0
76;63856821082748;63856821082983;4;10;e2f2d05ef0
77;63856821093476;63856821093629;4;8;e2f2d05ef0
78;63856821093872;63856821093921;4;9;e2f2d05ef0
79;63856821099822;63856821099884;4;10;e2f2d05ef0
80;63856821111501;63856821111589;4;8;e2f2d05ef0
81;63856821123290;63856821123337;-4;7;e2f2d05ef0
82;63856821140081;63856821140271;5;7;e2f2d05ef0
83;63856821150587;63856821150601;5;7;e2f2d05ef0
84;63856821170006;63856821170081;5;5;e2f2d05ef0
85;63856821184159;63856821184260;-5;4;e2f2d05ef0
86;63856821195234;63856821195257;6;5;e2f2d05ef0
87;63856821201135;63856821201158;6;5;e2f2d05ef0
88;63856821202605;63856821202898;6;6;e2f2d05ef0
89;63856821207846;63856821207922;6;7;e2f2d05ef0
90;63856821208745;63856821208871;6;8;e2f2d05ef0
91;63856821218356;63856821218409;6;8;e2f2d05ef0
92;63856821227104;63856821227127;6;9;e2f2d05ef0
93;63856821232707;63856821232744;6;9;e2f2d05ef0
94;63856821237342;63856821237368;6;10;e2f2d05ef0
95;63856821242474;63856821242499;6;11;e2f2d05ef0
96;63856821249722;63856821249840;6;11;e2f2d05ef0
97;63856821253273;63856821253284;6;12;e2f2d05ef0
98;63856821258939;63856821259020;6;12;e2f2d05ef0
99;63856821271202;63856821271277;-6;9;e2f2d05ef0
100;63856821288544;63856821288603;7;8;e2f2d05ef0
101;63856821294658;63856821294698;7;8;e2f2d05ef0
102;63856821300295;63856821300465;7;8;e2f2d05ef0
103;63856821303722;63856821303785;7;8;e2f2d05ef0
104;63856821311410;63856821311450;7;8;e2f2d05ef0
105;63856821326756;63856821326811;7;7;e2f2d05ef0
106;63856821332009;63856821332241;7;7;e2f2d05ef0
107;63856821332498;63856821332817;7;8;e2f2d05ef0
108;63856821333790;63856821333828;7;9;e2f2d05ef0
109;63856821366591;63856821366627;8;6;e2f2d05ef0
110;63856821368875;63856821369012;8;7;e2f2d05ef0
111;63856821380677;63856821380744;8;7;e2f2d05ef0
112;63856821383778;63856821383855;8;8;e2f2d05ef0
113;63856821390019;63856821390129;8;8;e2f2d05ef0
114;63856821393282;63856821393654;8;7;e2f2d05ef0
115;63856821396179;63856821396241;8;7;e2f2d05ef0
116;63856821399739;63856821399793;8;8;e2f2d05ef0
117;63856821402687;63856821402827;8;9;e2f2d05ef0
118;63856821409750;63856821409832;8;10;e2f2d05ef0
119;63856821418264;63856821418341;-8;11;e2f2d05ef0
120;63856821418983;63856821419063;-8;12;e2f2d05ef0
