Saccade_amplitude_number;Measurement_start_time;Measurement_end_time;Round_number;Saccade_amplitude_raw;User_ID
1;63856221365160;63856221365193;0;2,846613;d237cc6778
2;63856221365393;63856221365448;0;9,533309;d237cc6778
3;63856221365770;63856221365831;0;13,7363;d237cc6778
4;63856221365949;63856221365995;0;8,310731;d237cc6778
5;63856221366121;63856221366144;0;2,876439;d237cc6778
6;63856221366293;63856221366338;0;11,20405;d237cc6778
7;63856221366416;63856221366505;0;9,530483;d237cc6778
8;63856221366516;63856221366549;0;4,626815;d237cc6778
9;63856221366762;63856221366806;0;8,885465;d237cc6778
10;63856221367143;63856221367208;0;13,61905;d237cc6778
11;63856221367531;63856221367564;0;7,003507;d237cc6778
12;63856221367819;63856221367842;0;3,541824;d237cc6778
13;63856221368342;63856221368408;0;29,40957;d237cc6778
14;63856221369483;63856221369542;0;21,67244;d237cc6778
15;63856221369786;63856221369920;0;20,67227;d237cc6778
16;63856221370009;63856221370076;0;19,55318;d237cc6778
17;63856221370164;63856221370243;0;5,516225;d237cc6778
18;63856221370320;63856221370365;0;9,725728;d237cc6778
19;63856221370532;63856221370565;0;3,435757;d237cc6778
20;63856221370687;63856221370743;0;17,2045;d237cc6778
21;63856221370965;63856221370987;0;2,674593;d237cc6778
22;63856221371209;63856221371242;0;4,301383;d237cc6778
23;63856221371398;63856221371431;0;4,646544;d237cc6778
24;63856221371531;63856221371576;0;6,590826;d237cc6778
25;63856221371687;63856221371732;0;10,36172;d237cc6778
26;63856221371854;63856221371910;0;16,10924;d237cc6778
27;63856221372431;63856221372465;0;4,105464;d237cc6778
28;63856221372609;63856221372642;0;3,179646;d237cc6778
29;63856221372887;63856221372921;0;3,732871;d237cc6778
30;63856221373309;63856221373365;0;7,73208;d237cc6778
31;63856221373764;63856221373797;0;3,140057;d237cc6778
32;63856221373854;63856221373900;0;16,75791;d237cc6778
33;63856221374165;63856221374223;0;16,83565;d237cc6778
34;63856221374318;63856221374341;0;2,290124;d237cc6778
35;63856221374434;63856221374469;0;9,523427;d237cc6778
36;63856221374482;63856221374518;0;9,067916;d237cc6778
37;63856221374601;63856221374672;0;5,742556;d237cc6778
38;63856221375657;63856221375708;0;4,449462;d237cc6778
39;63856221375721;63856221375756;0;5,101579;d237cc6778
40;63856221376017;63856221376063;0;18,50978;d237cc6778
41;63856221376145;63856221376168;0;1,889895;d237cc6778
42;63856221376344;63856221376424;0;25,01798;d237cc6778
43;63856221376449;63856221376461;0;2,777349;d237cc6778
44;63856221376472;63856221376563;0;8,292827;d237cc6778
45;63856221376815;63856221376849;0;22,13116;d237cc6778
46;63856221376988;63856221377205;0;23,34198;d237cc6778
47;63856221377478;63856221377515;0;15,43529;d237cc6778
48;63856221377673;63856221377685;0;8,023872;d237cc6778
49;63856221377805;63856221377874;0;9,265014;d237cc6778
50;63856221377885;63856221377908;0;2,74944;d237cc6778
51;63856221377943;63856221378102;0;16,08459;d237cc6778
52;63856221378147;63856221378193;0;3,935073;d237cc6778
53;63856221378407;63856221378453;0;21,0237;d237cc6778
54;63856221378818;63856221378950;0;2,945835;d237cc6778
55;63856221379164;63856221379187;0;4,286469;d237cc6778
56;63856221379749;63856221379784;0;12,39446;d237cc6778
57;63856221379905;63856221380000;0;36,06989;d237cc6778
58;63856221380073;63856221380310;0;37,31351;d237cc6778
59;63856221380394;63856221380430;0;2,212401;d237cc6778
60;63856221380488;63856221380549;0;19,03658;d237cc6778
61;63856221380812;63856221380886;0;24,05859;d237cc6778
62;63856221381005;63856221381101;0;12,67112;d237cc6778
63;63856221381161;63856221381197;0;3,216437;d237cc6778
64;63856221381523;63856221381561;0;5,852232;d237cc6778
65;63856221381861;63856221381897;0;3,638519;d237cc6778
66;63856221382355;63856221382405;0;13,14098;d237cc6778
67;63856221382599;63856221382634;0;3,630006;d237cc6778
68;63856221382816;63856221382888;0;20,09458;d237cc6778
69;63856221382912;63856221382924;0;1,158427;d237cc6778
70;63856221382961;63856221383090;0;9,303118;d237cc6778
71;63856221383102;63856221383114;0;3,134691;d237cc6778
72;63856221383174;63856221383242;0;7,495147;d237cc6778
73;63856221383253;63856221383310;0;11,41724;d237cc6778
74;63856221383469;63856221383513;0;10,94785;d237cc6778
75;63856221383570;63856221383657;0;9,018354;d237cc6778
76;63856221383769;63856221383813;0;16,45328;d237cc6778
77;63856221383914;63856221383991;0;6,154949;d237cc6778
78;63856221384102;63856221384136;0;2,951411;d237cc6778
79;63856221384537;63856221384571;0;15,63537;d237cc6778
80;63856221385320;63856221385386;0;12,83812;d237cc6778
81;63856221385886;63856221385920;0;4,950012;d237cc6778
82;63856221386265;63856221386311;0;9,130153;d237cc6778
83;63856221386448;63856221386493;0;5,076554;d237cc6778
84;63856221386619;63856221386652;0;6,951189;d237cc6778
85;63856221386902;63856221386936;0;5,14068;d237cc6778
86;63856221387016;63856221387183;0;12,26656;d237cc6778
87;63856221387785;63856221387918;0;29,85534;d237cc6778
88;63856221387929;63856221387952;0;2,133408;d237cc6778
89;63856221387963;63856221388041;0;13,88068;d237cc6778
90;63856221388063;63856221388152;0;14,35066;d237cc6778
91;63856221388163;63856221388175;0;1,527647;d237cc6778
92;63856221388186;63856221388377;0;25,30886;d237cc6778
93;63856221388456;63856221388502;0;13,64655;d237cc6778
94;63856221388616;63856221388639;0;7,435454;d237cc6778
95;63856221388650;63856221388717;0;24,85119;d237cc6778
96;63856221388729;63856221388762;0;3,309023;d237cc6778
97;63856221388785;63856221388877;0;3,862191;d237cc6778
98;63856221388933;63856221389000;0;7,382726;d237cc6778
99;63856221389963;63856221390021;0;11,98221;d237cc6778
100;63856221390129;63856221390164;0;6,819666;d237cc6778
101;63856221390366;63856221390427;0;16,33435;d237cc6778
102;63856221390824;63856221390838;0;4,763166;d237cc6778
103;63856221390899;63856221390911;0;5,471207;d237cc6778
104;63856221390949;63856221390985;0;11,99352;d237cc6778
105;63856221391097;63856221391108;0;1,639247;d237cc6778
106;63856221391596;63856221391697;0;9,95726;d237cc6778
107;63856221391765;63856221391810;0;4,560078;d237cc6778
108;63856221392154;63856221392199;0;5,539623;d237cc6778
109;63856221392355;63856221392411;0;14,834;d237cc6778
110;63856221392434;63856221392456;0;3,117971;d237cc6778
