Saccade_amplitude_number;Measurement_start_time;Measurement_end_time;Round_number;Saccade_amplitude_raw;User_ID
1;63857173517350;63857173517418;0;22,67402;cebce821a5
2;63857173517474;63857173517484;0;3,749514;cebce821a5
3;63857173517661;63857173517848;0;26,39227;cebce821a5
4;63857173517848;63857173517938;0;21,99133;cebce821a5
5;63857173517948;63857173517981;0;3,142363;cebce821a5
6;63857173517992;63857173518148;0;5,926156;cebce821a5
7;63857173518303;63857173518336;0;4,014638;cebce821a5
8;63857173518400;63857173518618;0;17,53965;cebce821a5
9;63857173518815;63857173518848;0;2,258194;cebce821a5
10;63857173519021;63857173519058;0;7,521753;cebce821a5
11;63857173519214;63857173519236;0;1,476313;cebce821a5
12;63857173519469;63857173519514;0;6,786454;cebce821a5
13;63857173519703;63857173519735;0;3,874138;cebce821a5
14;63857173519945;63857173519988;0;5,097084;cebce821a5
15;63857173520107;63857173520159;0;14,44111;cebce821a5
16;63857173520315;63857173520349;0;6,602064;cebce821a5
17;63857173520675;63857173520698;0;2,240793;cebce821a5
18;63857173520878;63857173520912;0;8,245622;cebce821a5
19;63857173521358;63857173521392;0;4,375556;cebce821a5
20;63857173521780;63857173521814;0;6,046756;cebce821a5
21;63857173522070;63857173522103;0;7,442708;cebce821a5
22;63857173522269;63857173522303;0;12,28069;cebce821a5
23;63857173522460;63857173522693;0;19,81825;cebce821a5
24;63857173522859;63857173522904;0;13,26512;cebce821a5
25;63857173523228;63857173523324;0;16,4419;cebce821a5
26;63857173523445;63857173523701;0;29,19155;cebce821a5
27;63857173525077;63857173525121;0;10,28623;cebce821a5
28;63857173525280;63857173525314;0;2,051568;cebce821a5
29;63857173525826;63857173525883;0;18,68911;cebce821a5
30;63857173526120;63857173526142;0;15,87815;cebce821a5
31;63857173526276;63857173526310;0;4,922308;cebce821a5
32;63857173526321;63857173526477;0;20,04552;cebce821a5
33;63857173526678;63857173526711;0;3,668905;cebce821a5
34;63857173526900;63857173526944;0;10,08034;cebce821a5
35;63857173527088;63857173527122;0;8,764211;cebce821a5
36;63857173527322;63857173527355;0;7,695058;cebce821a5
37;63857173527455;63857173527466;0;2,208594;cebce821a5
38;63857173527511;63857173527555;0;9,402995;cebce821a5
39;63857173527744;63857173527755;0;1,274722;cebce821a5
40;63857173527800;63857173527855;0;20,68663;cebce821a5
41;63857173528022;63857173528067;0;16,30534;cebce821a5
42;63857173528267;63857173528311;0;13,24013;cebce821a5
43;63857173528500;63857173528534;0;6,880254;cebce821a5
44;63857173528855;63857173528900;0;12,75629;cebce821a5
45;63857173529256;63857173529300;0;14,01828;cebce821a5
46;63857173529534;63857173529623;0;33,51067;cebce821a5
47;63857173529634;63857173529667;0;3,36319;cebce821a5
48;63857173529678;63857173529877;0;8,168348;cebce821a5
49;63857173530114;63857173530149;0;10,76549;cebce821a5
50;63857173530271;63857173530322;0;3,835736;cebce821a5
51;63857173530503;63857173530588;0;9,264547;cebce821a5
52;63857173530600;63857173530624;0;1,54826;cebce821a5
53;63857173530814;63857173530875;0;10,14829;cebce821a5
54;63857173531472;63857173531523;0;12,39605;cebce821a5
55;63857173532165;63857173532225;0;8,957585;cebce821a5
56;63857173532872;63857173532911;0;4,525411;cebce821a5
57;63857173534075;63857173534125;0;21,91615;cebce821a5
58;63857173534386;63857173534500;0;12,21458;cebce821a5
