Saccade_amplitude_number;Measurement_start_time;Measurement_end_time;Round_number;Saccade_amplitude_raw;User_ID
1;63856386070970;63856386070970;0;1,492921;a4e491a559
2;63856386071241;63856386071312;0;34,85537;a4e491a559
3;63856386071431;63856386071464;0;2,94816;a4e491a559
4;63856386071497;63856386071520;0;2,05814;a4e491a559
5;63856386071756;63856386071779;0;1,231465;a4e491a559
6;63856386071856;63856386071890;0;9,985148;a4e491a559
7;63856386071991;63856386072029;0;2,284905;a4e491a559
8;63856386072150;63856386072188;0;15,18751;a4e491a559
9;63856386072278;63856386072311;0;2,954792;a4e491a559
10;63856386072334;63856386072356;0;2,034709;a4e491a559
11;63856386072412;63856386072445;0;2,044305;a4e491a559
12;63856386072567;63856386072600;0;5,027807;a4e491a559
13;63856386072689;63856386072734;0;2,099563;a4e491a559
14;63856386072867;63856386072911;0;11,46085;a4e491a559
15;63856386073300;63856386073356;0;14,09678;a4e491a559
16;63856386073445;63856386073456;0;1,210469;a4e491a559
17;63856386073511;63856386073533;0;2,966759;a4e491a559
18;63856386073601;63856386073612;0;1,555322;a4e491a559
19;63856386073689;63856386073734;0;10,47159;a4e491a559
20;63856386073745;63856386073755;0;0,605226;a4e491a559
21;63856386074012;63856386074045;0;12,05257;a4e491a559
22;63856386074728;63856386074773;0;14,51258;a4e491a559
23;63856386074873;63856386074895;0;2,768949;a4e491a559
24;63856386074930;63856386074952;0;1,727144;a4e491a559
25;63856386075463;63856386075487;0;3,202957;a4e491a559
26;63856386075530;63856386075552;0;2,257848;a4e491a559
27;63856386075779;63856386075801;0;3,679456;a4e491a559
28;63856386076246;63856386076313;0;21,98301;a4e491a559
29;63856386076423;63856386076469;0;4,31484;a4e491a559
30;63856386076502;63856386076557;0;2,556577;a4e491a559
31;63856386076779;63856386076835;0;7,829525;a4e491a559
32;63856386076935;63856386076979;0;3,498943;a4e491a559
33;63856386077002;63856386077035;0;3,621582;a4e491a559
34;63856386077313;63856386077346;0;3,279367;a4e491a559
35;63856386077579;63856386077613;0;3,778024;a4e491a559
36;63856386077891;63856386077913;0;1,533528;a4e491a559
