Blink_rate_number;Measurement_start_time;Measurement_end_time;Round_number;Blink_rate_last_minute;User_ID
1;63844556605248;63844556605277;0;1;36782ec562
2;63844556611631;63844556611682;0;2;36782ec562
3;63844556628787;63844556628841;0;3;36782ec562
4;63844556638705;63844556638750;0;4;36782ec562
5;63844556686436;63844556686460;1;3;36782ec562
6;63844556690084;63844556690148;1;3;36782ec562
7;63844556702312;63844556702326;1;3;36782ec562
8;63844556749639;63844556749652;1;3;36782ec562
9;63844556783385;63844556783436;2;2;36782ec562
10;63844556790378;63844556790402;2;3;36782ec562
11;63844556802607;63844556802660;2;4;36782ec562
12;63844556848920;63844556848976;2;3;36782ec562
13;63844556854011;63844556854090;2;3;36782ec562
14;63844556877542;63844556877593;-2;3;36782ec562
15;63844556880555;63844556880837;-2;4;36782ec562
16;63844556899614;63844556899650;-2;5;36782ec562
17;63844556912290;63844556912327;3;5;36782ec562
18;63844556943933;63844556943973;3;3;36782ec562
19;63844556957631;63844556957631;3;4;36782ec562
20;63844556978402;63844556978413;-3;3;36782ec562
21;63844556980835;63844556980885;-3;4;36782ec562
22;63844556993632;63844556993680;4;5;36782ec562
23;63844557049435;63844557049534;4;2;36782ec562
24;63844557053731;63844557053784;4;2;36782ec562
25;63844557059823;63844557059862;4;3;36782ec562
26;63844557076885;63844557077477;4;4;36782ec562
27;63844557085317;63844557085479;4;5;36782ec562
28;63844557085980;63844557086142;4;6;36782ec562
29;63844557087818;63844557087880;4;7;36782ec562
30;63844557094257;63844557094317;4;8;36782ec562
31;63844557187166;63844557187227;5;1;36782ec562
32;63844557220652;63844557220675;-5;2;36782ec562
33;63844557250321;63844557250353;6;2;36782ec562
34;63844557264458;63844557264487;6;3;36782ec562
35;63844557351679;63844557351707;7;1;36782ec562
36;63844557390681;63844557390733;7;2;36782ec562
37;63844557403482;63844557403511;7;3;36782ec562
38;63844557450922;63844557450961;8;2;36782ec562
39;63844557545716;63844557545820;9;1;36782ec562
40;63844557557231;63844557557255;-9;2;36782ec562
41;63844557603897;63844557603911;10;3;36782ec562
