Blink_rate_number;Measurement_start_time;Measurement_end_time;Round_number;Blink_rate_last_minute;User_ID
1;63844814866796;63844814866833;0;1;ebbdb53346
2;63844814886162;63844814886223;0;2;ebbdb53346
3;63844814890070;63844814890142;0;3;ebbdb53346
4;63844814918086;63844814918149;0;4;ebbdb53346
5;63844814930390;63844814930428;0;4;ebbdb53346
6;63844814931525;63844814931549;0;5;ebbdb53346
7;63844814941393;63844814941489;1;6;ebbdb53346
8;63844814941739;63844814941750;1;7;ebbdb53346
9;63844814960670;63844814960713;1;6;ebbdb53346
10;63844814970238;63844814970426;1;7;ebbdb53346
11;63844814971349;63844814971367;1;8;ebbdb53346
12;63844814971790;63844814971802;1;9;ebbdb53346
13;63844814972457;63844814972600;1;10;ebbdb53346
14;63844814972614;63844814972640;1;11;ebbdb53346
15;63844814979423;63844814979512;1;11;ebbdb53346
16;63844814996611;63844814996626;1;10;ebbdb53346
17;63844815004246;63844815004328;1;9;ebbdb53346
18;63844815005450;63844815005489;1;10;ebbdb53346
19;63844815005869;63844815005896;1;11;ebbdb53346
20;63844815008451;63844815008451;1;12;ebbdb53346
21;63844815008466;63844815008489;1;13;ebbdb53346
22;63844815010191;63844815010214;1;14;ebbdb53346
23;63844815010214;63844815010249;1;15;ebbdb53346
24;63844815012399;63844815012518;1;16;ebbdb53346
25;63844815019116;63844815019170;-1;17;ebbdb53346
26;63844815027408;63844815027446;-1;17;ebbdb53346
27;63844815032613;63844815032676;-1;14;ebbdb53346
28;63844815045676;63844815045722;2;13;ebbdb53346
29;63844815046012;63844815046024;2;14;ebbdb53346
30;63844815047462;63844815047520;2;15;ebbdb53346
31;63844815047742;63844815047798;2;16;ebbdb53346
32;63844815059032;63844815059101;2;16;ebbdb53346
33;63844815069878;63844815069972;2;12;ebbdb53346
34;63844815070505;63844815070571;2;11;ebbdb53346
35;63844815071276;63844815071342;2;12;ebbdb53346
36;63844815080013;63844815080109;2;11;ebbdb53346
37;63844815081754;63844815081820;2;12;ebbdb53346
38;63844815086199;63844815086281;2;13;ebbdb53346
39;63844815092660;63844815092742;2;12;ebbdb53346
40;63844815096946;63844815097000;2;13;ebbdb53346
41;63844815098421;63844815098460;2;14;ebbdb53346
42;63844815103841;63844815103933;2;15;ebbdb53346
43;63844815109678;63844815109691;-2;12;ebbdb53346
44;63844815130979;63844815131078;3;10;ebbdb53346
45;63844815137694;63844815137747;3;10;ebbdb53346
46;63844815138347;63844815138431;3;11;ebbdb53346
47;63844815138540;63844815138594;3;12;ebbdb53346
48;63844815138609;63844815138622;3;13;ebbdb53346
49;63844815139525;63844815139566;3;14;ebbdb53346
50;63844815145780;63844815145809;3;13;ebbdb53346
51;63844815146045;63844815146116;3;14;ebbdb53346
52;63844815156021;63844815156115;3;13;ebbdb53346
53;63844815163578;63844815163646;3;12;ebbdb53346
54;63844815168892;63844815168920;3;12;ebbdb53346
55;63844815173952;63844815173977;3;12;ebbdb53346
56;63844815178229;63844815178284;3;13;ebbdb53346
57;63844815183144;63844815183186;3;14;ebbdb53346
58;63844815185946;63844815185988;3;15;ebbdb53346
59;63844815188442;63844815188485;3;16;ebbdb53346
60;63844815195374;63844815195421;-3;16;ebbdb53346
61;63844815201196;63844815201196;-3;12;ebbdb53346
62;63844815213885;63844815213909;4;11;ebbdb53346
63;63844815214100;63844815214147;4;12;ebbdb53346
64;63844815214292;63844815214340;4;13;ebbdb53346
65;63844815214411;63844815214473;4;14;ebbdb53346
66;63844815214498;63844815214523;4;15;ebbdb53346
67;63844815216086;63844815216140;4;15;ebbdb53346
68;63844815216370;63844815216452;4;16;ebbdb53346
69;63844815217399;63844815217480;4;17;ebbdb53346
70;63844815226156;63844815226196;4;17;ebbdb53346
71;63844815232247;63844815232329;4;17;ebbdb53346
72;63844815239403;63844815239450;4;16;ebbdb53346
73;63844815242551;63844815242607;4;17;ebbdb53346
74;63844815245366;63844815245412;4;17;ebbdb53346
75;63844815245558;63844815245648;4;18;ebbdb53346
76;63844815245939;63844815245997;4;19;ebbdb53346
77;63844815246347;63844815246377;4;19;ebbdb53346
78;63844815250839;63844815250907;4;19;ebbdb53346
79;63844815255185;63844815255241;4;20;ebbdb53346
80;63844815260547;63844815260764;4;20;ebbdb53346
81;63844815265900;63844815265947;4;20;ebbdb53346
82;63844815266285;63844815266362;4;21;ebbdb53346
83;63844815274512;63844815274607;4;17;ebbdb53346
84;63844815274869;63844815274897;4;18;ebbdb53346
85;63844815281550;63844815281616;4;16;ebbdb53346
86;63844815288305;63844815288358;-4;16;ebbdb53346
87;63844815307705;63844815307816;5;10;ebbdb53346
88;63844815308043;63844815308068;5;11;ebbdb53346
89;63844815308433;63844815308500;5;12;ebbdb53346
90;63844815309627;63844815309684;5;13;ebbdb53346
91;63844815311486;63844815311567;5;13;ebbdb53346
92;63844815311715;63844815311795;5;14;ebbdb53346
93;63844815311945;63844815311986;5;15;ebbdb53346
94;63844815311986;63844815312024;5;16;ebbdb53346
95;63844815312146;63844815312161;5;17;ebbdb53346
96;63844815312200;63844815312200;5;18;ebbdb53346
97;63844815312212;63844815312242;5;19;ebbdb53346
98;63844815312699;63844815312715;5;20;ebbdb53346
99;63844815316117;63844815316144;5;20;ebbdb53346
100;63844815316144;63844815316186;5;21;ebbdb53346
101;63844815321728;63844815321780;5;21;ebbdb53346
102;63844815327739;63844815327794;5;20;ebbdb53346
103;63844815329997;63844815330066;5;21;ebbdb53346
104;63844815330931;63844815330944;5;22;ebbdb53346
105;63844815330957;63844815330987;5;23;ebbdb53346
106;63844815333141;63844815333197;5;24;ebbdb53346
107;63844815343933;63844815344041;5;22;ebbdb53346
108;63844815349394;63844815349448;-5;22;ebbdb53346
109;63844815350070;63844815350199;-5;23;ebbdb53346
110;63844815370210;63844815370270;6;20;ebbdb53346
111;63844815371561;63844815371636;6;20;ebbdb53346
112;63844815371736;63844815371772;6;20;ebbdb53346
113;63844815378892;63844815378933;6;13;ebbdb53346
114;63844815381349;63844815381391;6;14;ebbdb53346
115;63844815381650;63844815381731;6;15;ebbdb53346
116;63844815381965;63844815381993;6;15;ebbdb53346
117;63844815384610;63844815384643;6;16;ebbdb53346
118;63844815385451;63844815385527;6;17;ebbdb53346
119;63844815385709;63844815385739;6;18;ebbdb53346
120;63844815390688;63844815390771;6;17;ebbdb53346
121;63844815391103;63844815391116;6;16;ebbdb53346
122;63844815400536;63844815400603;6;16;ebbdb53346
123;63844815408100;63844815408153;6;16;ebbdb53346
124;63844815428242;63844815428269;-6;15;ebbdb53346
125;63844815428305;63844815428355;-6;16;ebbdb53346
126;63844815429203;63844815429300;-6;17;ebbdb53346
127;63844815435887;63844815435987;7;15;ebbdb53346
128;63844815436255;63844815436295;7;16;ebbdb53346
129;63844815442121;63844815442150;7;13;ebbdb53346
130;63844815447841;63844815447897;7;11;ebbdb53346
