Blink_rate_number;Measurement_start_time;Measurement_end_time;Round_number;Blink_rate_last_minute;User_ID
1;63844549094161;63844549094174;0;1;c7bd047d00
2;63844549107982;63844549108041;0;2;c7bd047d00
3;63844549112357;63844549112416;0;3;c7bd047d00
4;63844549147411;63844549147453;0;4;c7bd047d00
5;63844549155850;63844549155949;0;4;c7bd047d00
6;63844549166661;63844549166735;0;5;c7bd047d00
7;63844549174366;63844549174426;1;4;c7bd047d00
8;63844549221056;63844549221117;1;3;c7bd047d00
9;63844549234587;63844549234666;-1;2;c7bd047d00
10;63844549237211;63844549237211;-1;3;c7bd047d00
11;63844549237211;63844549237237;-1;4;c7bd047d00
12;63844549274517;63844549274566;2;5;c7bd047d00
13;63844549286046;63844549286058;2;5;c7bd047d00
14;63844549339909;63844549339963;-2;2;c7bd047d00
15;63844549363418;63844549363513;3;2;c7bd047d00
16;63844549395741;63844549395754;3;3;c7bd047d00
17;63844549398091;63844549398117;3;4;c7bd047d00
18;63844549412643;63844549412668;-3;4;c7bd047d00
19;63844549427752;63844549427765;4;4;c7bd047d00
20;63844549552329;63844549552340;5;1;c7bd047d00
21;63844549592050;63844549592077;5;2;c7bd047d00
22;63844549596956;63844549596994;5;3;c7bd047d00
23;63844549610816;63844549610852;-5;4;c7bd047d00
24;63844549613282;63844549613386;-5;4;c7bd047d00
25;63844549657425;63844549657450;6;3;c7bd047d00
26;63844549669297;63844549669365;6;4;c7bd047d00
27;63844549703964;63844549704039;6;3;c7bd047d00
28;63844549716662;63844549716751;-6;4;c7bd047d00
29;63844549867636;63844549867724;8;1;c7bd047d00
30;63844549868272;63844549868370;8;2;c7bd047d00
31;63844549898028;63844549898070;-8;3;c7bd047d00
