Blink_rate_number;Measurement_start_time;Measurement_end_time;Round_number;Blink_rate_last_minute;User_ID
1;63843964868458;63843964868487;0;1;62be6f86c1
2;63843964901449;63843964901516;0;2;62be6f86c1
3;63843964910696;63843964910724;0;3;62be6f86c1
4;63843964926379;63843964926445;0;4;62be6f86c1
5;63843964935135;63843964935185;0;4;62be6f86c1
6;63843964956319;63843964956367;0;5;62be6f86c1
7;63843964957358;63843964957370;0;6;62be6f86c1
8;63843964984428;63843964984474;1;5;62be6f86c1
9;63843964999410;63843964999423;1;4;62be6f86c1
10;63843964999514;63843964999528;1;5;62be6f86c1
11;63843965002251;63843965002317;1;6;62be6f86c1
12;63843965025524;63843965025524;1;5;62be6f86c1
13;63843965025591;63843965025605;1;6;62be6f86c1
14;63843965026576;63843965026602;1;7;62be6f86c1
15;63843965050257;63843965050310;1;7;62be6f86c1
16;63843965053551;63843965053631;1;8;62be6f86c1
17;63843965057301;63843965057341;1;9;62be6f86c1
18;63843965064710;63843965064710;1;7;62be6f86c1
19;63843965075079;63843965075151;1;8;62be6f86c1
20;63843965076011;63843965076098;1;9;62be6f86c1
21;63843965086064;63843965086091;1;8;62be6f86c1
22;63843965086105;63843965086130;1;9;62be6f86c1
23;63843965093334;63843965093414;1;9;62be6f86c1
24;63843965146707;63843965146779;2;2;62be6f86c1
25;63843965184196;63843965184209;2;2;62be6f86c1
26;63843965187008;63843965187064;2;3;62be6f86c1
27;63843965188972;63843965189049;2;4;62be6f86c1
28;63843965201653;63843965201730;2;5;62be6f86c1
29;63843965220366;63843965220380;2;5;62be6f86c1
30;63843965246840;63843965246893;2;5;62be6f86c1
31;63843965250704;63843965250770;2;4;62be6f86c1
32;63843965254314;63843965254370;2;5;62be6f86c1
33;63843965277090;63843965277130;2;5;62be6f86c1
34;63843965303930;63843965304015;-2;5;62be6f86c1
35;63843965304331;63843965304331;-2;6;62be6f86c1
36;63843965311726;63843965311750;-2;5;62be6f86c1
37;63843965314195;63843965314235;-2;6;62be6f86c1
38;63843965323016;63843965323029;-2;6;62be6f86c1
39;63843965325331;63843965325394;3;7;62be6f86c1
40;63843965328702;63843965328714;3;8;62be6f86c1
41;63843965342260;63843965342286;3;8;62be6f86c1
42;63843965358717;63843965358745;3;9;62be6f86c1
43;63843965378620;63843965378673;3;6;62be6f86c1
44;63843965382418;63843965382445;3;7;62be6f86c1
45;63843965383378;63843965383404;3;7;62be6f86c1
46;63843965384125;63843965384166;3;8;62be6f86c1
47;63843965468606;63843965468635;4;1;62be6f86c1
48;63843965475899;63843965475937;4;2;62be6f86c1
49;63843965478854;63843965478867;4;3;62be6f86c1
50;63843965497509;63843965497567;4;4;62be6f86c1
51;63843965509605;63843965509633;-4;5;62be6f86c1
52;63843965512312;63843965512341;-4;6;62be6f86c1
53;63843965550265;63843965550319;5;4;62be6f86c1
54;63843965550797;63843965550852;5;5;62be6f86c1
55;63843965556923;63843965557014;5;6;62be6f86c1
56;63843965571076;63843965571089;5;5;62be6f86c1
57;63843965585333;63843965585347;5;5;62be6f86c1
58;63843965597108;63843965597134;-5;6;62be6f86c1
59;63843965614879;63843965614924;6;5;62be6f86c1
60;63843965616985;63843965616999;6;5;62be6f86c1
61;63843965635253;63843965635266;6;5;62be6f86c1
62;63843965638064;63843965638106;6;6;62be6f86c1
63;63843965638106;63843965638147;6;7;62be6f86c1
64;63843965649628;63843965649696;6;7;62be6f86c1
65;63843965665633;63843965665646;-6;7;62be6f86c1
66;63843965665717;63843965665730;-6;8;62be6f86c1
67;63843965694446;63843965694522;7;7;62be6f86c1
68;63843965700803;63843965700876;7;5;62be6f86c1
69;63843965706929;63843965706929;7;6;62be6f86c1
70;63843965711938;63843965711997;7;6;62be6f86c1
71;63843965724991;63843965724991;7;7;62be6f86c1
72;63843965728134;63843965728134;7;6;62be6f86c1
73;63843965731220;63843965731286;7;7;62be6f86c1
74;63843965742054;63843965742099;-7;8;62be6f86c1
75;63843965742115;63843965742157;-7;9;62be6f86c1
76;63843965761807;63843965761895;8;8;62be6f86c1
77;63843965780145;63843965780187;8;7;62be6f86c1
78;63843965787277;63843965787336;8;7;62be6f86c1
79;63843965795436;63843965795450;8;6;62be6f86c1
80;63843965819611;63843965819662;8;5;62be6f86c1
81;63843965820405;63843965820405;8;6;62be6f86c1
82;63843965827550;63843965827577;-8;6;62be6f86c1
83;63843965848120;63843965848181;9;5;62be6f86c1
84;63843965879991;63843965880004;-9;4;62be6f86c1
85;63843965880920;63843965880974;-9;4;62be6f86c1
86;63843965892486;63843965892576;-9;4;62be6f86c1
87;63843965901416;63843965901560;10;5;62be6f86c1
88;63843965921231;63843965921247;10;5;62be6f86c1
89;63843965922775;63843965922815;10;6;62be6f86c1
90;63843965942840;63843965942879;10;5;62be6f86c1
91;63843965947302;63843965947375;10;6;62be6f86c1
92;63843965947672;63843965947758;10;7;62be6f86c1
93;63843965949473;63843965949536;10;8;62be6f86c1
94;63843965970797;63843965970858;10;7;62be6f86c1
95;63843965985001;63843965985095;-10;6;62be6f86c1
