Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;HR;User_ID
63857413527863;343116;0;100;60;e99c3f87fd
63857413529420;344782;0;100;55;e99c3f87fd
63857413532371;347682;0;100;47;e99c3f87fd
63857413533704;348972;0;100;47;e99c3f87fd
63857413534403;349699;0;100;55;e99c3f87fd
63857413536804;352098;0;100;49;e99c3f87fd
63857413538021;353322;0;100;49;e99c3f87fd
63857413539537;354915;0;100;46;e99c3f87fd
63857413540929;356221;0;100;46;e99c3f87fd
63857413541737;357095;0;100;51;e99c3f87fd
63857413545253;360588;0;100;44;e99c3f87fd
63857413546154;361504;0;100;49;e99c3f87fd
63857413546570;361847;0;100;77;e99c3f87fd
63857413547469;362757;0;100;75;e99c3f87fd
63857413548370;363724;0;100;72;e99c3f87fd
63857413550587;365864;0;100;62;e99c3f87fd
63857413551287;366640;0;100;66;e99c3f87fd
63857413552103;367444;0;100;68;e99c3f87fd
63857413553737;369050;0;100;61;e99c3f87fd
63857413560869;376159;0;100;50;e99c3f87fd
63857413561654;376983;0;100;55;e99c3f87fd
63857413562903;378219;0;100;54;e99c3f87fd
63857413565003;380362;0;100;48;e99c3f87fd
63857413568537;383819;0;100;41;e99c3f87fd
63857413569153;384482;0;100;53;e99c3f87fd
63857413570519;385845;0;100;51;e99c3f87fd
63857413571037;386362;0;100;66;e99c3f87fd
63857413571728;387042;0;100;71;e99c3f87fd
63857413573053;388341;0;100;66;e99c3f87fd
63857413573569;388858;0;100;77;e99c3f87fd
63857413574187;389458;0;100;82;e99c3f87fd
63857413576336;391628;0;100;70;e99c3f87fd
63857413580853;396164;0;100;58;e99c3f87fd
63857413583303;398630;0;100;50;e99c3f87fd
63857413584236;399547;0;100;54;e99c3f87fd
63857413585437;400714;0;100;53;e99c3f87fd
63857413587303;402623;0;100;49;e99c3f87fd
63857413589729;405040;0;100;43;e99c3f87fd
63857413590853;406170;1;100;46;e99c3f87fd
63857413591936;407230;1;100;48;e99c3f87fd
63857413598703;414059;1;100;40;e99c3f87fd
63857413600619;415952;1;100;38;e99c3f87fd
63857413603536;418908;1;100;34;e99c3f87fd
63857413604669;419948;1;100;39;e99c3f87fd
63857413605869;421082;1;100;43;e99c3f87fd
63857413606536;421825;1;100;51;e99c3f87fd
63857413608286;423595;1;100;48;e99c3f87fd
63857413610469;425751;1;100;43;e99c3f87fd
63857413616435;431757;1;100;36;e99c3f87fd
63857413620129;435407;1;100;32;e99c3f87fd
63857413621995;437260;1;100;32;e99c3f87fd
