Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;IBI;User_ID
63855786362604;1017310;0;100;690;2b3497a4be
63855786364322;1019063;0;100;1730;2b3497a4be
63855786366239;1020973;0;100;1880;2b3497a4be
63855786367639;1022360;0;100;1370;2b3497a4be
63855786368773;1023529;0;100;1160;2b3497a4be
63855786369574;1024329;0;100;790;2b3497a4be
63855786370173;1024923;0;100;580;2b3497a4be
63855786370588;1025356;0;100;430;2b3497a4be
63855786371838;1026572;0;100;1200;2b3497a4be
63855786373155;1027926;0;100;1350;2b3497a4be
63855786373794;1028546;0;100;610;2b3497a4be
63855786374404;1029079;0;100;530;2b3497a4be
63855786374989;1029752;0;100;660;2b3497a4be
63855786376272;1030929;0;100;1160;2b3497a4be
63855786376889;1031622;0;100;690;2b3497a4be
63855786377696;1032395;0;100;760;2b3497a4be
63855786378719;1033452;0;100;1050;2b3497a4be
63855786379336;1034045;0;100;580;2b3497a4be
63855786379829;1034582;0;100;530;2b3497a4be
63855786380334;1035058;0;100;470;2b3497a4be
63855786381024;1035725;0;100;660;2b3497a4be
63855786382488;1037195;0;100;1450;2b3497a4be
63855786383804;1038575;0;100;1370;2b3497a4be
63855786385131;1039884;0;100;1290;2b3497a4be
63855786386364;1041108;0;100;1210;2b3497a4be
63855786386804;1041584;0;100;470;2b3497a4be
63855786387824;1042598;0;100;1000;2b3497a4be
63855786389555;1044291;0;100;1670;2b3497a4be
63855786391001;1045664;0;100;1360;2b3497a4be
63855786391468;1046191;0;100;520;2b3497a4be
63855786392170;1046907;0;100;700;2b3497a4be
63855786393066;1047847;0;100;930;2b3497a4be
63855786394994;1049730;0;100;1860;2b3497a4be
63855786395404;1050143;0;100;410;2b3497a4be
63855786396134;1050810;0;100;660;2b3497a4be
63855786396988;1051720;0;100;900;2b3497a4be
63855786398527;1053233;0;100;1490;2b3497a4be
63855786399754;1054476;0;100;1230;2b3497a4be
63855786400954;1055700;0;100;1210;2b3497a4be
63855786401272;1056016;0;100;310;2b3497a4be
63855786402038;1056779;0;100;750;2b3497a4be
63855786404998;1059766;0;100;2950;2b3497a4be
63855786405498;1060242;0;100;470;2b3497a4be
63855786409389;1064162;0;100;3870;2b3497a4be
63855786409928;1064699;0;100;530;2b3497a4be
63855786410522;1065279;0;100;570;2b3497a4be
63855786411070;1065765;0;100;490;2b3497a4be
63855786411805;1066572;0;100;790;2b3497a4be
63855786412389;1067142;0;100;560;2b3497a4be
63855786413588;1068345;0;100;1190;2b3497a4be
63855786415736;1070488;0;100;2120;2b3497a4be
63855786416322;1071081;0;100;580;2b3497a4be
63855786416937;1071725;0;100;640;2b3497a4be
63855786417492;1072275;0;100;540;2b3497a4be
63855786418104;1072845;0;100;570;2b3497a4be
63855786420761;1075508;0;100;2630;2b3497a4be
63855786422272;1076988;0;100;1460;2b3497a4be
63855786425072;1079797;0;100;2770;2b3497a4be
63855786425685;1080470;0;100;670;2b3497a4be
63855786426939;1081627;0;100;1140;2b3497a4be
63855786427205;1081914;0;100;280;2b3497a4be
63855786427555;1082300;0;100;380;2b3497a4be
63855786428372;1083074;1;100;770;2b3497a4be
63855786430621;1085340;1;100;2230;2b3497a4be
63855786431630;1086366;1;100;1020;2b3497a4be
63855786433421;1088203;1;100;1810;2b3497a4be
63855786434122;1088850;1;100;640;2b3497a4be
63855786434938;1089633;1;100;770;2b3497a4be
63855786435054;1089789;1;100;160;2b3497a4be
63855786435667;1090443;1;100;640;2b3497a4be
