Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;HR;User_ID
63856657082197;458392;0;100;71;66bb61393c
63856657082730;458939;0;100;80;66bb61393c
63856657082930;459162;0;100;123;66bb61393c
63856657083463;459655;0;100;123;66bb61393c
63856657083863;460085;0;100;127;66bb61393c
63856657084464;460739;0;100;120;66bb61393c
63856657087463;463705;0;100;98;66bb61393c
63856657088697;464928;0;100;87;66bb61393c
63856657090763;466918;0;100;74;66bb61393c
63856657091664;467918;0;100;71;66bb61393c
63856657093763;469968;0;100;62;66bb61393c
63856657094864;471084;0;100;60;66bb61393c
63856657095697;471911;0;100;63;66bb61393c
63856657096497;472701;0;100;66;66bb61393c
63856657097430;473611;0;100;66;66bb61393c
63856657099330;475504;0;100;59;66bb61393c
63856657100064;476300;0;100;63;66bb61393c
63856657100563;476777;0;100;77;66bb61393c
63856657102796;478987;0;100;66;66bb61393c
63856657104330;480537;0;100;60;66bb61393c
63856657105730;481903;0;100;57;66bb61393c
63856657106263;482430;0;100;70;66bb61393c
63856657106763;483006;0;100;78;66bb61393c
63856657107063;483273;0;100;112;66bb61393c
63856657107563;483820;0;100;112;66bb61393c
63856657108063;484313;0;100;114;66bb61393c
63856657108496;484656;0;100;128;66bb61393c
63856657108796;484983;0;100;141;66bb61393c
63856657109796;485966;0;100;123;66bb61393c
63856657112297;488503;0;100;101;66bb61393c
63856657112629;488849;0;100;117;66bb61393c
63856657112930;489106;0;100;144;66bb61393c
63856657113230;489472;0;100;149;66bb61393c
63856657115897;492125;0;100;121;66bb61393c
63856657116563;492815;0;100;114;66bb61393c
63856657117363;493579;0;100;106;66bb61393c
63856657118563;494785;0;100;94;66bb61393c
63856657119263;495482;0;100;92;66bb61393c
63856657120129;496355;0;100;87;66bb61393c
63856657121329;497548;0;100;79;66bb61393c
63856657124696;500965;0;100;66;66bb61393c
63856657126730;502941;0;100;58;66bb61393c
63856657127963;504164;0;100;56;66bb61393c
63856657129729;505877;0;100;51;66bb61393c
63856657130196;506434;0;100;64;66bb61393c
63856657131029;507247;0;100;67;66bb61393c
63856657131829;508061;0;100;68;66bb61393c
63856657134996;511204;0;100;57;66bb61393c
63856657139796;516013;0;100;47;66bb61393c
63856657140463;516683;0;100;57;66bb61393c
63856657140896;517116;0;100;75;66bb61393c
63856657141995;518203;0;100;71;66bb61393c
63856657143329;519506;0;100;66;66bb61393c
63856657144362;520599;0;100;63;66bb61393c
63856657147996;524192;0;100;53;66bb61393c
63856657148796;525015;0;100;58;66bb61393c
63856657149396;525645;0;100;66;66bb61393c
63856657152162;528405;0;100;57;66bb61393c
63856657155328;531531;0;100;48;66bb61393c
63856657155929;532141;0;100;59;66bb61393c
63856657156829;532992;0;100;62;66bb61393c
63856657157662;533905;0;100;63;66bb61393c
63856657159762;536028;0;100;55;66bb61393c
63856657162729;538891;0;100;48;66bb61393c
63856657163229;539411;0;100;63;66bb61393c
63856657163729;539957;0;100;74;66bb61393c
63856657166061;542270;0;100;63;66bb61393c
63856657166495;542670;0;100;83;66bb61393c
63856657166895;543114;0;100;95;66bb61393c
63856657168196;544424;0;100;84;66bb61393c
63856657169328;545553;0;100;77;66bb61393c
63856657170229;546413;0;100;76;66bb61393c
63856657171728;547950;0;100;68;66bb61393c
63856657172928;549136;0;100;64;66bb61393c
63856657178029;554196;0;100;53;66bb61393c
63856657179028;555219;0;100;54;66bb61393c
63856657179529;555706;0;100;70;66bb61393c
63856657179861;556062;0;100;92;66bb61393c
63856657180461;556696;0;100;93;66bb61393c
63856657184228;560465;0;100;76;66bb61393c
63856657184528;560752;0;100;107;66bb61393c
63856657184928;561155;0;100;116;66bb61393c
63856657189528;565738;0;100;94;66bb61393c
63856657189828;566055;0;100;114;66bb61393c
63856657190129;566361;0;100;133;66bb61393c
63856657190828;567061;0;100;123;66bb61393c
63856657191261;567461;0;100;130;66bb61393c
63856657192161;568351;0;100;116;66bb61393c
63856657193061;569288;0;100;105;66bb61393c
63856657193362;569594;0;100;126;66bb61393c
63856657194695;570884;0;100;108;66bb61393c
63856657195428;571594;0;100;103;66bb61393c
63856657196528;572784;0;100;92;66bb61393c
63856657197228;573451;0;100;92;66bb61393c
63856657197961;574157;0;100;90;66bb61393c
63856657198761;575000;0;100;86;66bb61393c
63856657199261;575467;0;100;96;66bb61393c
63856657199995;576194;0;100;93;66bb61393c
63856657200296;576500;0;100;117;66bb61393c
63856657201095;577294;0;100;108;66bb61393c
63856657201595;577840;0;100;109;66bb61393c
63856657202528;578687;0;100;100;66bb61393c
63856657204295;580527;0;100;85;66bb61393c
63856657205028;581193;0;100;87;66bb61393c
63856657205528;581713;0;100;93;66bb61393c
63856657208395;584553;0;100;77;66bb61393c
63856657211328;587539;0;100;65;66bb61393c
