Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;IBI;User_ID
63855512610262;1013124;0;100;630;2720d37c22
63855512611461;1014267;0;100;1130;2720d37c22
63855512614112;1016924;0;100;2630;2720d37c22
63855512615095;1017930;0;100;990;2720d37c22
63855512616829;1019673;0;100;1730;2720d37c22
63855512618545;1021373;0;100;1670;2720d37c22
63855512620529;1023330;0;100;1940;2720d37c22
63855512622162;1025016;0;100;1660;2720d37c22
63855512623162;1026023;0;100;1000;2720d37c22
63855512624096;1026869;0;100;830;2720d37c22
63855512624996;1027859;0;100;980;2720d37c22
63855512625579;1028379;0;100;510;2720d37c22
63855512626396;1029226;0;100;840;2720d37c22
63855512626980;1029796;0;100;560;2720d37c22
63855512627496;1030342;0;100;540;2720d37c22
63855512632981;1035749;0;100;5340;2720d37c22
63855512634681;1037492;0;100;1720;2720d37c22
63855512636114;1038951;0;100;1450;2720d37c22
63855512638114;1040931;0;100;1950;2720d37c22
63855512640515;1043368;0;100;2410;2720d37c22
63855512642548;1045404;0;100;2010;2720d37c22
63855512643649;1046524;0;100;1110;2720d37c22
63855512644881;1047677;0;100;1140;2720d37c22
63855512645849;1048637;0;100;940;2720d37c22
63855512646348;1049134;0;100;490;2720d37c22
63855512648183;1051034;0;100;1880;2720d37c22
63855512649082;1051880;0;100;840;2720d37c22
63855512650516;1053363;0;100;1460;2720d37c22
63855512651582;1054433;0;100;1060;2720d37c22
63855512653016;1055846;0;100;1390;2720d37c22
63855512654116;1056966;0;100;1110;2720d37c22
63855512655633;1058426;0;100;1440;2720d37c22
63855512659884;1062682;0;100;4210;2720d37c22
63855512660584;1063402;0;100;710;2720d37c22
63855512663451;1066172;0;100;2730;2720d37c22
63855512665984;1068815;0;100;2610;2720d37c22
63855512667284;1070112;0;100;1290;2720d37c22
63855512669852;1072658;0;100;2510;2720d37c22
63855512670652;1073491;0;100;820;2720d37c22
63855512671185;1073825;0;100;330;2720d37c22
63855512673385;1076131;0;100;2280;2720d37c22
63855512674385;1077224;0;100;1080;2720d37c22
63855512675485;1078264;0;100;1030;2720d37c22
63855512676453;1079227;0;100;950;2720d37c22
63855512676886;1079691;0;100;460;2720d37c22
63855512679903;1082754;0;100;3020;2720d37c22
63855512683137;1085893;0;100;3100;2720d37c22
63855512683720;1086497;0;100;600;2720d37c22
63855512684653;1087493;0;100;980;2720d37c22
63855512685353;1088133;0;100;640;2720d37c22
63855512686170;1088963;0;100;820;2720d37c22
63855512688555;1091436;0;100;2440;2720d37c22
63855512691854;1094719;0;100;3240;2720d37c22
63855512692588;1095426;0;100;700;2720d37c22
63855512695321;1098132;0;100;2670;2720d37c22
63855512697072;1099889;0;100;1740;2720d37c22
63855512697572;1100355;0;100;460;2720d37c22
63855512698189;1101028;0;100;660;2720d37c22
63855512698689;1101465;0;100;440;2720d37c22
63855512699706;1102492;0;100;1010;2720d37c22
63855512702406;1105175;0;100;2660;2720d37c22
63855512703956;1106785;0;100;1590;2720d37c22
63855512705156;1107961;0;100;1160;2720d37c22
63855512706990;1109758;0;100;1780;2720d37c22
63855512707857;1110714;0;100;940;2720d37c22
63855512709574;1112434;0;100;1700;2720d37c22
63855512711007;1113781;0;100;1330;2720d37c22
63855512712841;1115684;0;100;1880;2720d37c22
63855512713774;1116604;0;100;910;2720d37c22
63855512714191;1117027;0;100;420;2720d37c22
63855512715291;1118117;0;100;1070;2720d37c22
63855512715908;1118740;0;100;620;2720d37c22
63855512716458;1119197;0;100;450;2720d37c22
63855512717624;1120397;0;100;1190;2720d37c22
63855512719175;1122000;0;100;1580;2720d37c22
63855512721859;1124613;0;100;2580;2720d37c22
63855512722642;1125326;0;100;700;2720d37c22
63855512724775;1127633;0;100;2290;2720d37c22
63855512725992;1128776;0;100;1120;2720d37c22
63855512726609;1129326;0;100;550;2720d37c22
63855512727276;1130026;0;100;690;2720d37c22
63855512727743;1130582;0;100;550;2720d37c22
63855512729293;1132115;0;100;1510;2720d37c22
63855512729876;1132695;0;100;580;2720d37c22
63855512730476;1133339;0;100;630;2720d37c22
63855512731009;1133795;0;100;450;2720d37c22
63855512731626;1134449;0;100;650;2720d37c22
63855512733993;1136815;1;100;2340;2720d37c22
63855512735010;1137798;1;100;970;2720d37c22
63855512736060;1138818;1;100;1000;2720d37c22
63855512736444;1139258;1;100;440;2720d37c22
63855512737177;1140018;1;100;750;2720d37c22
63855512737777;1140538;1;100;510;2720d37c22
63855512738910;1141721;1;100;1170;2720d37c22
63855512742445;1145231;1;100;3470;2720d37c22
63855512744745;1147510;1;100;2250;2720d37c22
63855512746278;1149050;1;100;1520;2720d37c22
63855512747378;1150154;1;100;1090;2720d37c22
63855512748550;1151324;1;100;1160;2720d37c22
63855512749479;1152270;1;100;930;2720d37c22
63855512752630;1155410;1;100;3100;2720d37c22
63855512753263;1156023;1;100;610;2720d37c22
63855512754225;1157026;1;100;990;2720d37c22
63855512759363;1162116;1;100;5030;2720d37c22
63855512760463;1163216;1;100;1080;2720d37c22
63855512763388;1166172;1;100;2920;2720d37c22
63855512764565;1167405;1;100;1220;2720d37c22
63855512765197;1168005;1;100;600;2720d37c22
63855512765898;1168695;1;100;680;2720d37c22
63855512768531;1171305;1;100;2580;2720d37c22
63855512769198;1172001;1;100;680;2720d37c22
63855512773566;1176354;1;100;4300;2720d37c22
63855512774432;1177268;1;100;910;2720d37c22
63855512784034;1186823;1;100;9430;2720d37c22
63855512784500;1187257;1;100;430;2720d37c22
63855512785100;1187886;1;100;620;2720d37c22
63855512789066;1191856;1;100;3930;2720d37c22
63855512789935;1192766;1;100;900;2720d37c22
63855512790901;1193679;1;100;900;2720d37c22
63855512792670;1195422;1;100;1720;2720d37c22
63855512794068;1196856;1;100;1410;2720d37c22
63855512794869;1197672;1;100;810;2720d37c22
63855512797201;1199979;1;100;2280;2720d37c22
63855512798630;1201415;1;100;1420;2720d37c22
63855512799563;1202318;1;100;890;2720d37c22
63855512800769;1203542;1;100;1210;2720d37c22
63855512801601;1204375;1;100;820;2720d37c22
63855512804668;1207395;1;100;1480;2720d37c22
63855512805769;1208594;1;100;1180;2720d37c22
63855512806902;1209694;-1;100;1090;2720d37c22
63855512807837;1210601;-1;100;890;2720d37c22
63855512808936;1211741;-1;100;1130;2720d37c22
63855512810270;1213051;-1;100;1290;2720d37c22
63855512811370;1214131;-1;100;1070;2720d37c22
63855512812897;1215734;-1;100;1580;2720d37c22
63855512813403;1216240;-1;100;510;2720d37c22
63855512814437;1217224;-1;100;970;2720d37c22
63855512815370;1218097;-1;100;860;2720d37c22
63855512815866;1218683;-1;100;580;2720d37c22
63855512817171;1219953;-1;100;1250;2720d37c22
63855512818205;1221036;-1;100;1070;2720d37c22
63855512819531;1222346;-1;100;1300;2720d37c22
63855512820234;1223053;-1;100;690;2720d37c22
63855512821138;1223900;2;100;840;2720d37c22
63855512823006;1225840;2;100;1920;2720d37c22
63855512825665;1228432;2;100;2560;2720d37c22
63855512826169;1228949;2;100;510;2720d37c22
63855512827906;1230672;2;100;1700;2720d37c22
63855512828004;1230815;2;100;140;2720d37c22
63855512828505;1231282;2;100;460;2720d37c22
63855512829906;1232545;2;100;1250;2720d37c22
63855512830597;1233372;2;100;820;2720d37c22
63855512830840;1233595;2;100;220;2720d37c22
63855512834763;1237535;2;100;3890;2720d37c22
63855512836901;1239718;2;100;2160;2720d37c22
63855512838307;1241065;2;100;1330;2720d37c22
63855512840041;1242875;2;100;1790;2720d37c22
63855512843070;1245711;2;100;2800;2720d37c22
63855512844937;1247720;2;100;1980;2720d37c22
63855512846764;1249520;2;100;1780;2720d37c22
63855512848408;1251150;2;100;1610;2720d37c22
63855512849099;1251857;2;100;700;2720d37c22
63855512849610;1252373;2;100;510;2720d37c22
63855512850030;1252827;2;100;450;2720d37c22
63855512851366;1254113;2;100;1270;2720d37c22
63855512853237;1256056;2;100;1920;2720d37c22
63855512856002;1258793;2;100;2700;2720d37c22
63855512857833;1260619;2;100;1810;2720d37c22
63855512858643;1261433;2;100;800;2720d37c22
63855512860577;1263336;2;100;1880;2720d37c22
63855512862098;1264845;2;100;1490;2720d37c22
63855512862532;1265315;2;100;460;2720d37c22
63855512862930;1265689;2;100;370;2720d37c22
63855512863443;1266225;2;100;530;2720d37c22
63855512864642;1267412;2;100;1180;2720d37c22
