Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;HR;User_ID
63857422802635;300220;0;100;69;edab8c7cb8
63857422804435;302070;0;100;61;edab8c7cb8
63857422806636;304246;0;100;54;edab8c7cb8
63857422807136;304733;0;100;69;edab8c7cb8
63857422808969;306553;0;100;61;edab8c7cb8
63857422812202;309806;0;100;52;edab8c7cb8
63857422813136;310766;0;100;55;edab8c7cb8
63857422813936;311529;0;100;60;edab8c7cb8
63857422814936;312512;0;100;60;edab8c7cb8
63857422816369;313959;0;100;56;edab8c7cb8
63857422817436;315065;0;100;56;edab8c7cb8
63857422818936;316579;0;100;52;edab8c7cb8
63857422819636;317185;0;100;63;edab8c7cb8
63857422820169;317782;0;100;72;edab8c7cb8
63857422821836;319488;0;100;64;edab8c7cb8
63857422823169;320721;0;100;60;edab8c7cb8
63857422824803;322388;0;100;55;edab8c7cb8
63857422825502;323135;0;100;61;edab8c7cb8
63857422828270;325811;0;100;53;edab8c7cb8
63857422829270;326824;0;100;54;edab8c7cb8
63857422830003;327561;0;100;60;edab8c7cb8
63857422830703;328301;0;100;65;edab8c7cb8
63857422832903;330497;0;100;57;edab8c7cb8
63857422833403;331057;0;100;69;edab8c7cb8
63857422834836;332410;0;100;63;edab8c7cb8
63857422835537;333120;0;100;68;edab8c7cb8
63857422840136;337743;0;100;56;edab8c7cb8
63857422845603;343243;0;100;46;edab8c7cb8
63857422851769;349362;0;100;38;edab8c7cb8
63857422854303;351892;0;100;35;edab8c7cb8
63857422856236;353862;0;100;34;edab8c7cb8
63857422857170;354781;0;100;41;edab8c7cb8
63857422857603;355188;0;100;65;edab8c7cb8
63857422858836;356411;0;100;62;edab8c7cb8
63857422859937;357601;0;100;59;edab8c7cb8
63857422860437;358108;0;100;73;edab8c7cb8
63857422862837;360487;0;100;62;edab8c7cb8
63857422866604;364227;0;100;52;edab8c7cb8
63857422870437;368070;0;100;44;edab8c7cb8
63857422872570;370183;0;100;41;edab8c7cb8
63857422874437;372093;0;100;39;edab8c7cb8
63857422877503;375133;0;100;35;edab8c7cb8
63857422878970;376553;0;100;36;edab8c7cb8
63857422880471;378072;0;100;37;edab8c7cb8
63857422882003;379606;0;100;38;edab8c7cb8
63857422884071;381692;0;100;36;edab8c7cb8
63857422884604;382229;0;100;53;edab8c7cb8
63857422885138;382705;1;100;70;edab8c7cb8
