Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;IBI;User_ID
63856657082197;458392;0;100;3370;66bb61393c
63856657082730;458939;0;100;540;66bb61393c
63856657082930;459162;0;100;220;66bb61393c
63856657083463;459655;0;100;490;66bb61393c
63856657083863;460085;0;100;420;66bb61393c
63856657084464;460739;0;100;650;66bb61393c
63856657087463;463705;0;100;2930;66bb61393c
63856657088697;464928;0;100;1210;66bb61393c
63856657090763;466918;0;100;1960;66bb61393c
63856657091664;467918;0;100;990;66bb61393c
63856657093763;469968;0;100;2020;66bb61393c
63856657094864;471084;0;100;1100;66bb61393c
63856657095697;471911;0;100;820;66bb61393c
63856657096497;472701;0;100;780;66bb61393c
63856657097430;473611;0;100;900;66bb61393c
63856657099330;475504;0;100;1870;66bb61393c
63856657100064;476300;0;100;790;66bb61393c
63856657100563;476777;0;100;470;66bb61393c
63856657102796;478987;0;100;2180;66bb61393c
63856657104330;480537;0;100;1530;66bb61393c
63856657105730;481903;0;100;1350;66bb61393c
63856657106263;482430;0;100;520;66bb61393c
63856657106763;483006;0;100;570;66bb61393c
63856657107063;483273;0;100;260;66bb61393c
63856657107563;483820;0;100;540;66bb61393c
63856657108063;484313;0;100;490;66bb61393c
63856657108496;484656;0;100;340;66bb61393c
63856657108796;484983;0;100;320;66bb61393c
63856657109796;485966;0;100;970;66bb61393c
63856657112297;488503;0;100;2500;66bb61393c
63856657112629;488849;0;100;350;66bb61393c
63856657112930;489106;0;100;250;66bb61393c
63856657113230;489472;0;100;360;66bb61393c
63856657115897;492125;0;100;2620;66bb61393c
63856657116563;492815;0;100;680;66bb61393c
63856657117363;493579;0;100;760;66bb61393c
63856657118563;494785;0;100;1190;66bb61393c
63856657119263;495482;0;100;690;66bb61393c
63856657120129;496355;0;100;860;66bb61393c
63856657121329;497548;0;100;1180;66bb61393c
63856657124696;500965;0;100;3370;66bb61393c
63856657126730;502941;0;100;1950;66bb61393c
63856657127963;504164;0;100;1210;66bb61393c
63856657129729;505877;0;100;1690;66bb61393c
63856657130196;506434;0;100;550;66bb61393c
63856657131029;507247;0;100;800;66bb61393c
63856657131829;508061;0;100;810;66bb61393c
63856657134996;511204;0;100;3100;66bb61393c
63856657139796;516013;0;100;4750;66bb61393c
63856657140463;516683;0;100;660;66bb61393c
63856657140896;517116;0;100;430;66bb61393c
63856657141995;518203;0;100;1070;66bb61393c
63856657143329;519506;0;100;1290;66bb61393c
63856657144362;520599;0;100;1080;66bb61393c
63856657147996;524192;0;100;3550;66bb61393c
63856657148796;525015;0;100;810;66bb61393c
63856657149396;525645;0;100;620;66bb61393c
63856657152162;528405;0;100;2730;66bb61393c
63856657155328;531531;0;100;3080;66bb61393c
63856657155929;532141;0;100;610;66bb61393c
63856657156829;532992;0;100;840;66bb61393c
63856657157662;533905;0;100;900;66bb61393c
63856657159762;536028;0;100;2100;66bb61393c
63856657162729;538891;0;100;2820;66bb61393c
63856657163229;539411;0;100;510;66bb61393c
63856657163729;539957;0;100;550;66bb61393c
63856657166061;542270;0;100;2280;66bb61393c
63856657166495;542670;0;100;390;66bb61393c
63856657166895;543114;0;100;440;66bb61393c
63856657168196;544424;0;100;1300;66bb61393c
63856657169328;545553;0;100;1110;66bb61393c
63856657170229;546413;0;100;850;66bb61393c
63856657171728;547950;0;100;1520;66bb61393c
63856657172928;549136;0;100;1170;66bb61393c
63856657178029;554196;0;100;5000;66bb61393c
63856657179028;555219;0;100;1010;66bb61393c
63856657179529;555706;0;100;480;66bb61393c
63856657179861;556062;0;100;350;66bb61393c
63856657180461;556696;0;100;620;66bb61393c
63856657184228;560465;0;100;3730;66bb61393c
63856657184528;560752;0;100;280;66bb61393c
63856657184928;561155;0;100;400;66bb61393c
63856657189528;565738;0;100;4520;66bb61393c
63856657189828;566055;0;100;320;66bb61393c
63856657190129;566361;0;100;300;66bb61393c
63856657190828;567061;0;100;690;66bb61393c
63856657191261;567461;0;100;390;66bb61393c
63856657192161;568351;0;100;880;66bb61393c
63856657193061;569288;0;100;930;66bb61393c
63856657193362;569594;0;100;300;66bb61393c
63856657194695;570884;0;100;1270;66bb61393c
63856657195428;571594;0;100;700;66bb61393c
63856657196528;572784;0;100;1180;66bb61393c
63856657197228;573451;0;100;660;66bb61393c
63856657197961;574157;0;100;700;66bb61393c
63856657198761;575000;0;100;830;66bb61393c
63856657199261;575467;0;100;460;66bb61393c
63856657199995;576194;0;100;720;66bb61393c
63856657200296;576500;0;100;300;66bb61393c
63856657201095;577294;0;100;780;66bb61393c
63856657201595;577840;0;100;540;66bb61393c
63856657202528;578687;0;100;840;66bb61393c
63856657204295;580527;0;100;1820;66bb61393c
63856657205028;581193;0;100;650;66bb61393c
63856657205528;581713;0;100;520;66bb61393c
63856657208395;584553;0;100;2800;66bb61393c
63856657211328;587539;0;100;2950;66bb61393c
63856657212028;588299;0;100;750;66bb61393c
63856657223328;599581;0;100;11140;66bb61393c
63856657225761;601998;0;100;2390;66bb61393c
63856657233228;609427;0;100;7330;66bb61393c
63856657233577;609764;0;100;340;66bb61393c
63856657233960;610164;0;100;390;66bb61393c
63856657234461;610630;0;100;460;66bb61393c
63856657235527;611707;0;100;1060;66bb61393c
63856657235827;612034;0;100;330;66bb61393c
63856657236611;612780;0;100;730;66bb61393c
63856657236927;613087;0;100;310;66bb61393c
63856657240494;616696;0;100;3560;66bb61393c
63856657240994;617243;0;100;540;66bb61393c
63856657243160;619389;0;100;2120;66bb61393c
63856657246527;622699;0;100;3270;66bb61393c
63856657247077;623256;0;100;550;66bb61393c
63856657247794;624006;0;100;740;66bb61393c
63856657249127;625305;0;100;1280;66bb61393c
63856657250327;626509;0;100;1190;66bb61393c
63856657250859;627065;0;100;550;66bb61393c
63856657252127;628295;1;100;1210;66bb61393c
63856657252927;629175;1;100;870;66bb61393c
63856657260493;636684;1;100;7420;66bb61393c
63856657261393;637644;1;100;950;66bb61393c
63856657263060;639241;1;100;1570;66bb61393c
63856657263860;640034;1;100;790;66bb61393c
63856657263960;640221;1;100;180;66bb61393c
63856657264610;640771;1;100;540;66bb61393c
63856657264893;641107;1;100;340;66bb61393c
63856657266393;642574;1;100;1440;66bb61393c
63856657266993;643187;1;100;610;66bb61393c
63856657267864;644064;1;100;870;66bb61393c
63856657269094;645267;1;100;1180;66bb61393c
63856657269692;645860;1;100;590;66bb61393c
63856657270295;646553;1;100;680;66bb61393c
63856657270823;647010;1;100;450;66bb61393c
63856657271629;647843;1;100;830;66bb61393c
63856657272127;648320;1;100;470;66bb61393c
63856657272627;648833;1;100;510;66bb61393c
63856657274725;650936;1;100;2070;66bb61393c
63856657275956;652143;1;100;1190;66bb61393c
63856657278260;654429;1;100;2260;66bb61393c
63856657280694;656896;1;100;2440;66bb61393c
63856657287163;663358;1;100;6380;66bb61393c
63856657290126;666348;1;100;2950;66bb61393c
63856657293960;670161;1;100;3770;66bb61393c
63856657294861;671121;1;100;950;66bb61393c
63856657295190;671398;1;100;270;66bb61393c
63856657297158;673394;1;100;1970;66bb61393c
63856657298659;674911;1;100;1500;66bb61393c
63856657302543;678764;1;100;3800;66bb61393c
63856657314158;690323;1;100;11420;66bb61393c
63856657320325;696532;1;100;6130;66bb61393c
63856657320726;696942;1;100;400;66bb61393c
63856657320923;697125;1;100;180;66bb61393c
63856657321662;697812;1;100;680;66bb61393c
63856657321957;698118;1;100;300;66bb61393c
63856657322058;698295;1;100;180;66bb61393c
63856657323300;699508;1;100;1200;66bb61393c
63856657326159;702334;1;100;2790;66bb61393c
63856657327389;703598;1;100;1250;66bb61393c
63856657328203;704401;1;100;790;66bb61393c
63856657330075;706254;1;100;1830;66bb61393c
63856657333022;709240;1;100;2950;66bb61393c
63856657335193;711354;1;100;2090;66bb61393c
63856657336490;712673;1;100;1300;66bb61393c
63856657336891;713123;1;100;440;66bb61393c
63856657337192;713370;1;100;250;66bb61393c
63856657337915;714090;1;100;710;66bb61393c
63856657338525;714780;1;100;680;66bb61393c
63856657339192;715407;1;100;620;66bb61393c
