Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;IBI;User_ID
63856997892930;738251;0;100;1080;1c6e0ea7da
63856997894126;739468;0;100;1210;1c6e0ea7da
63856997896164;741515;0;100;2020;1c6e0ea7da
63856997899550;744848;0;100;3290;1c6e0ea7da
63856997901763;747134;0;100;2260;1c6e0ea7da
63856997904185;749550;0;100;2380;1c6e0ea7da
63856997906750;752097;0;100;2520;1c6e0ea7da
63856997908064;753357;0;100;1240;1c6e0ea7da
63856997908479;753857;0;100;490;1c6e0ea7da
63856997911363;756723;0;100;2830;1c6e0ea7da
63856997912180;757526;0;100;800;1c6e0ea7da
63856997912489;757883;0;100;350;1c6e0ea7da
63856997913113;758456;0;100;570;1c6e0ea7da
63856997913813;759133;0;100;660;1c6e0ea7da
63856997914430;759773;0;100;640;1c6e0ea7da
63856997915530;760853;0;100;1060;1c6e0ea7da
63856997916880;762256;0;100;1390;1c6e0ea7da
63856997917156;762492;0;100;230;1c6e0ea7da
63856997919764;765082;0;100;2560;1c6e0ea7da
63856997920313;765665;0;100;580;1c6e0ea7da
63856997921491;766825;0;100;1140;1c6e0ea7da
63856997923148;768452;0;100;1610;1c6e0ea7da
63856997924395;769732;0;100;1260;1c6e0ea7da
63856997924886;770218;0;100;480;1c6e0ea7da
63856997925280;770662;0;100;440;1c6e0ea7da
63856997926091;771425;0;100;750;1c6e0ea7da
63856997928392;773711;0;100;2260;1c6e0ea7da
63856997928777;774145;0;100;430;1c6e0ea7da
63856997929289;774621;0;100;470;1c6e0ea7da
63856997929790;775188;0;100;560;1c6e0ea7da
63856997932980;778344;0;100;3120;1c6e0ea7da
63856997934518;779824;0;100;1460;1c6e0ea7da
63856997934926;780287;0;100;450;1c6e0ea7da
63856997935510;780861;0;100;570;1c6e0ea7da
63856997936446;781777;0;100;910;1c6e0ea7da
63856997938396;783780;0;100;1970;1c6e0ea7da
63856997938929;784237;0;100;450;1c6e0ea7da
63856997939648;784937;0;100;700;1c6e0ea7da
63856997940558;785894;0;100;940;1c6e0ea7da
63856997940845;786220;0;100;320;1c6e0ea7da
63856997942663;787990;0;100;1750;1c6e0ea7da
63856997943257;788600;0;100;600;1c6e0ea7da
63856997944379;789690;0;100;1080;1c6e0ea7da
63856997944796;790143;0;100;450;1c6e0ea7da
63856997946394;791766;0;100;1600;1c6e0ea7da
63856997948396;793703;0;100;1910;1c6e0ea7da
63856997950054;795419;0;100;1700;1c6e0ea7da
63856997950758;796119;0;100;690;1c6e0ea7da
63856997952394;797719;0;100;1580;1c6e0ea7da
63856997953585;798925;0;100;1190;1c6e0ea7da
63856997958429;803792;0;100;4810;1c6e0ea7da
63856997960445;805821;0;100;2000;1c6e0ea7da
63856997961063;806411;0;100;580;1c6e0ea7da
63856997961496;806785;0;100;370;1c6e0ea7da
63856997962662;807988;0;100;1190;1c6e0ea7da
63856997963162;808535;0;100;540;1c6e0ea7da
63856997963762;809118;0;100;570;1c6e0ea7da
63856997965795;811108;0;100;1970;1c6e0ea7da
63856997966728;812074;0;100;950;1c6e0ea7da
63856997967445;812817;0;100;740;1c6e0ea7da
63856997967946;813324;0;100;500;1c6e0ea7da
63856997968362;813747;0;100;420;1c6e0ea7da
63856997969596;814941;0;100;1170;1c6e0ea7da
63856997970629;815924;0;100;980;1c6e0ea7da
63856997971612;816960;0;100;1020;1c6e0ea7da
63856997972228;817530;0;100;560;1c6e0ea7da
63856997972428;817814;0;100;280;1c6e0ea7da
63856997974562;819867;0;100;2030;1c6e0ea7da
63856997975062;820463;0;100;590;1c6e0ea7da
63856997976195;821553;0;100;1070;1c6e0ea7da
63856997977196;822576;0;100;1020;1c6e0ea7da
63856997977795;823126;0;100;540;1c6e0ea7da
63856997978529;823866;0;100;730;1c6e0ea7da
63856997980929;826233;1;100;2340;1c6e0ea7da
63856997981522;826836;1;100;590;1c6e0ea7da
63856997986695;832079;1;100;5180;1c6e0ea7da
63856997987195;832525;1;100;440;1c6e0ea7da
63856997988011;833365;1;100;830;1c6e0ea7da
63856997988429;833779;1;100;410;1c6e0ea7da
63856997989656;835002;1;100;1210;1c6e0ea7da
63856997989928;835238;1;100;230;1c6e0ea7da
63856997990128;835489;1;100;250;1c6e0ea7da
63856997993895;839288;1;100;3750;1c6e0ea7da
63856997994395;839795;1;100;500;1c6e0ea7da
63856997995728;841115;1;100;1300;1c6e0ea7da
63856997996662;842024;1;100;900;1c6e0ea7da
63856997997961;843324;1;100;1280;1c6e0ea7da
63856997998561;843928;1;100;600;1c6e0ea7da
63856998003962;849317;1;100;5320;1c6e0ea7da
63856998004628;849951;1;100;630;1c6e0ea7da
63856998005128;850427;1;100;470;1c6e0ea7da
63856998006728;852053;1;100;1600;1c6e0ea7da
63856998007028;852390;1;100;340;1c6e0ea7da
63856998007428;852760;1;100;360;1c6e0ea7da
63856998010628;855936;1;100;3140;1c6e0ea7da
63856998010928;856250;1;100;310;1c6e0ea7da
63856998013195;858523;1;100;2240;1c6e0ea7da
63856998013794;859186;1;100;660;1c6e0ea7da
63856998014728;860113;1;100;910;1c6e0ea7da
63856998016228;861563;1;100;1430;1c6e0ea7da
63856998018478;863812;1;100;2220;1c6e0ea7da
63856998023144;868472;1;100;4610;1c6e0ea7da
63856998027027;872355;1;100;3830;1c6e0ea7da
63856998027428;872768;1;100;410;1c6e0ea7da
63856998028661;873942;1;100;1160;1c6e0ea7da
63856998029361;874711;1;100;760;1c6e0ea7da
63856998030060;875388;1;100;670;1c6e0ea7da
63856998030460;875838;1;100;440;1c6e0ea7da
63856998031094;876421;1;100;580;1c6e0ea7da
63856998032028;877361;1;100;920;1c6e0ea7da
63856998033328;878651;1;100;1280;1c6e0ea7da
63856998033927;879304;1;100;640;1c6e0ea7da
63856998034661;879954;1;100;640;1c6e0ea7da
63856998036360;881724;1;100;1750;1c6e0ea7da
63856998037094;882460;1;100;730;1c6e0ea7da
63856998039027;884324;1;100;1840;1c6e0ea7da
63856998039527;884820;1;100;490;1c6e0ea7da
63856998039660;884957;1;100;130;1c6e0ea7da
63856998041360;886717;1;100;1740;1c6e0ea7da
63856998042660;887997;1;100;1270;1c6e0ea7da
63856998053994;899359;1;100;11220;1c6e0ea7da
63856998055727;901022;1;100;1640;1c6e0ea7da
63856998056327;901675;1;100;640;1c6e0ea7da
63856998057160;902508;1;100;830;1c6e0ea7da
63856998057560;902888;1;100;370;1c6e0ea7da
63856998058060;903395;1;100;500;1c6e0ea7da
63856998059477;904791;1;100;1380;1c6e0ea7da
63856998061227;906601;1;100;1790;1c6e0ea7da
63856998061927;907251;1;100;640;1c6e0ea7da
63856998063027;908408;1;100;1140;1c6e0ea7da
63856998063560;908935;1;100;520;1c6e0ea7da
63856998064360;909728;1;100;790;1c6e0ea7da
63856998064660;909984;1;100;250;1c6e0ea7da
63856998065994;911314;1;100;1310;1c6e0ea7da
63856998066893;912211;1;100;890;1c6e0ea7da
63856998067393;912741;1;100;520;1c6e0ea7da
63856998074827;920133;1;100;7300;1c6e0ea7da
63856998077860;923146;1;100;2980;1c6e0ea7da
63856998078227;923590;1;100;430;1c6e0ea7da
63856998078843;924210;1;100;620;1c6e0ea7da
63856998080427;925753;1;100;1520;1c6e0ea7da
63856998083360;928689;1;100;2900;1c6e0ea7da
63856998083860;929236;1;100;540;1c6e0ea7da
63856998084393;929762;1;100;520;1c6e0ea7da
63856998086426;931772;1;100;1980;1c6e0ea7da
63856998088160;933445;1;100;1660;1c6e0ea7da
63856998091360;936628;-1;100;3140;1c6e0ea7da
63856998093493;938878;-1;100;2220;1c6e0ea7da
63856998095860;941181;-1;100;1150;1c6e0ea7da
63856998096693;942005;-1;100;810;1c6e0ea7da
63856998100359;945691;-1;100;3640;1c6e0ea7da
63856998101393;946737;-1;100;1030;1c6e0ea7da
63856998102726;948037;-1;100;1280;1c6e0ea7da
63856998103426;948757;-1;100;720;1c6e0ea7da
63856998103959;949314;-1;100;550;1c6e0ea7da
63856998104859;950190;-1;100;860;1c6e0ea7da
63856998106560;951937;-1;100;1730;1c6e0ea7da
63856998107594;952963;-1;100;1010;1c6e0ea7da
63856998110326;955673;2;100;2680;1c6e0ea7da
63856998116926;962176;2;100;6420;1c6e0ea7da
63856998117626;962929;2;100;740;1c6e0ea7da
63856998118126;963506;2;100;570;1c6e0ea7da
63856998119025;964342;2;100;820;1c6e0ea7da
63856998121692;967005;2;100;2630;1c6e0ea7da
63856998123492;968832;2;100;1810;1c6e0ea7da
63856998125226;970545;2;100;1690;1c6e0ea7da
63856998125859;971195;2;100;640;1c6e0ea7da
63856998126659;971958;2;100;760;1c6e0ea7da
63856998128092;973425;2;100;1440;1c6e0ea7da
63856998128992;974301;2;100;870;1c6e0ea7da
63856998129860;975155;2;100;840;1c6e0ea7da
63856998130926;976271;2;100;1100;1c6e0ea7da
63856998132259;977617;2;100;1330;1c6e0ea7da
63856998133159;978544;2;100;920;1c6e0ea7da
63856998136392;981717;2;100;3130;1c6e0ea7da
63856998137125;982414;2;100;690;1c6e0ea7da
63856998138659;983977;2;100;1540;1c6e0ea7da
63856998139659;984980;2;100;990;1c6e0ea7da
63856998140259;985570;2;100;590;1c6e0ea7da
63856998140959;986317;2;100;730;1c6e0ea7da
63856998142559;987953;2;100;1620;1c6e0ea7da
63856998143192;988477;2;100;520;1c6e0ea7da
63856998143892;989246;2;100;760;1c6e0ea7da
63856998144925;990266;2;100;1000;1c6e0ea7da
63856998145825;991166;2;100;890;1c6e0ea7da
63856998146826;992189;2;100;1010;1c6e0ea7da
63856998148559;993873;2;100;1660;1c6e0ea7da
63856998149059;994459;2;100;580;1c6e0ea7da
63856998150192;995486;2;100;1020;1c6e0ea7da
63856998151392;996692;2;100;1190;1c6e0ea7da
63856998154192;999519;2;100;2790;1c6e0ea7da
63856998155193;1000542;2;100;1010;1c6e0ea7da
63856998156926;1002282;2;100;1720;1c6e0ea7da
63856998157625;1002992;2;100;700;1c6e0ea7da
63856998159358;1004662;2;100;1650;1c6e0ea7da
63856998164025;1009401;2;100;4680;1c6e0ea7da
63856998165891;1011208;2;100;1780;1c6e0ea7da
63856998167391;1012761;2;100;1540;1c6e0ea7da
63856998168725;1014031;2;100;1250;1c6e0ea7da
63856998169025;1014387;2;100;350;1c6e0ea7da
63856998171225;1016544;-2;100;2130;1c6e0ea7da
63856998175858;1021203;-2;100;1670;1c6e0ea7da
63856998178425;1023830;-2;100;2600;1c6e0ea7da
63856998179658;1024953;-2;100;1110;1c6e0ea7da
63856998181891;1027283;-2;100;2300;1c6e0ea7da
63856998182391;1027706;-2;100;410;1c6e0ea7da
63856998183357;1028699;-2;100;990;1c6e0ea7da
63856998184258;1029629;-2;100;910;1c6e0ea7da
63856998185191;1030536;-2;100;900;1c6e0ea7da
63856998187124;1032415;-2;100;1850;1c6e0ea7da
63856998187691;1032989;-2;100;570;1c6e0ea7da
63856998190925;1036272;-2;100;3240;1c6e0ea7da
63856998191424;1036778;-2;100;500;1c6e0ea7da
63856998191824;1037188;-2;100;410;1c6e0ea7da
63856998195958;1041248;-2;100;4010;1c6e0ea7da
63856998197058;1042428;3;100;1160;1c6e0ea7da
63856998199557;1044911;3;100;2450;1c6e0ea7da
63856998199858;1045208;3;100;300;1c6e0ea7da
63856998202557;1047894;3;100;2650;1c6e0ea7da
63856998203557;1048914;3;100;1010;1c6e0ea7da
63856998204358;1049657;3;100;730;1c6e0ea7da
63856998205691;1050987;3;100;1310;1c6e0ea7da
63856998206090;1051437;3;100;450;1c6e0ea7da
63856998206291;1051630;3;100;190;1c6e0ea7da
