Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;IBI;User_ID
63857178213079;389964;0;100;1860;70f1b2e31f
63857178213979;390864;0;100;880;70f1b2e31f
63857178217311;394154;0;100;3250;70f1b2e31f
63857178219995;396847;0;100;2660;70f1b2e31f
63857178220896;397760;0;100;900;70f1b2e31f
63857178223228;400087;0;100;2300;70f1b2e31f
63857178224046;400940;0;100;840;70f1b2e31f
63857178225529;402386;0;100;1430;70f1b2e31f
63857178226229;403043;0;100;650;70f1b2e31f
63857178227029;403936;0;100;880;70f1b2e31f
63857178228161;404996;0;100;1050;70f1b2e31f
63857178228995;405869;0;100;860;70f1b2e31f
63857178229829;406713;0;100;840;70f1b2e31f
63857178230861;407726;0;100;1000;70f1b2e31f
63857178231245;408149;0;100;410;70f1b2e31f
63857178233095;409906;0;100;1740;70f1b2e31f
63857178234312;411112;0;100;1190;70f1b2e31f
63857178234778;411682;0;100;560;70f1b2e31f
63857178237428;414242;0;100;2530;70f1b2e31f
63857178237728;414628;0;100;380;70f1b2e31f
63857178238945;415772;0;100;1130;70f1b2e31f
63857178239445;416348;0;100;570;70f1b2e31f
63857178241628;418441;0;100;2070;70f1b2e31f
63857178242012;418875;0;100;430;70f1b2e31f
63857178244028;420861;0;100;1960;70f1b2e31f
63857178245861;422718;0;100;1830;70f1b2e31f
63857178246495;423261;0;100;540;70f1b2e31f
63857178246878;423704;0;100;440;70f1b2e31f
63857178247928;424788;0;100;1070;70f1b2e31f
63857178250028;426834;0;100;2020;70f1b2e31f
63857178252695;429487;0;100;2620;70f1b2e31f
63857178253711;430560;0;100;1060;70f1b2e31f
63857178255161;432023;0;100;1440;70f1b2e31f
63857178255978;432807;0;100;780;70f1b2e31f
63857178256395;433270;0;100;450;70f1b2e31f
63857178257261;434060;0;100;780;70f1b2e31f
63857178259311;436180;0;100;2100;70f1b2e31f
63857178260244;437110;0;100;920;70f1b2e31f
63857178260428;437300;0;100;180;70f1b2e31f
63857178262111;438989;0;100;1670;70f1b2e31f
63857178263161;440016;0;100;1020;70f1b2e31f
63857178266244;443126;0;100;3070;70f1b2e31f
63857178267094;443802;1;100;660;70f1b2e31f
63857178269078;445872;1;100;2050;70f1b2e31f
63857178269495;446305;1;100;430;70f1b2e31f
63857178270095;446925;1;100;610;70f1b2e31f
63857178270895;447685;1;100;750;70f1b2e31f
63857178271411;448282;1;100;590;70f1b2e31f
63857178272028;448825;1;100;540;70f1b2e31f
63857178273044;449878;1;100;1040;70f1b2e31f
63857178273628;450502;1;100;610;70f1b2e31f
63857178274561;451441;1;100;930;70f1b2e31f
63857178275188;452041;1;100;590;70f1b2e31f
63857178275561;452425;1;100;380;70f1b2e31f
63857178276228;453071;1;100;640;70f1b2e31f
63857178277161;453981;1;100;900;70f1b2e31f
63857178281594;458387;1;100;4350;70f1b2e31f
63857178282427;459261;1;100;860;70f1b2e31f
63857178283311;460147;1;100;880;70f1b2e31f
63857178284011;460917;1;100;760;70f1b2e31f
63857178287511;464380;1;100;3420;70f1b2e31f
63857178288211;465087;1;100;700;70f1b2e31f
63857178288727;465533;1;100;440;70f1b2e31f
63857178289956;466780;1;100;1230;70f1b2e31f
63857178291725;468533;1;100;1730;70f1b2e31f
63857178293477;470320;1;100;1770;70f1b2e31f
63857178294228;471090;1;100;770;70f1b2e31f
63857178295861;472759;1;100;1640;70f1b2e31f
63857178296498;473293;1;100;530;70f1b2e31f
63857178297207;474059;1;100;760;70f1b2e31f
63857178302163;479042;1;100;4920;70f1b2e31f
63857178303485;480352;1;100;1290;70f1b2e31f
63857178304308;481145;1;100;790;70f1b2e31f
63857178305328;482139;1;100;990;70f1b2e31f
63857178305821;482645;1;100;500;70f1b2e31f
63857178307254;484135;1;100;1470;70f1b2e31f
63857178308993;485818;1;100;1660;70f1b2e31f
63857178310223;487101;1;100;1270;70f1b2e31f
63857178314161;490981;1;100;3830;70f1b2e31f
63857178316194;493007;1;100;2000;70f1b2e31f
63857178317019;493831;1;100;810;70f1b2e31f
63857178317561;494377;1;100;540;70f1b2e31f
63857178318894;495747;1;100;1360;70f1b2e31f
63857178319491;496380;1;100;620;70f1b2e31f
63857178320927;497777;1;100;1380;70f1b2e31f
63857178321737;498580;1;100;800;70f1b2e31f
63857178323061;499850;1;100;1250;70f1b2e31f
63857178323460;500293;1;100;440;70f1b2e31f
63857178324493;501327;1;100;1020;70f1b2e31f
63857178325386;502243;1;100;900;70f1b2e31f
63857178325793;502596;1;100;350;70f1b2e31f
63857178329650;506523;1;100;3880;70f1b2e31f
63857178330493;507369;1;100;840;70f1b2e31f
63857178331191;508006;1;100;620;70f1b2e31f
63857178332528;509372;1;100;1350;70f1b2e31f
63857178333960;510839;1;100;1450;70f1b2e31f
63857178335093;511915;1;100;1070;70f1b2e31f
63857178338628;515482;1;100;3520;70f1b2e31f
63857178341068;517952;1;100;2440;70f1b2e31f
63857178341774;518588;1;100;630;70f1b2e31f
63857178342626;519411;1;100;810;70f1b2e31f
63857178344330;521155;-1;100;1720;70f1b2e31f
63857178347460;524337;-1;100;3140;70f1b2e31f
63857178350558;527397;-1;100;3030;70f1b2e31f
