Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;IBI;User_ID
63857594695680;354490;0;100;7750;3939936f19
63857594697230;356077;0;100;1570;3939936f19
63857594702244;361129;0;100;4990;3939936f19
63857594703764;362619;0;100;1470;3939936f19
63857594705695;364622;0;100;1980;3939936f19
63857594707498;366379;0;100;1740;3939936f19
63857594709132;367955;0;100;1550;3939936f19
63857594709631;368492;0;100;530;3939936f19
63857594710648;369465;0;100;960;3939936f19
63857594714968;373848;0;100;4330;3939936f19
63857594716199;375091;0;100;1230;3939936f19
63857594717365;376261;0;100;1160;3939936f19
63857594720199;379088;0;100;2790;3939936f19
63857594722812;381687;0;100;2560;3939936f19
63857594727245;386120;0;100;4380;3939936f19
63857594728245;387134;0;100;1000;3939936f19
63857594729566;388413;0;100;1270;3939936f19
63857594731547;390397;0;100;1960;3939936f19
63857594732936;391806;0;100;1390;3939936f19
63857594733567;392450;0;100;630;3939936f19
63857594735478;394313;0;100;1840;3939936f19
63857594739600;398486;0;100;4120;3939936f19
63857594743633;402485;0;100;3960;3939936f19
63857594744839;403688;0;100;1180;3939936f19
63857594747268;406118;0;100;2400;3939936f19
63857594748235;407112;0;100;980;3939936f19
63857594749352;408178;0;100;1060;3939936f19
63857594755535;414404;0;100;6150;3939936f19
63857594757169;416027;0;100;1600;3939936f19
63857594757869;416657;0;100;620;3939936f19
63857594760636;419494;0;100;2800;3939936f19
63857594760936;419810;0;100;320;3939936f19
63857594761836;420660;0;100;830;3939936f19
63857594763203;422007;0;100;1330;3939936f19
63857594763703;422543;0;100;530;3939936f19
63857594764404;423270;0;100;720;3939936f19
63857594765736;424550;0;100;1270;3939936f19
63857594767970;426850;0;100;2270;3939936f19
63857594769437;428249;0;100;1380;3939936f19
63857594770971;429873;0;100;1600;3939936f19
63857594772305;431122;0;100;1240;3939936f19
63857594774538;433392;0;100;2240;3939936f19
63857594775671;434552;0;100;1140;3939936f19
63857594777205;436015;0;100;1450;3939936f19
63857594777705;436592;0;100;570;3939936f19
63857594780172;439042;0;100;2420;3939936f19
63857594781872;440685;0;100;1620;3939936f19
63857594783072;441888;0;100;1190;3939936f19
63857594783272;442201;0;100;310;3939936f19
63857594784005;442828;0;100;620;3939936f19
63857594784806;443661;0;100;820;3939936f19
63857594785239;444124;0;100;460;3939936f19
63857594785839;444664;0;100;530;3939936f19
63857594786339;445214;0;100;540;3939936f19
63857594786839;445701;0;100;490;3939936f19
63857594788072;446954;0;100;1230;3939936f19
