Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;IBI;User_ID
63856221367257;300893;0;100;3880;d237cc6778
63856221368891;302477;0;100;1560;d237cc6778
63856221369798;303397;0;100;910;d237cc6778
63856221372765;306406;0;100;2970;d237cc6778
63856221373791;307403;0;100;990;d237cc6778
63856221374120;307680;0;100;270;d237cc6778
63856221375925;309516;0;100;1820;d237cc6778
63856221378595;312152;0;100;2600;d237cc6778
63856221381085;314665;0;100;2480;d237cc6778
63856221382100;315709;0;100;1030;d237cc6778
63856221383324;316922;0;100;1200;d237cc6778
63856221385253;318835;0;100;1890;d237cc6778
63856221385757;319412;0;100;570;d237cc6778
63856221387234;320821;0;100;1390;d237cc6778
63856221388173;321782;0;100;950;d237cc6778
63856221388864;322438;0;100;650;d237cc6778
63856221391492;325118;0;100;2640;d237cc6778
63856221393690;327254;0;100;2110;d237cc6778
63856221393999;327591;0;100;340;d237cc6778
63856221394292;327958;0;100;360;d237cc6778
63856221394937;328501;0;100;530;d237cc6778
63856221395838;329451;0;100;940;d237cc6778
63856221396769;330337;0;100;880;d237cc6778
63856221408622;342203;0;100;11720;d237cc6778
63856221409026;342643;0;100;430;d237cc6778
63856221409635;343216;0;100;570;d237cc6778
63856221410023;343639;0;100;420;d237cc6778
63856221410723;344316;0;100;660;d237cc6778
63856221411733;345323;0;100;1000;d237cc6778
63856221412900;346512;0;100;1170;d237cc6778
63856221413088;346756;0;100;240;d237cc6778
63856221413828;347412;0;100;650;d237cc6778
63856221416358;349965;0;100;2530;d237cc6778
63856221418455;352072;0;100;2080;d237cc6778
63856221420692;354308;0;100;2210;d237cc6778
63856221422855;356425;0;100;2090;d237cc6778
63856221423666;357238;0;100;810;d237cc6778
63856221428392;361991;0;100;4700;d237cc6778
63856221429235;362841;0;100;840;d237cc6778
63856221430322;363901;0;100;1050;d237cc6778
63856221430866;364447;0;100;540;d237cc6778
63856221432066;365614;0;100;1150;d237cc6778
63856221433321;366994;0;100;1360;d237cc6778
63856221434459;368114;0;100;1110;d237cc6778
63856221435392;368963;0;100;840;d237cc6778
63856221436001;369593;0;100;620;d237cc6778
63856221436499;370123;0;100;520;d237cc6778
63856221437399;371050;0;100;920;d237cc6778
63856221438999;372560;0;100;1490;d237cc6778
63856221440117;373696;0;100;1120;d237cc6778
63856221440725;374290;0;100;590;d237cc6778
63856221441333;374973;0;100;670;d237cc6778
63856221442098;375709;0;100;730;d237cc6778
63856221442826;376379;0;100;660;d237cc6778
63856221443433;376979;0;100;590;d237cc6778
63856221443699;377323;0;100;340;d237cc6778
63856221445533;379182;1;100;1840;d237cc6778
63856221446433;380069;1;100;870;d237cc6778
63856221447166;380729;1;100;650;d237cc6778
63856221447859;381485;1;100;750;d237cc6778
63856221448534;382169;1;100;680;d237cc6778
63856221448732;382379;1;100;210;d237cc6778
63856221449326;382982;1;100;590;d237cc6778
63856221449933;383585;1;100;600;d237cc6778
63856221450660;384235;1;100;640;d237cc6778
63856221451299;384865;1;100;620;d237cc6778
63856221453959;387588;1;100;2690;d237cc6778
63856221456003;389615;1;100;2000;d237cc6778
63856221456273;389861;1;100;240;d237cc6778
63856221457202;390798;1;100;930;d237cc6778
63856221457637;391271;1;100;470;d237cc6778
63856221458859;392518;1;100;1230;d237cc6778
63856221459068;392698;1;100;180;d237cc6778
63856221463234;396887;1;100;4130;d237cc6778
63856221464521;398134;1;100;1230;d237cc6778
63856221465826;399497;1;100;1350;d237cc6778
63856221468366;402030;1;100;2500;d237cc6778
63856221469158;402760;1;100;720;d237cc6778
63856221469966;403603;1;100;840;d237cc6778
63856221470356;403967;1;100;350;d237cc6778
63856221471134;404673;1;100;700;d237cc6778
63856221471892;405527;1;100;850;d237cc6778
63856221472482;406130;1;100;590;d237cc6778
63856221473626;407120;1;100;980;d237cc6778
63856221474201;407739;1;100;610;d237cc6778
63856221475193;408806;1;100;1050;d237cc6778
63856221475926;409533;1;100;720;d237cc6778
63856221478252;411816;1;100;2260;d237cc6778
63856221479730;413352;1;100;1510;d237cc6778
63856221482860;416422;1;100;3040;d237cc6778
63856221483793;417398;1;100;960;d237cc6778
63856221484957;418602;1;100;1190;d237cc6778
63856221486686;420245;1;100;1620;d237cc6778
63856221488523;422081;1;100;1810;d237cc6778
63856221489660;423255;1;100;1160;d237cc6778
63856221489888;423465;1;100;210;d237cc6778
63856221490620;424221;1;100;750;d237cc6778
63856221490886;424508;1;100;280;d237cc6778
63856221492627;426248;1;100;1720;d237cc6778
63856221494357;427961;1;100;1690;d237cc6778
63856221498836;432467;1;100;4450;d237cc6778
63856221501760;435373;1;100;2870;d237cc6778
63856221503793;437403;1;100;2010;d237cc6778
63856221504201;437853;1;100;440;d237cc6778
63856221506072;439673;1;100;1800;d237cc6778
63856221507293;440886;1;100;1200;d237cc6778
63856221507493;441116;1;100;220;d237cc6778
63856221508523;442089;1;100;970;d237cc6778
63856221509226;442789;-1;100;690;d237cc6778
63856221510736;444389;-1;100;1590;d237cc6778
63856221512893;446452;-1;100;2030;d237cc6778
63856221513794;447412;-1;100;950;d237cc6778
63856221514293;447909;-1;100;490;d237cc6778
63856221514823;448435;-1;100;520;d237cc6778
63856221515317;448882;-1;100;440;d237cc6778
63856221515522;449162;-1;100;280;d237cc6778
63856221516424;450002;-1;100;830;d237cc6778
63856221517270;450865;-1;100;850;d237cc6778
63856221517970;451542;-1;100;670;d237cc6778
63856221519090;452645;-1;100;1090;d237cc6778
63856221520023;453625;-1;100;970;d237cc6778
63856221520826;454468;-1;100;830;d237cc6778
63856221521122;454705;-1;100;230;d237cc6778
63856221522168;455708;2;100;990;d237cc6778
63856221522751;456318;2;100;600;d237cc6778
63856221523360;456991;2;100;670;d237cc6778
63856221524000;457565;2;100;570;d237cc6778
63856221524587;458168;2;100;590;d237cc6778
63856221525201;458778;2;100;600;d237cc6778
63856221525789;459451;2;100;670;d237cc6778
63856221526516;460088;2;100;630;d237cc6778
63856221527127;460721;2;100;620;d237cc6778
63856221527827;461397;2;100;670;d237cc6778
63856221528667;462241;2;100;830;d237cc6778
63856221529169;462787;2;100;540;d237cc6778
63856221529757;463381;2;100;590;d237cc6778
63856221530258;463867;2;100;480;d237cc6778
63856221531091;464671;2;100;790;d237cc6778
63856221531892;465474;2;100;800;d237cc6778
63856221532723;466267;2;100;780;d237cc6778
63856221534737;468313;2;100;2020;d237cc6778
63856221535555;469190;2;100;870;d237cc6778
63856221536169;469733;2;100;530;d237cc6778
63856221545721;479372;2;100;9520;d237cc6778
63856221548192;481839;2;100;2440;d237cc6778
63856221549761;483325;2;100;1470;d237cc6778
63856221550461;484055;2;100;720;d237cc6778
63856221550961;484552;2;100;490;d237cc6778
63856221555571;489211;2;100;4600;d237cc6778
63856221556386;489951;2;100;730;d237cc6778
63856221556994;490605;2;100;640;d237cc6778
63856221566161;499687;2;100;8970;d237cc6778
63856221568161;501750;2;100;2040;d237cc6778
63856221568994;502553;2;100;790;d237cc6778
63856221569694;503290;2;100;730;d237cc6778
63856221570361;503997;2;100;700;d237cc6778
63856221572894;506513;2;100;2480;d237cc6778
63856221575678;509230;2;100;2690;d237cc6778
63856221576661;510223;2;100;980;d237cc6778
63856221578794;512376;2;100;2120;d237cc6778
63856221580661;514246;2;100;1850;d237cc6778
63856221581962;515515;2;100;1250;d237cc6778
63856221582562;516175;2;100;660;d237cc6778
63856221587428;521055;2;100;4810;d237cc6778
63856221590395;524011;2;100;2920;d237cc6778
63856221593528;527121;2;100;3070;d237cc6778
63856221596595;530221;-2;100;3070;d237cc6778
63856221599228;532874;-2;100;2620;d237cc6778
63856221600661;534280;-2;100;1380;d237cc6778
63856221601495;535140;-2;100;850;d237cc6778
63856221602328;535923;-2;100;780;d237cc6778
63856221603628;537243;-2;100;1300;d237cc6778
63856221604379;537933;-2;100;680;d237cc6778
63856221604762;538373;3;100;440;d237cc6778
63856221606295;539866;3;100;1470;d237cc6778
63856221607395;541003;3;100;1120;d237cc6778
63856221607795;541456;3;100;450;d237cc6778
63856221609129;542686;3;100;1220;d237cc6778
63856221609662;543253;3;100;560;d237cc6778
63856221609929;543579;3;100;320;d237cc6778
63856221610762;544393;3;100;800;d237cc6778
