Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;IBI;User_ID
63856820461890;1512252;0;100;9290;e2f2d05ef0
63856820471757;1522154;0;100;9780;e2f2d05ef0
63856820472890;1523254;0;100;1080;e2f2d05ef0
63856820473207;1523607;0;100;350;e2f2d05ef0
63856820473590;1523981;0;100;370;e2f2d05ef0
63856820473823;1524241;0;100;260;e2f2d05ef0
63856820474340;1524721;0;100;470;e2f2d05ef0
63856820474724;1525141;0;100;420;e2f2d05ef0
63856820475140;1525551;0;100;400;e2f2d05ef0
63856820475823;1526220;0;100;660;e2f2d05ef0
63856820476473;1526861;0;100;640;e2f2d05ef0
63856820477057;1527460;0;100;590;e2f2d05ef0
63856820477840;1528274;0;100;800;e2f2d05ef0
63856820478457;1528857;0;100;580;e2f2d05ef0
63856820479673;1530090;0;100;1220;e2f2d05ef0
63856820481723;1531956;0;100;1840;e2f2d05ef0
63856820484140;1534576;0;100;2590;e2f2d05ef0
63856820485073;1535423;0;100;830;e2f2d05ef0
63856820486940;1537306;0;100;1860;e2f2d05ef0
63856820488690;1539109;0;100;1790;e2f2d05ef0
63856820490706;1541096;0;100;1960;e2f2d05ef0
63856820491373;1541783;0;100;680;e2f2d05ef0
63856820493956;1544382;0;100;2560;e2f2d05ef0
63856820494773;1545215;0;100;830;e2f2d05ef0
63856820495623;1546029;0;100;800;e2f2d05ef0
63856820497956;1548312;0;100;2260;e2f2d05ef0
63856820503239;1553631;0;100;5250;e2f2d05ef0
63856820503706;1553928;0;100;290;e2f2d05ef0
63856820504223;1554654;0;100;720;e2f2d05ef0
63856820505339;1555718;0;100;1050;e2f2d05ef0
63856820505856;1556274;0;100;550;e2f2d05ef0
63856820507839;1558247;0;100;1950;e2f2d05ef0
63856820508456;1558891;0;100;640;e2f2d05ef0
63856820510289;1560647;0;100;1730;e2f2d05ef0
63856820512556;1563010;0;100;2340;e2f2d05ef0
63856820514189;1564543;0;100;1510;e2f2d05ef0
63856820518029;1568400;0;100;3810;e2f2d05ef0
63856820518939;1569350;0;100;940;e2f2d05ef0
63856820519939;1570293;0;100;930;e2f2d05ef0
63856820521272;1571703;0;100;1390;e2f2d05ef0
63856820522240;1572636;0;100;920;e2f2d05ef0
63856820522822;1573202;0;100;560;e2f2d05ef0
63856820523639;1574022;0;100;810;e2f2d05ef0
63856820524022;1574466;0;100;440;e2f2d05ef0
63856820524956;1575346;0;100;870;e2f2d05ef0
63856820525272;1575692;0;100;340;e2f2d05ef0
63856820533089;1583531;0;100;7750;e2f2d05ef0
63856820533822;1584208;0;100;660;e2f2d05ef0
63856820534339;1584675;0;100;460;e2f2d05ef0
63856820534839;1585201;0;100;530;e2f2d05ef0
63856820536672;1587101;0;100;1870;e2f2d05ef0
63856820537472;1587884;0;100;780;e2f2d05ef0
63856820537872;1588294;0;100;400;e2f2d05ef0
63856820538572;1588971;0;100;670;e2f2d05ef0
63856820539189;1589584;0;100;600;e2f2d05ef0
63856820539805;1590207;0;100;620;e2f2d05ef0
63856820541206;1591651;0;100;1430;e2f2d05ef0
63856820543272;1593680;0;100;2000;e2f2d05ef0
63856820543972;1594407;0;100;720;e2f2d05ef0
63856820548639;1598993;0;100;4530;e2f2d05ef0
