Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;IBI;User_ID
63856399559945;1113007;3;100;970;78ef50aafd
63856399560629;1113664;3;100;650;78ef50aafd
63856399561162;1114240;3;100;570;78ef50aafd
63856399564527;1117616;3;100;3340;78ef50aafd
63856399567628;1120703;3;100;3040;78ef50aafd
63856399569661;1122689;3;100;1970;78ef50aafd
63856399570561;1123679;3;100;970;78ef50aafd
63856399572894;1125976;-3;100;2270;78ef50aafd
63856399573294;1126346;-3;100;370;78ef50aafd
63856399573994;1127026;-3;100;670;78ef50aafd
63856399574394;1127425;-3;100;390;78ef50aafd
63856399574694;1127812;-3;100;380;78ef50aafd
63856399575126;1128162;-3;100;350;78ef50aafd
63856399576027;1129052;-3;100;880;78ef50aafd
63856399577060;1130148;-3;100;1080;78ef50aafd
63856399578161;1131258;-3;100;1100;78ef50aafd
63856399580294;1133381;-3;100;2090;78ef50aafd
63856399583127;1136141;-3;100;2730;78ef50aafd
63856399583827;1136881;-3;100;730;78ef50aafd
63856399584227;1137271;-3;100;390;78ef50aafd
63856399584527;1137608;-3;100;330;78ef50aafd
63856399587660;1140734;-3;100;3090;78ef50aafd
63856399588560;1141667;-3;100;920;78ef50aafd
63856399590193;1143274;-3;100;1580;78ef50aafd
63856399590893;1143990;-3;100;710;78ef50aafd
63856399592427;1145527;4;100;1520;78ef50aafd
63856399593459;1146530;4;100;990;78ef50aafd
63856399594160;1147260;4;100;720;78ef50aafd
63856399594594;1147680;4;100;420;78ef50aafd
63856399595694;1148750;4;100;1050;78ef50aafd
63856399596827;1149880;4;100;1120;78ef50aafd
63856399597361;1150450;4;100;560;78ef50aafd
63856399599193;1152256;4;100;1780;78ef50aafd
63856399600227;1153300;4;100;1030;78ef50aafd
63856399601960;1155013;4;100;1700;78ef50aafd
63856399602827;1155899;4;100;870;78ef50aafd
63856399603727;1156769;4;100;860;78ef50aafd
63856399604360;1157389;4;100;610;78ef50aafd
63856399604960;1158042;4;100;650;78ef50aafd
63856399606893;1160009;4;100;1940;78ef50aafd
63856399607427;1160495;4;100;480;78ef50aafd
63856399608027;1161142;4;100;640;78ef50aafd
63856399609560;1162645;4;100;1480;78ef50aafd
63856399609859;1162932;4;100;290;78ef50aafd
63856399610793;1163818;4;100;870;78ef50aafd
63856399611393;1164462;4;100;640;78ef50aafd
63856399612893;1165955;4;100;1470;78ef50aafd
63856399613792;1166882;4;100;920;78ef50aafd
63856399616127;1169228;4;100;2310;78ef50aafd
63856399617560;1170634;4;100;1390;78ef50aafd
63856399618927;1171945;4;100;1300;78ef50aafd
63856399622393;1175437;4;100;3450;78ef50aafd
63856399628559;1181573;4;100;6060;78ef50aafd
63856399630826;1183850;4;100;2240;78ef50aafd
63856399631359;1184430;4;100;580;78ef50aafd
63856399632159;1185236;4;100;790;78ef50aafd
63856399632993;1186010;4;100;770;78ef50aafd
63856399633293;1186379;4;100;360;78ef50aafd
63856399634859;1187889;4;100;1490;78ef50aafd
63856399635293;1188396;4;100;500;78ef50aafd
63856399635993;1189093;4;100;690;78ef50aafd
63856399636627;1189636;4;100;540;78ef50aafd
63856399638459;1191529;4;100;1870;78ef50aafd
63856399638992;1192066;4;100;530;78ef50aafd
63856399639993;1193022;4;100;940;78ef50aafd
63856399643693;1196805;4;100;3740;78ef50aafd
63856399645225;1198338;4;100;1510;78ef50aafd
63856399650659;1203768;-4;100;5360;78ef50aafd
63856399651976;1205058;-4;100;1280;78ef50aafd
63856399652393;1205478;-4;100;410;78ef50aafd
63856399653093;1206188;-4;100;700;78ef50aafd
63856399654692;1207784;-4;100;1580;78ef50aafd
63856399656493;1209534;-4;100;1730;78ef50aafd
63856399657293;1210367;-4;100;820;78ef50aafd
63856399658659;1211697;-4;100;1320;78ef50aafd
63856399660292;1213397;-4;100;1670;78ef50aafd
63856399661526;1214630;-4;100;1220;78ef50aafd
63856399662226;1215280;-4;100;640;78ef50aafd
63856399663059;1216090;-4;100;800;78ef50aafd
63856399664325;1217330;-4;100;1230;78ef50aafd
63856399665859;1218943;-4;100;1590;78ef50aafd
63856399666359;1219380;5;100;430;78ef50aafd
63856399667693;1220719;5;100;1320;78ef50aafd
63856399671392;1224436;5;100;3670;78ef50aafd
63856399675426;1228512;5;100;4030;78ef50aafd
63856399676025;1229125;5;100;610;78ef50aafd
63856399679459;1232568;5;100;3400;78ef50aafd
63856399681725;1234808;5;100;2210;78ef50aafd
63856399684459;1237501;5;100;2660;78ef50aafd
63856399686275;1239308;5;100;1780;78ef50aafd
63856399689925;1242947;5;100;3600;78ef50aafd
63856399693791;1246803;5;100;3800;78ef50aafd
63856399694292;1247350;5;100;540;78ef50aafd
63856399695425;1248470;5;100;1110;78ef50aafd
63856399697758;1250773;5;100;2270;78ef50aafd
63856399705092;1258106;5;100;7250;78ef50aafd
63856399707025;1260069;5;100;1940;78ef50aafd
63856399708524;1261632;5;100;1540;78ef50aafd
63856399711392;1264475;5;100;2810;78ef50aafd
63856399712841;1265858;5;100;1360;78ef50aafd
63856399713958;1266968;5;100;1100;78ef50aafd
63856399715058;1268075;5;100;1090;78ef50aafd
63856399717508;1270604;5;100;2500;78ef50aafd
63856399718025;1271071;5;100;460;78ef50aafd
63856399721891;1274981;5;100;3860;78ef50aafd
63856399724041;1277091;5;100;2090;78ef50aafd
63856399724424;1277504;5;100;400;78ef50aafd
63856399727191;1280270;5;100;2740;78ef50aafd
63856399727891;1280927;5;100;640;78ef50aafd
63856399728791;1281877;5;100;940;78ef50aafd
63856399729225;1282307;5;100;430;78ef50aafd
63856399729625;1282690;5;100;380;78ef50aafd
63856399730124;1283157;5;100;460;78ef50aafd
63856399733291;1286326;5;100;3130;78ef50aafd
63856399737757;1290783;5;100;4400;78ef50aafd
63856399740591;1293702;5;100;2880;78ef50aafd
63856399742658;1295732;5;100;2010;78ef50aafd
63856399744957;1298015;5;100;2250;78ef50aafd
63856399745591;1298658;5;100;640;78ef50aafd
63856399746891;1299918;5;100;1240;78ef50aafd
63856399747424;1300485;5;100;560;78ef50aafd
63856399749024;1302111;5;100;1610;78ef50aafd
63856399750124;1303211;5;100;1080;78ef50aafd
63856399751424;1304471;5;100;1250;78ef50aafd
63856399752457;1305508;5;100;1020;78ef50aafd
63856399753957;1307057;5;100;1530;78ef50aafd
63856399756674;1309714;5;100;2620;78ef50aafd
63856399758157;1311207;5;100;1480;78ef50aafd
63856399758791;1311840;5;100;620;78ef50aafd
63856399760624;1313663;5;100;1800;78ef50aafd
63856399760924;1313990;5;100;330;78ef50aafd
63856399763057;1316083;5;100;2060;78ef50aafd
63856399765390;1318440;5;100;2330;78ef50aafd
63856399768657;1321743;5;100;3260;78ef50aafd
63856399769557;1322649;5;100;900;78ef50aafd
63856399770357;1323443;5;100;780;78ef50aafd
63856399771490;1324572;5;100;1120;78ef50aafd
63856399772623;1325702;5;100;1110;78ef50aafd
63856399773324;1326362;5;100;650;78ef50aafd
63856399774140;1327212;5;100;840;78ef50aafd
63856399775657;1328755;5;100;1530;78ef50aafd
63856399776458;1329579;5;100;810;78ef50aafd
63856399777158;1330185;5;100;600;78ef50aafd
63856399778290;1331405;5;100;1200;78ef50aafd
63856399778806;1331862;5;100;460;78ef50aafd
63856399779423;1332445;5;100;570;78ef50aafd
63856399779923;1332942;5;100;490;78ef50aafd
63856399780924;1333961;5;100;1010;78ef50aafd
63856399782590;1335678;5;100;1690;78ef50aafd
63856399783490;1336545;5;100;860;78ef50aafd
63856399784124;1337198;5;100;650;78ef50aafd
63856399784657;1337751;5;100;540;78ef50aafd
63856399791256;1344294;-5;100;6460;78ef50aafd
63856399793123;1346170;-5;100;1860;78ef50aafd
63856399795156;1348020;-5;100;1820;78ef50aafd
63856399795623;1348690;-5;100;660;78ef50aafd
63856399796056;1349080;-5;100;390;78ef50aafd
63856399798889;1351980;-5;100;2860;78ef50aafd
63856399799889;1352933;6;100;940;78ef50aafd
63856399800823;1353923;6;100;980;78ef50aafd
63856399801656;1354696;6;100;770;78ef50aafd
63856399803489;1356519;6;100;1800;78ef50aafd
63856399804289;1357373;6;100;840;78ef50aafd
63856399805339;1358379;6;100;990;78ef50aafd
63856399806123;1359183;6;100;800;78ef50aafd
63856399806823;1359869;6;100;670;78ef50aafd
63856399807356;1360389;6;100;520;78ef50aafd
63856399808093;1361086;6;100;690;78ef50aafd
63856399808357;1361432;6;100;340;78ef50aafd
63856399809689;1362712;6;100;1260;78ef50aafd
63856399810089;1363202;6;100;490;78ef50aafd
63856399811723;1364828;6;100;1600;78ef50aafd
63856399812123;1365218;6;100;390;78ef50aafd
63856399812622;1365658;6;100;430;78ef50aafd
63856399813190;1366232;6;100;570;78ef50aafd
63856399814089;1367172;6;100;930;78ef50aafd
63856399815023;1368041;6;100;860;78ef50aafd
63856399815824;1368915;6;100;860;78ef50aafd
63856399820289;1373341;6;100;4370;78ef50aafd
63856399821022;1374108;6;100;760;78ef50aafd
63856399821406;1374491;6;100;380;78ef50aafd
63856399822139;1375157;6;100;650;78ef50aafd
63856399825989;1379094;6;100;3890;78ef50aafd
63856399828322;1381393;6;100;2270;78ef50aafd
63856399829339;1382407;6;100;1000;78ef50aafd
63856399830272;1383296;6;100;880;78ef50aafd
63856399830973;1384043;6;100;740;78ef50aafd
63856399831906;1385003;6;100;950;78ef50aafd
