Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;HR;User_ID
63844639585194;1326903;0;100;56;146fbc180f
63844639586227;1327866;0;100;57;146fbc180f
63844639587394;1329060;0;100;56;146fbc180f
63844639589328;1330966;0;100;51;146fbc180f
63844639592194;1333856;0;100;44;146fbc180f
63844639592494;1334173;0;100;77;146fbc180f
63844639594727;1336412;0;100;66;146fbc180f
63844639595260;1336949;0;100;77;146fbc180f
63844639599361;1341058;0;100;63;146fbc180f
63844639602327;1344005;0;100;53;146fbc180f
63844639613660;1355300;0;100;43;146fbc180f
63844639616194;1357804;0;100;39;146fbc180f
63844639619227;1360936;0;100;34;146fbc180f
63844639622193;1363923;0;100;31;146fbc180f
63844639622960;1364286;0;100;61;146fbc180f
63844639624227;1365879;0;100;56;146fbc180f
63844639628726;1370409;0;100;47;146fbc180f
63844639631827;1373525;0;100;41;146fbc180f
63844639637527;1379218;0;100;34;146fbc180f
63844639637893;1379615;0;100;61;146fbc180f
63844639639893;1381611;0;100;54;146fbc180f
63844639641227;1382931;0;100;52;146fbc180f
63844639641527;1383208;0;100;88;146fbc180f
63844639642127;1383514;0;100;113;146fbc180f
63844639642260;1383974;0;100;118;146fbc180f
63844639642860;1384557;0;100;114;146fbc180f
63844639643260;1384991;0;100;120;146fbc180f
63844639644527;1386134;0;100;105;146fbc180f
63844639644893;1386604;0;100;111;146fbc180f
63844639645993;1387664;0;100;99;146fbc180f
63844639646926;1388180;0;100;103;146fbc180f
63844639646960;1388527;0;100;119;146fbc180f
63844639647326;1389057;0;100;118;146fbc180f
63844639649993;1391640;0;100;97;146fbc180f
63844639651128;1392830;0;100;87;146fbc180f
63844639651926;1393547;0;100;86;146fbc180f
63844639652326;1394006;0;100;97;146fbc180f
63844639652859;1394473;1;100;104;146fbc180f
63844639656526;1397846;1;100;85;146fbc180f
63844639659027;1400552;1;100;71;146fbc180f
63844639660093;1401766;1;100;67;146fbc180f
63844639664859;1406589;1;100;55;146fbc180f
