Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;IBI;User_ID
63844814874971;4506882;0;100;2700;ebbdb53346
63844814876003;4508136;0;100;1240;ebbdb53346
63844814876670;4508709;0;100;560;ebbdb53346
63844814880937;4513042;0;100;4280;ebbdb53346
63844814882103;4514092;0;100;1040;ebbdb53346
63844814884604;4516581;0;100;2460;ebbdb53346
63844814884870;4516921;0;100;340;ebbdb53346
63844814886070;4518205;0;100;1260;ebbdb53346
63844814887603;4519715;0;100;1490;ebbdb53346
63844814890270;4522248;0;100;2510;ebbdb53346
63844814896537;4528477;0;100;6150;ebbdb53346
63844814897236;4529360;0;100;870;ebbdb53346
63844814897686;4529740;0;100;380;ebbdb53346
63844814899753;4531823;0;100;2050;ebbdb53346
63844814900670;4532730;0;100;900;ebbdb53346
63844814902170;4534230;0;100;1480;ebbdb53346
63844814902670;4534796;0;100;560;ebbdb53346
63844814903186;4535306;0;100;500;ebbdb53346
63844814903888;4535933;0;100;620;ebbdb53346
63844814904386;4536439;0;100;500;ebbdb53346
63844814907919;4540069;0;100;3590;ebbdb53346
63844814908537;4540612;0;100;540;ebbdb53346
63844814909686;4541799;0;100;1170;ebbdb53346
63844814910286;4542372;0;100;560;ebbdb53346
63844814911219;4543289;0;100;910;ebbdb53346
63844814911819;4543942;0;100;650;ebbdb53346
63844814912521;4544632;0;100;680;ebbdb53346
63844814915219;4547362;0;100;2690;ebbdb53346
63844814918886;4550958;0;100;3550;ebbdb53346
63844814920553;4552321;0;100;1350;ebbdb53346
63844814920986;4553088;0;100;760;ebbdb53346
63844814922386;4554434;0;100;1330;ebbdb53346
63844814928353;4560444;0;100;5930;ebbdb53346
63844814928953;4561044;0;100;600;ebbdb53346
63844814929653;4561777;0;100;720;ebbdb53346
63844814930286;4562307;0;100;520;ebbdb53346
63844814932552;4564270;0;100;1940;ebbdb53346
63844814933286;4565420;1;100;1140;ebbdb53346
63844814934319;4566393;1;100;960;ebbdb53346
63844814938453;4570553;1;100;4110;ebbdb53346
63844814943319;4575442;1;100;4830;ebbdb53346
63844814946519;4578559;1;100;3080;ebbdb53346
63844814948286;4580412;1;100;1830;ebbdb53346
63844814950319;4582408;1;100;1970;ebbdb53346
63844814950952;4583028;1;100;610;ebbdb53346
63844814952685;4584778;1;100;1730;ebbdb53346
63844814955786;4587841;1;100;3020;ebbdb53346
63844814962552;4594657;1;100;6740;ebbdb53346
63844814964485;4596580;1;100;1900;ebbdb53346
63844814965752;4597890;1;100;1290;ebbdb53346
63844814966552;4598623;1;100;720;ebbdb53346
63844814968785;4600840;1;100;2190;ebbdb53346
63844814969185;4601290;1;100;450;ebbdb53346
63844814971019;4602913;1;100;1600;ebbdb53346
63844814972152;4604233;1;100;1310;ebbdb53346
63844814973751;4605893;1;100;1640;ebbdb53346
63844814974719;4606829;1;100;920;ebbdb53346
63844814975119;4607189;1;100;360;ebbdb53346
63844814979785;4611842;1;100;4590;ebbdb53346
63844814981251;4613298;1;100;1440;ebbdb53346
63844814982352;4614438;1;100;1130;ebbdb53346
63844814983185;4615282;1;100;830;ebbdb53346
63844814984018;4616065;1;100;770;ebbdb53346
63844814985552;4617285;1;100;1210;ebbdb53346
63844814986618;4618551;1;100;1250;ebbdb53346
63844814987318;4619401;1;100;840;ebbdb53346
63844814989451;4621544;1;100;2110;ebbdb53346
63844814990585;4622667;1;100;1110;ebbdb53346
63844814991052;4623184;1;100;510;ebbdb53346
63844814992985;4625077;1;100;1870;ebbdb53346
63844814994318;4626377;1;100;1290;ebbdb53346
63844814995318;4627390;1;100;1000;ebbdb53346
63844814995751;4627820;1;100;420;ebbdb53346
63844814998184;4630187;1;100;2340;ebbdb53346
63844814999852;4631936;1;100;1730;ebbdb53346
63844815000685;4632703;1;100;760;ebbdb53346
63844815002485;4634610;1;100;1880;ebbdb53346
63844815007051;4638942;1;100;4290;ebbdb53346
63844815010885;4642932;1;100;3940;ebbdb53346
63844815011351;4643489;1;100;550;ebbdb53346
63844815012251;4644292;1;100;790;ebbdb53346
63844815012984;4645075;1;100;780;ebbdb53346
63844815015018;4647155;1;100;2050;ebbdb53346
63844815015852;4647968;1;100;810;ebbdb53346
63844815016685;4648661;1;100;680;ebbdb53346
63844815017951;4650058;1;100;1380;ebbdb53346
63844815019084;4650705;-1;100;640;ebbdb53346
63844815019085;4651185;-1;100;470;ebbdb53346
63844815020384;4652505;-1;100;1310;ebbdb53346
63844815021485;4653384;-1;100;860;ebbdb53346
63844815021750;4653784;-1;100;400;ebbdb53346
63844815023084;4655191;-1;100;1390;ebbdb53346
63844815024250;4656291;-1;100;1090;ebbdb53346
63844815025018;4657177;-1;100;870;ebbdb53346
63844815027584;4659727;-1;100;2520;ebbdb53346
63844815029818;4661903;-1;100;2150;ebbdb53346
63844815031350;4663404;-1;100;1480;ebbdb53346
63844815033884;4665990;-1;100;2560;ebbdb53346
63844815034517;4666613;-1;100;610;ebbdb53346
63844815035884;4667713;2;100;1090;ebbdb53346
63844815037017;4669096;2;100;1360;ebbdb53346
63844815038317;4670183;2;100;1080;ebbdb53346
63844815038784;4670899;2;100;710;ebbdb53346
63844815042517;4674569;2;100;3620;ebbdb53346
