Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;HR;User_ID
63844988626499;923556;0;100;52;3ff709a4a6
63844988628065;925356;0;100;48;3ff709a4a6
63844988628799;925822;0;100;66;3ff709a4a6
63844988629465;926759;0;100;66;3ff709a4a6
63844988629999;927279;0;100;77;3ff709a4a6
63844988630698;927989;0;100;79;3ff709a4a6
63844988633632;930742;0;100;66;3ff709a4a6
63844988634466;931805;0;100;64;3ff709a4a6
63844988637298;934598;0;100;55;3ff709a4a6
63844988637732;935051;0;100;72;3ff709a4a6
63844988638398;935375;0;100;98;3ff709a4a6
63844988639032;936381;0;100;89;3ff709a4a6
63844988640798;937851;0;100;79;3ff709a4a6
63844988641165;938524;0;100;81;3ff709a4a6
63844988641998;939298;0;100;81;3ff709a4a6
63844988643298;940228;0;100;77;3ff709a4a6
63844988645732;943058;0;100;65;3ff709a4a6
63844988646265;943617;0;100;75;3ff709a4a6
63844988647432;944654;0;100;71;3ff709a4a6
63844988648298;945647;0;100;69;3ff709a4a6
63844988649631;946947;0;100;64;3ff709a4a6
63844988650432;947637;0;100;69;3ff709a4a6
63844988651531;948800;0;100;66;3ff709a4a6
63844988652232;949507;0;100;70;3ff709a4a6
63844988652965;950253;0;100;73;3ff709a4a6
63844988654065;951333;0;100;69;3ff709a4a6
63844988656098;953413;0;100;60;3ff709a4a6
63844988657698;955039;0;100;55;3ff709a4a6
63844988658732;956013;0;100;57;3ff709a4a6
63844988660065;957226;0;100;55;3ff709a4a6
63844988662698;959986;0;100;48;3ff709a4a6
63844988663098;960466;0;100;66;3ff709a4a6
63844988663498;960859;0;100;85;3ff709a4a6
63844988665131;962415;0;100;75;3ff709a4a6
63844988666298;963639;0;100;69;3ff709a4a6
63844988666798;964159;0;100;80;3ff709a4a6
63844988667498;964825;0;100;82;3ff709a4a6
63844988667798;965142;0;100;107;3ff709a4a6
63844988668831;966135;0;100;97;3ff709a4a6
63844988669131;966468;0;100;116;3ff709a4a6
63844988669798;966765;0;100;136;3ff709a4a6
63844988670365;967645;0;100;121;3ff709a4a6
