Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;HR;User_ID
63844808233665;1339497;0;100;80;6f25c69f20
63844808234498;1340273;0;100;80;6f25c69f20
63844808235199;1340897;0;100;84;6f25c69f20
63844808235765;1341510;0;100;87;6f25c69f20
63844808236932;1342733;0;100;79;6f25c69f20
63844808238065;1343823;0;100;74;6f25c69f20
63844808241031;1346849;0;100;62;6f25c69f20
63844808243199;1349003;0;100;54;6f25c69f20
63844808245065;1350862;0;100;50;6f25c69f20
63844808245798;1351622;0;100;56;6f25c69f20
63844808247198;1352595;0;100;57;6f25c69f20
63844808247531;1353395;0;100;62;6f25c69f20
63844808247931;1353765;0;100;85;6f25c69f20
63844808248365;1354205;0;100;96;6f25c69f20
63844808249598;1355202;0;100;89;6f25c69f20
63844808251198;1356998;0;100;76;6f25c69f20
63844808252032;1357772;0;100;77;6f25c69f20
63844808252831;1358595;0;100;76;6f25c69f20
63844808253531;1359381;0;100;76;6f25c69f20
63844808254431;1360165;0;100;77;6f25c69f20
63844808254665;1360491;0;100;101;6f25c69f20
63844808257398;1363234;0;100;84;6f25c69f20
63844808259431;1365251;0;100;72;6f25c69f20
63844808260131;1365981;0;100;74;6f25c69f20
63844808262164;1367960;0;100;64;6f25c69f20
63844808264166;1369951;0;100;57;6f25c69f20
63844808265231;1371040;0;100;57;6f25c69f20
63844808267464;1373230;0;100;50;6f25c69f20
63844808268964;1374750;0;100;48;6f25c69f20
63844808269398;1375243;0;100;65;6f25c69f20
63844808269897;1375740;0;100;78;6f25c69f20
63844808270198;1376007;0;100;110;6f25c69f20
63844808272331;1378106;0;100;92;6f25c69f20
63844808275164;1381019;0;100;76;6f25c69f20
63844808276231;1381936;0;100;74;6f25c69f20
63844808276465;1382302;0;100;95;6f25c69f20
63844808277297;1383086;0;100;91;6f25c69f20
63844808279831;1385662;0;100;76;6f25c69f20
63844808280231;1386072;0;100;91;6f25c69f20
63844808282430;1388179;0;100;78;6f25c69f20
63844808283231;1388612;0;100;92;6f25c69f20
63844808283831;1389635;0;100;85;6f25c69f20
63844808284864;1390668;0;100;79;6f25c69f20
63844808285630;1391052;0;100;97;6f25c69f20
63844808286497;1392275;0;100;87;6f25c69f20
63844808287531;1393335;0;100;80;6f25c69f20
63844808289731;1395485;0;100;69;6f25c69f20
63844808293030;1398887;0;100;57;6f25c69f20
63844808293564;1399351;0;100;74;6f25c69f20
63844808295264;1401007;0;100;65;6f25c69f20
63844808295731;1401477;0;100;80;6f25c69f20
63844808301031;1406850;0;100;65;6f25c69f20
63844808303564;1409416;0;100;56;6f25c69f20
63844808305397;1411213;0;100;51;6f25c69f20
63844808307263;1412599;0;100;49;6f25c69f20
63844808307397;1413093;0;100;65;6f25c69f20
63844808310297;1416109;0;100;55;6f25c69f20
63844808310864;1416686;0;100;66;6f25c69f20
63844808311364;1417152;0;100;81;6f25c69f20
63844808312097;1417746;0;100;85;6f25c69f20
63844808314497;1420242;0;100;72;6f25c69f20
63844808316063;1421829;0;100;64;6f25c69f20
63844808317897;1423662;0;100;57;6f25c69f20
63844808319364;1424848;0;100;56;6f25c69f20
63844808319530;1425398;0;100;68;6f25c69f20
63844808322297;1428108;0;100;58;6f25c69f20
63844808324430;1430224;0;100;52;6f25c69f20
63844808325963;1431754;0;100;49;6f25c69f20
63844808329030;1434430;0;100;43;6f25c69f20
63844808330830;1436600;0;100;40;6f25c69f20
63844808332196;1437994;0;100;41;6f25c69f20
63844808333230;1439047;0;100;44;6f25c69f20
63844808333930;1439733;0;100;54;6f25c69f20
63844808334030;1439807;0;100;233;6f25c69f20
63844808336197;1441773;0;100;188;6f25c69f20
63844808336464;1442270;0;100;173;6f25c69f20
63844808338596;1444353;0;100;141;6f25c69f20
63844808339363;1445216;0;100;125;6f25c69f20
63844808342763;1448579;0;100;101;6f25c69f20
63844808344530;1450343;0;100;86;6f25c69f20
63844808345797;1451196;0;100;83;6f25c69f20
63844808346430;1452182;0;100;78;6f25c69f20
63844808347363;1453152;0;100;75;6f25c69f20
63844808348996;1454789;0;100;66;6f25c69f20
63844808349363;1455185;0;100;86;6f25c69f20
63844808349963;1455765;0;100;90;6f25c69f20
63844808350596;1456422;0;100;91;6f25c69f20
63844808351263;1457068;0;100;91;6f25c69f20
63844808351930;1457712;0;100;92;6f25c69f20
63844808353996;1459655;0;100;79;6f25c69f20
63844808355430;1461095;1;100;71;6f25c69f20
63844808356430;1462205;1;100;67;6f25c69f20
63844808359629;1465477;1;100;56;6f25c69f20
63844808360164;1465974;1;100;71;6f25c69f20
63844808362796;1468568;1;100;60;6f25c69f20
63844808363730;1469537;1;100;61;6f25c69f20
63844808365529;1471344;1;100;55;6f25c69f20
63844808366563;1472380;1;100;56;6f25c69f20
63844808369796;1475326;1;100;48;6f25c69f20
63844808370463;1476260;1;100;52;6f25c69f20
63844808372262;1477596;1;100;50;6f25c69f20
63844808373962;1479756;1;100;45;6f25c69f20
63844808375362;1481183;1;100;45;6f25c69f20
63844808376962;1482376;1;100;46;6f25c69f20
63844808377096;1482942;1;100;60;6f25c69f20
63844808378362;1484189;1;100;57;6f25c69f20
63844808380196;1485992;1;100;52;6f25c69f20
63844808380895;1486672;1;100;60;6f25c69f20
63844808382229;1488019;1;100;57;6f25c69f20
63844808382695;1488452;1;100;75;6f25c69f20
63844808387695;1493408;1;100;61;6f25c69f20
63844808389929;1495731;1;100;54;6f25c69f20
63844808392162;1498008;1;100;48;6f25c69f20
63844808393762;1499214;1;100;48;6f25c69f20
63844808395662;1501474;1;100;43;6f25c69f20
63844808397795;1503604;1;100;40;6f25c69f20
63844808400062;1505913;1;100;37;6f25c69f20
63844808401495;1507280;1;100;39;6f25c69f20
63844808403429;1509153;1;100;37;6f25c69f20
63844808404362;1510190;1;100;42;6f25c69f20
63844808404895;1510690;1;100;60;6f25c69f20
63844808405795;1511270;1;100;70;6f25c69f20
63844808406195;1512010;1;100;72;6f25c69f20
63844808407129;1512940;1;100;71;6f25c69f20
63844808409762;1515546;1;100;60;6f25c69f20
63844808411995;1517786;1;100;53;6f25c69f20
63844808413662;1519456;1;100;49;6f25c69f20
63844808415995;1521825;1;100;44;6f25c69f20
63844808416829;1522618;1;100;51;6f25c69f20
63844808419095;1524808;1;100;46;6f25c69f20
63844808419628;1525418;1;100;58;6f25c69f20
63844808421462;1527258;1;100;52;6f25c69f20
63844808422962;1528728;1;100;50;6f25c69f20
63844808425361;1531144;1;100;44;6f25c69f20
63844808428028;1533837;1;100;40;6f25c69f20
63844808429228;1535000;1;100;42;6f25c69f20
63844808430030;1535767;1;100;51;6f25c69f20
63844808431129;1536937;1;100;51;6f25c69f20
63844808434662;1540210;1;100;44;6f25c69f20
63844808435595;1541440;1;100;45;6f25c69f20
63844808437028;1542613;1;100;46;6f25c69f20
63844808438895;1544663;1;100;43;6f25c69f20
63844808439995;1545803;1;100;45;6f25c69f20
63844808443395;1549123;1;100;39;6f25c69f20
63844808445028;1550856;1;100;38;6f25c69f20
63844808446661;1552226;1;100;40;6f25c69f20
63844808447694;1553549;-1;100;41;6f25c69f20
63844808451028;1556795;-1;100;36;6f25c69f20
63844808451628;1557468;-1;100;48;6f25c69f20
63844808452961;1558782;-1;100;48;6f25c69f20
63844808456295;1561698;-1;100;42;6f25c69f20
63844808456695;1562418;-1;100;51;6f25c69f20
63844808457028;1562841;-1;100;72;6f25c69f20
63844808457762;1563588;-1;100;74;6f25c69f20
63844808459494;1565321;-1;100;65;6f25c69f20
63844808460694;1566437;-1;100;63;6f25c69f20
63844808462261;1568087;-1;100;57;6f25c69f20
63844808462761;1568554;2;100;73;6f25c69f20
63844808466061;1571870;2;100;61;6f25c69f20
63844808471227;1577080;2;100;50;6f25c69f20
63844808473161;1579003;2;100;46;6f25c69f20
63844808473561;1579413;2;100;69;6f25c69f20
63844808474094;1579923;2;100;80;6f25c69f20
63844808475661;1581419;2;100;71;6f25c69f20
63844808479427;1585235;2;100;59;6f25c69f20
63844808480794;1586519;2;100;56;6f25c69f20
63844808481927;1587699;2;100;55;6f25c69f20
63844808483527;1589395;2;100;51;6f25c69f20
63844808486494;1592261;2;100;44;6f25c69f20
63844808487927;1593758;2;100;43;6f25c69f20
63844808488960;1594795;2;100;47;6f25c69f20
63844808490160;1596011;2;100;48;6f25c69f20
63844808491328;1597124;2;100;49;6f25c69f20
63844808492327;1597748;2;100;60;6f25c69f20
63844808495094;1600894;2;100;51;6f25c69f20
63844808496328;1602111;2;100;50;6f25c69f20
63844808497127;1602560;2;100;70;6f25c69f20
63844808498394;1604250;2;100;62;6f25c69f20
63844808499560;1605087;2;100;64;6f25c69f20
63844808499927;1605770;2;100;70;6f25c69f20
63844808502794;1608623;2;100;59;6f25c69f20
63844808503494;1609270;2;100;67;6f25c69f20
63844808506960;1612786;2;100;56;6f25c69f20
63844808507861;1613713;2;100;58;6f25c69f20
63844808515827;1621615;2;100;47;6f25c69f20
63844808519893;1625682;2;100;40;6f25c69f20
63844808520660;1626458;2;100;48;6f25c69f20
63844808523060;1628831;2;100;43;6f25c69f20
63844808523727;1629441;2;100;56;6f25c69f20
63844808524593;1630361;2;100;58;6f25c69f20
63844808524993;1630754;2;100;80;6f25c69f20
63844808528927;1634687;2;100;66;6f25c69f20
63844808530760;1636364;2;100;59;6f25c69f20
63844808531527;1637297;2;100;61;6f25c69f20
63844808533260;1639067;2;100;55;6f25c69f20
63844808535560;1641113;2;100;49;6f25c69f20
63844808536793;1642616;2;100;47;6f25c69f20
63844808538027;1643873;2;100;48;6f25c69f20
63844808538960;1644743;2;100;52;6f25c69f20
63844808539860;1645639;2;100;56;6f25c69f20
63844808541093;1646856;2;100;55;6f25c69f20
63844808542193;1648043;2;100;54;6f25c69f20
63844808545460;1651289;2;100;46;6f25c69f20
63844808548393;1654235;2;100;40;6f25c69f20
63844808552426;1657915;2;100;35;6f25c69f20
63844808553193;1659015;2;100;40;6f25c69f20
63844808553660;1659398;2;100;66;6f25c69f20
63844808554126;1659908;2;100;77;6f25c69f20
63844808557392;1663181;2;100;64;6f25c69f20
63844808559593;1665304;2;100;56;6f25c69f20
63844808560992;1666781;2;100;53;6f25c69f20
63844808565193;1671054;-2;100;44;6f25c69f20
63844808569193;1674803;-2;100;38;6f25c69f20
63844808570159;1675997;-2;100;41;6f25c69f20
63844808571726;1677466;-2;100;41;6f25c69f20
63844808572192;1678056;-2;100;55;6f25c69f20
63844808574225;1680083;-2;100;49;6f25c69f20
63844808575459;1681229;-2;100;50;6f25c69f20
63844808577393;1683209;-2;100;46;6f25c69f20
63844808578225;1683989;-2;100;53;6f25c69f20
63844808579559;1685319;-2;100;51;6f25c69f20
63844808580792;1686625;-2;100;50;6f25c69f20
63844808581726;1687522;3;100;54;6f25c69f20
63844808583959;1689812;3;100;48;6f25c69f20
63844808587025;1692865;3;100;42;6f25c69f20
63844808587725;1693575;3;100;52;6f25c69f20
63844808588460;1693991;3;100;72;6f25c69f20
63844808588892;1694705;3;100;75;6f25c69f20
63844808589725;1695468;3;100;76;6f25c69f20
63844808593959;1699707;3;100;62;6f25c69f20
63844808597192;1702970;3;100;53;6f25c69f20
63844808598225;1704004;3;100;54;6f25c69f20
63844808599859;1705653;3;100;50;6f25c69f20
63844808602859;1708543;3;100;44;6f25c69f20
63844808603292;1709143;3;100;57;6f25c69f20
63844808604525;1710360;3;100;55;6f25c69f20
63844808605825;1711656;3;100;53;6f25c69f20
63844808606858;1712673;3;100;55;6f25c69f20
63844808608992;1714816;3;100;49;6f25c69f20
63844808611525;1717352;3;100;43;6f25c69f20
63844808613558;1719329;3;100;41;6f25c69f20
63844808614859;1720649;3;100;42;6f25c69f20
63844808616525;1722278;3;100;41;6f25c69f20
63844808617259;1722835;3;100;56;6f25c69f20
63844808617525;1723365;3;100;69;6f25c69f20
63844808618358;1724185;3;100;70;6f25c69f20
63844808619759;1725191;3;100;68;6f25c69f20
63844808621192;1727028;3;100;60;6f25c69f20
63844808622125;1727571;3;100;71;6f25c69f20
63844808622591;1728348;3;100;73;6f25c69f20
63844808623325;1729134;3;100;74;6f25c69f20
63844808625025;1730818;3;100;66;6f25c69f20
63844808628291;1734071;3;100;55;6f25c69f20
