Time_in_ms;EmotiBit_timestamp;Round_number;Reliability;IBI;User_ID
63844639585194;1326903;0;100;1970;146fbc180f
63844639586227;1327866;0;100;950;146fbc180f
63844639587394;1329060;0;100;1180;146fbc180f
63844639589328;1330966;0;100;1880;146fbc180f
63844639592194;1333856;0;100;2860;146fbc180f
63844639592494;1334173;0;100;310;146fbc180f
63844639594727;1336412;0;100;2210;146fbc180f
63844639595260;1336949;0;100;530;146fbc180f
63844639599361;1341058;0;100;4060;146fbc180f
63844639602327;1344005;0;100;2910;146fbc180f
63844639613660;1355300;0;100;11160;146fbc180f
63844639616194;1357804;0;100;2480;146fbc180f
63844639619227;1360936;0;100;3090;146fbc180f
63844639622193;1363923;0;100;2950;146fbc180f
63844639622960;1364286;0;100;360;146fbc180f
63844639624227;1365879;0;100;1570;146fbc180f
63844639628726;1370409;0;100;4480;146fbc180f
63844639631827;1373525;0;100;3070;146fbc180f
63844639637527;1379218;0;100;5630;146fbc180f
63844639637893;1379615;0;100;390;146fbc180f
63844639639893;1381611;0;100;1970;146fbc180f
63844639641227;1382931;0;100;1300;146fbc180f
63844639641527;1383208;0;100;280;146fbc180f
63844639642127;1383514;0;100;300;146fbc180f
63844639642260;1383974;0;100;450;146fbc180f
63844639642860;1384557;0;100;580;146fbc180f
63844639643260;1384991;0;100;430;146fbc180f
63844639644527;1386134;0;100;1130;146fbc180f
63844639644893;1386604;0;100;460;146fbc180f
63844639645993;1387664;0;100;1050;146fbc180f
63844639646926;1388180;0;100;510;146fbc180f
63844639646960;1388527;0;100;340;146fbc180f
63844639647326;1389057;0;100;520;146fbc180f
63844639649993;1391640;0;100;2550;146fbc180f
63844639651128;1392830;0;100;1180;146fbc180f
63844639651926;1393547;0;100;710;146fbc180f
63844639652326;1394006;0;100;450;146fbc180f
63844639652859;1394473;1;100;460;146fbc180f
63844639656526;1397846;1;100;3330;146fbc180f
63844639659027;1400552;1;100;2670;146fbc180f
63844639660093;1401766;1;100;1200;146fbc180f
63844639664859;1406589;1;100;4770;146fbc180f
63844639666326;1407555;1;100;950;146fbc180f
63844639674992;1416724;1;100;9060;146fbc180f
63844639677559;1419261;1;100;2500;146fbc180f
63844639678159;1419557;1;100;290;146fbc180f
63844639681725;1423420;1;100;3820;146fbc180f
63844639683759;1425467;1;100;2020;146fbc180f
63844639693492;1435152;1;100;9560;146fbc180f
63844639697359;1438692;1;100;3500;146fbc180f
63844639701725;1443475;1;100;4720;146fbc180f
63844639705359;1447028;1;100;3510;146fbc180f
63844639708492;1450154;1;100;3090;146fbc180f
63844639715192;1456827;1;100;6590;146fbc180f
63844639716858;1458453;1;100;1600;146fbc180f
63844639717325;1459043;1;100;590;146fbc180f
63844639722692;1464383;-1;100;5270;146fbc180f
63844639725425;1467119;-1;100;2700;146fbc180f
63844639726325;1467692;-1;100;570;146fbc180f
63844639727092;1468789;-1;100;1080;146fbc180f
63844639729025;1470722;-1;100;1910;146fbc180f
63844639729925;1471572;-1;100;840;146fbc180f
63844639731191;1472822;-1;100;1230;146fbc180f
63844639731891;1473602;2;100;770;146fbc180f
63844639736058;1477741;2;100;4090;146fbc180f
63844639736258;1477985;2;100;240;146fbc180f
63844639738392;1480138;2;100;2130;146fbc180f
63844639740925;1482591;2;100;2420;146fbc180f
63844639743324;1485031;2;100;2410;146fbc180f
63844639746558;1488154;2;100;3080;146fbc180f
63844639749191;1490917;2;100;2730;146fbc180f
63844639750925;1492647;2;100;1710;146fbc180f
63844639754025;1495753;2;100;3070;146fbc180f
63844639754525;1496170;2;100;410;146fbc180f
63844639755958;1497636;2;100;1450;146fbc180f
63844639761524;1503205;2;100;5500;146fbc180f
63844639763857;1505539;2;100;2300;146fbc180f
63844639767458;1509162;2;100;3580;146fbc180f
63844639769924;1511625;2;100;2430;146fbc180f
63844639772790;1514484;2;100;2830;146fbc180f
63844639774292;1515868;2;100;1360;146fbc180f
63844639788724;1530326;2;100;14280;146fbc180f
63844639788958;1530663;2;100;330;146fbc180f
63844639789457;1531149;2;100;480;146fbc180f
63844639790090;1531713;2;100;560;146fbc180f
63844639791125;1532573;2;100;850;146fbc180f
63844639791990;1533662;2;100;1080;146fbc180f
63844639796857;1538569;2;100;4840;146fbc180f
63844639802590;1544288;2;100;5650;146fbc180f
63844639803107;1544565;2;100;270;146fbc180f
63844639804690;1546268;2;100;1680;146fbc180f
63844639808190;1549814;2;100;3510;146fbc180f
63844639810924;1552584;2;100;2730;146fbc180f
63844639811757;1553397;2;100;800;146fbc180f
63844639815124;1556693;2;100;3260;146fbc180f
63844639815257;1556923;2;100;230;146fbc180f
63844639815957;1557620;2;100;680;146fbc180f
63844639816357;1558093;2;100;470;146fbc180f
63844639817790;1559500;2;100;1390;146fbc180f
63844639818657;1560383;2;100;870;146fbc180f
63844639820590;1562266;2;100;1860;146fbc180f
63844639822357;1563839;2;100;1560;146fbc180f
63844639824123;1565826;2;100;1960;146fbc180f
63844639828757;1570502;2;100;4620;146fbc180f
63844639830440;1572145;2;100;1620;146fbc180f
63844639832657;1574322;2;100;2150;146fbc180f
63844639836356;1578055;2;100;3680;146fbc180f
63844639836757;1578418;2;100;360;146fbc180f
