"Row_Name","RMSSD","SDNN","mean_HR","mean_IBI","mean_SCL_Raw","mean_SCR_amplitude_raw","mean_SCR_frequency_raw","mean_SCR_rise_time_raw","mean_Blink_rate_last_minute","mean_Saccade_amplitude_raw","mean_Saccade_velocity_raw"
"Answer_Q1",-0.0666384807677402,-0.0537577229256445,0.0388983562842241,-0.0425271213333696,0.0229407997232775,-0.115978254694297,0.0555647326707022,0.00783968311872163,0.116882636526294,-0.120692643997947,0.0443448442416455
"Answer_Q2",-0.00621368591964072,0.0180940006340219,0.0128532095311663,0.00102821105949006,-0.0403995107404742,-0.0670657854971667,0.00154779069629376,0.0510158301772133,0.109905622877672,-0.0891731088234498,0.0435840481007826
