Round_number,RMSSD_Q1_corr,RMSSD_Q2_corr,SDNN_Q1_corr,SDNN_Q2_corr,mean_HR_Q1_corr,mean_HR_Q2_corr,mean_IBI_Q1_corr,mean_IBI_Q2_corr,mean_SCL_Raw_Q1_corr,mean_SCL_Raw_Q2_corr,mean_SCR_amplitude_raw_Q1_corr,mean_SCR_amplitude_raw_Q2_corr,mean_SCR_frequency_raw_Q1_corr,mean_SCR_frequency_raw_Q2_corr,mean_SCR_rise_time_raw_Q1_corr,mean_SCR_rise_time_raw_Q2_corr,mean_Blink_rate_last_minute_Q1_corr,mean_Blink_rate_last_minute_Q2_corr,mean_Saccade_amplitude_raw_Q1_corr,mean_Saccade_amplitude_raw_Q2_corr,mean_Saccade_velocity_raw_Q1_corr,mean_Saccade_velocity_raw_Q2_corr
1,-0.08035253230375976,-0.04590975475791859,-0.043183471702170295,-0.01292526923564273,0.15266783583920773,0.1054060715960942,-0.05544105667654833,-0.10923355442401321,-0.09144875342175696,0.04432665976626622,-0.03733658104340083,-0.14887795767853515,-0.020003861822237422,0.11624929054516171,-0.21423707566350417,-0.08576600240680944,-0.023535890628830398,1.697452548787881e-4,-0.22938927174329843,-0.12708109673888318,-0.17352355607045886,-0.08377872469716889
2,0.027142423742697677,0.12687491411871146,-0.0264173336869755,0.10703368523381585,0.029570487383801802,-0.0222760713784459,0.10029427612663579,0.11609739812628475,0.10780127046246733,0.09099525799087183,-0.08721330349005145,-0.004084139049386108,0.062433436634827755,0.10157299373312562,0.15909292759510066,0.22758881981015583,0.31431392414622755,0.19685428341580813,0.006125213400044312,-0.15631047765276737,-0.046905279994982174,-0.0261401606279467
3,-0.15628116606070588,0.08081716122960195,-0.1514120658497363,0.06659680148178308,0.03614280069958337,-0.1475053394995527,-0.13100754548881421,0.07000598525668997,0.1070134154941803,0.01840762381385914,-0.04019791762907787,0.07310952931019027,0.1702496015686779,0.048382946682631614,0.003418162060889734,0.14017887161844841,0.1014369897252616,-0.01825246774244227,-0.12512644187137353,-0.08743699672478648,-0.11307678853045029,0.03932672486411699
4,1.9153383343001443e-4,0.09778974605956063,0.053123127698078004,0.12877554373788092,-0.22836158423784217,-0.2617860773992883,0.10341073231165977,0.1816632585044566,0.04675726702414818,0.030489415476154733,-0.02403501270398125,0.03983865471194618,-0.004176833658491802,-0.021294897842100976,0.06772021515090651,0.1499844268679168,0.14923269600816932,0.13370838749365624,-0.13055388389533318,-0.14903581612235553,-0.19544113980888211,-0.1405226021658973
5,-0.061855710385633256,-0.08756984448371848,-0.027739270411113286,-0.06290388303853411,0.06238218084183887,0.1895930154950353,-0.040119962512752017,-0.13270636578123435,0.1478987531108679,0.022037564531710744,-0.20521896564212477,-0.07270348210330344,0.09186440820681416,-5.139711100178755e-4,0.017403962470717134,0.12789416113177512,0.15355695914529274,0.13787258029450103,0.017584213533385486,0.02401638915591534,-0.15803880387481972,-0.14183882639578527
6,-0.2594923086774817,-0.1600876137052715,-0.2070706775463517,-0.08780150868061133,0.1042392932743369,0.04902869039753343,-0.19055290298076114,-0.03572541061226565,-0.12632926411309695,-0.12262752906897324,-0.01299960260768351,0.04638754754869746,-0.12968782857334252,-0.16128452985539557,0.12209550055856319,0.08220912742486375,0.08236076164550925,0.10881214786934593,-0.00986073088330673,0.012368925353130224,-0.07267048804388897,-0.11212067040690399
7,-0.15467254970146063,-0.0542042028067389,-0.12463014823482434,-0.028544225844647945,0.14119948927736511,0.07084531793384354,-0.14534453051363652,-0.04586767032365109,0.02748925357188954,-0.03391290806285175,-0.19356783349663964,-0.11110486298795637,0.016173747800257706,0.015266446893251366,-0.0384988107587316,-0.0445085362727323,0.005747477045867188,0.029664581798263225,-0.2138789014236595,-0.19592283561340568,-0.21442018714159844,-0.15769831873656517
8,-0.12700688764251095,0.011327057894479658,-0.13847827009551203,0.012577483428613373,0.0758374832767378,0.04095348359985867,-0.07655674808552725,-0.02169839744097602,-0.10577688094259871,-0.08170522590119586,-0.09998151580355323,-0.10823416246893962,0.0464127217980787,-0.006472873142724495,-0.057956326069527574,-0.0939122702968065,0.19019742139018864,0.16867452909279426,-0.1906686511398041,-0.052034326103482915,-0.2055796359932386,-0.11008893238322924
9,0.05605427023896369,-0.08641429862970955,0.07213172817108396,-0.018451155778606215,-0.032010719087316813,6.54151681062922e-4,0.0012147426779445592,-0.011323591168744375,0.04674509786608878,-0.1507030131441856,-0.26800416543516853,-0.12559077809112773,0.13754282248597077,-0.05893292397779417,0.0013216069534623216,0.04925956063348417,-0.018669333386807267,0.10268077698350146,-0.3031637728948772,-0.1481666313221972,-0.2404072284968491,-0.23610116744120604
