"row_name","RMSSD","SDNN","mean_HR","mean_IBI","mean_SCL_Raw","mean_SCR_amplitude_raw","mean_SCR_frequency_raw","mean_SCR_rise_time_raw","mean_Blink_rate_last_minute","mean_Saccade_amplitude_raw","mean_Saccade_velocity_raw"
"Answer_Q1",-0.169070194024788,0.0367808310715736,-0.0148193465730984,0.0099779143207332,0.0664112984427531,0.0654518585250089,0.113869275769701,0.147480642114726,0.063622128662739,-0.147574340674804,-0.145265097466987
"Answer_Q2",-0.174398416755619,-0.00690421487128227,-0.04410040251965,0.0142618222948812,0.0270020412801235,0.044608308976264,0.0737310701888266,0.142898383002756,0.140574486304909,-0.143793292163386,-0.105520387760146
