"row_name","RMSSD","SDNN","mean_HR","mean_IBI","mean_SCL_Raw","mean_SCR_amplitude_raw","mean_SCR_frequency_raw","mean_SCR_rise_time_raw","mean_Blink_rate_last_minute","mean_Saccade_amplitude_raw","mean_Saccade_velocity_raw"
"Answer_Q1",0.0294179703803906,0.0268599138113414,0.0588461378341927,-0.0601160789103862,0.0479083216030506,-0.208393156700577,0.0427237329287753,-0.0818311850272726,0.133146000539371,-0.107611237104218,0.0279296149426846
"Answer_Q2",0.09309113501612,0.108143128303588,0.0329076903516063,0.00342076239558882,-0.0523752064970752,-0.119190013520867,-0.0163283766881354,-0.00737516136310009,0.0949411313050191,-0.0666528725500832,0.0149419701208576
